iteration , time , objectiveFunctionValue , userLoss , userLambda , userNorm , movieLoss , movieLambda , movieNorm , test-NDCG@10 , train-NDCG@10 , 
1 , 0.01 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.463265 , 0.594608 , 
2 , 6.12 , 1072.65 , 3.97629 , 10 , 27.1854 , 51.9468 , 10 , 74.8845 , 0.645438 , 0.865176 , 
3 , 11.43 , 1059.76 , 17.9657 , 10 , 37.5744 , 22.0353 , 10 , 66.198 , 0.648988 , 0.920061 , 
4 , 15.87 , 1023.24 , 12.7736 , 10 , 40.2221 , 16.494 , 10 , 60.4526 , 0.67044 , 0.927481 , 
5 , 21.28 , 1013.95 , 11.8011 , 10 , 42.1209 , 17.9005 , 10 , 57.4841 , 0.682545 , 0.933713 , 
6 , 26.48 , 994.202 , 11.4221 , 10 , 43.1531 , 14.9975 , 10 , 54.7674 , 0.685485 , 0.938312 , 
7 , 31.74 , 984.097 , 11.1354 , 10 , 44.5933 , 13.0816 , 10 , 52.5083 , 0.672598 , 0.937979 , 
8 , 36.52 , 983.127 , 11.0829 , 10 , 45.9974 , 13.7992 , 10 , 50.9354 , 0.689091 , 0.924449 , 
9 , 41.08 , 988.644 , 10.922 , 10 , 47.5991 , 11.483 , 10 , 50.117 , 0.67753 , 0.928552 , 
10 , 46.67 , 989.275 , 10.8642 , 10 , 48.7797 , 13.6372 , 10 , 48.7841 , 0.679696 , 0.932164 , 
11 , 51.25 , 987.815 , 10.9793 , 10 , 49.5279 , 11.5754 , 10 , 48.096 , 0.68912 , 0.931968 , 
12 , 56.16 , 991.129 , 11.3742 , 10 , 50.1292 , 11.357 , 10 , 47.8479 , 0.680291 , 0.934879 , 
13 , 59.85 , 998.24 , 11.8765 , 10 , 49.6681 , 12.7915 , 10 , 48.8768 , 0.681429 , 0.919529 , 
14 , 65.66 , 989.166 , 11.845 , 10 , 48.6731 , 12.1906 , 10 , 49.0244 , 0.683462 , 0.927338 , 
15 , 68.87 , 985.205 , 11.5262 , 10 , 48.9081 , 12.535 , 10 , 48.359 , 0.666147 , 0.918642 , 
16 , 76.04 , 990.862 , 11.7486 , 10 , 49.5769 , 11.2904 , 10 , 48.3803 , 0.679292 , 0.927997 , 
17 , 79.97 , 993.341 , 11.8792 , 10 , 49.0999 , 12.9308 , 10 , 48.9411 , 0.673844 , 0.925748 , 
18 , 84.59 , 988.109 , 11.8954 , 10 , 48.5857 , 11.5924 , 10 , 49.066 , 0.663237 , 0.926837 , 
19 , 88.77 , 987.546 , 11.5399 , 10 , 48.7459 , 11.8695 , 10 , 48.8217 , 0.677567 , 0.928543 , 
20 , 93.76 , 988.573 , 11.5552 , 10 , 49.2091 , 11.61 , 10 , 48.4872 , 0.682283 , 0.92536 , 
21 , 97.39 , 991.492 , 11.8997 , 10 , 48.9213 , 11.8234 , 10 , 49.0456 , 0.65845 , 0.92004 , 
22 , 104.88 , 986.018 , 12.0224 , 10 , 48.666 , 11.7827 , 10 , 48.7576 , 0.673987 , 0.930768 , 
23 , 108.79 , 986.273 , 11.3205 , 10 , 49.2793 , 12.1577 , 10 , 48.1322 , 0.682843 , 0.920331 , 
24 , 114.84 , 989.46 , 11.6899 , 10 , 49.7489 , 11.5299 , 10 , 48.0441 , 0.685268 , 0.931935 , 
25 , 119.84 , 989.745 , 11.6087 , 10 , 49.7322 , 11.5324 , 10 , 48.089 , 0.660007 , 0.928773 , 
26 , 124.07 , 991.481 , 11.7593 , 10 , 49.5171 , 11.2035 , 10 , 48.5106 , 0.680079 , 0.926132 , 
27 , 128.69 , 988.945 , 11.8165 , 10 , 49.0194 , 11.6009 , 10 , 48.715 , 0.683176 , 0.920604 , 
28 , 132.53 , 988.659 , 11.6117 , 10 , 48.9847 , 11.5379 , 10 , 48.7274 , 0.672481 , 0.930159 , 
29 , 137.58 , 988.497 , 11.4027 , 10 , 49.1847 , 12.6872 , 10 , 48.3963 , 0.678545 , 0.923709 , 
30 , 142.67 , 988.594 , 11.8736 , 10 , 49.0893 , 11.4282 , 10 , 48.6273 , 0.675651 , 0.93093 , 
31 , 146.62 , 988.916 , 11.621 , 10 , 49.0885 , 11.7327 , 10 , 48.6298 , 0.68628 , 0.92142 , 
32 , 150.97 , 990.175 , 11.6123 , 10 , 49.1885 , 12.8402 , 10 , 48.545 , 0.677935 , 0.926931 , 
