iteration , time , objectiveFunctionValue , userLoss , userLambda , userNorm , movieLoss , movieLambda , movieNorm , test-NDCG@10 , train-NDCG@10 , 
1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.498949 , 0.490401 , 
2 , 90.34 , 1191.94 , 5.2826 , 10 , 72.4756 , 3.49607 , 10 , 46.3683 , 0.575354 , 1 , 
3 , 177.33 , 1093.05 , 3.5865 , 10 , 64.0082 , 2.99095 , 10 , 44.9981 , 0.600019 , 1 , 
4 , 264.96 , 1060.05 , 2.54606 , 10 , 60.8146 , 3.31894 , 10 , 44.8589 , 0.611904 , 1 , 
5 , 352.37 , 1041.73 , 2.2295 , 10 , 58.8334 , 2.9829 , 10 , 45.0418 , 0.617916 , 1 , 
6 , 436.75 , 1029.41 , 2.09277 , 10 , 57.3393 , 2.71234 , 10 , 45.3308 , 0.625049 , 1 , 
7 , 520.47 , 1021.2 , 2.04815 , 10 , 56.0961 , 2.79205 , 10 , 45.7449 , 0.626169 , 1 , 
8 , 604.45 , 1015.31 , 1.97768 , 10 , 55.0254 , 2.72674 , 10 , 46.2332 , 0.630179 , 1 , 
9 , 690.77 , 1010.11 , 1.87592 , 10 , 54.0484 , 2.34238 , 10 , 46.7288 , 0.631829 , 1 , 
10 , 777.7 , 1005.55 , 1.81826 , 10 , 53.1461 , 2.19792 , 10 , 47.189 , 0.631654 , 1 , 
11 , 867.03 , 1002.99 , 1.8301 , 10 , 52.3613 , 2.23214 , 10 , 47.7147 , 0.633422 , 1 , 
12 , 951.09 , 1000.01 , 1.73714 , 10 , 51.5801 , 1.96247 , 10 , 48.2247 , 0.635884 , 1 , 
13 , 1037.79 , 998.106 , 1.68359 , 10 , 50.8644 , 2.60193 , 10 , 48.686 , 0.63745 , 1 , 
14 , 1122.64 , 996.15 , 1.72507 , 10 , 50.2236 , 1.74782 , 10 , 49.2166 , 0.639866 , 1 , 
