iteration , time , objectiveFunctionValue , userLoss , userLambda , userNorm , movieLoss , movieLambda , movieNorm , test-NDCG@10 , train-NDCG@10 , 
1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.533204 , 0.825893 , 
2 , 2046.76 , 1022.29 , 0.21426 , 10 , 58.8735 , 0.27013 , 10 , 43.3289 , 0.550966 , 0.930276 , 
3 , 3533.91 , 873.205 , 0.271702 , 10 , 43.9925 , 0.269984 , 10 , 43.301 , 0.576344 , 0.893199 , 
4 , 4989.31 , 796.38 , 0.270555 , 10 , 40.7128 , 0.273953 , 10 , 38.8978 , 0.591723 , 0.87688 , 
5 , 6444.67 , 865.641 , 0.269652 , 10 , 42.8654 , 0.266155 , 10 , 43.6721 , 0.60548 , 0.86893 , 
6 , 7937.37 , 803.241 , 0.265886 , 10 , 41.0593 , 0.270638 , 10 , 39.2378 , 0.594846 , 0.867783 , 
7 , 9401.53 , 860.494 , 0.268569 , 10 , 42.2468 , 0.267228 , 10 , 43.7759 , 0.61289 , 0.864802 , 
8 , 10880.2 , 804.897 , 0.26657 , 10 , 40.7521 , 0.271907 , 10 , 39.7104 , 0.596915 , 0.864849 , 
9 , 12348 , 866.126 , 0.270262 , 10 , 41.2355 , 0.270513 , 10 , 45.35 , 0.61079 , 0.863511 , 
10 , 13941.5 , 803.794 , 0.268533 , 10 , 39.9441 , 0.270583 , 10 , 40.4083 , 0.61063 , 0.864709 , 
11 , 15413.1 , 816.811 , 0.268007 , 10 , 41.1572 , 0.270983 , 10 , 40.4968 , 0.614632 , 0.863661 , 
12 , 16885.2 , 836.258 , 0.269437 , 10 , 40.8313 , 0.27168 , 10 , 42.7673 , 0.610174 , 0.863337 , 
13 , 18476.9 , 806.246 , 0.269421 , 10 , 40.3316 , 0.269885 , 10 , 40.2659 , 0.612646 , 0.865465 , 
14 , 19946.3 , 814.469 , 0.267766 , 10 , 41.3537 , 0.270632 , 10 , 40.0661 , 0.61427 , 0.863852 , 
15 , 21418 , 842.082 , 0.269086 , 10 , 41.1914 , 0.271307 , 10 , 42.9897 , 0.605983 , 0.862128 , 
16 , 22892.6 , 808.787 , 0.26889 , 10 , 40.3086 , 0.274152 , 10 , 40.5427 , 0.614895 , 0.86308 , 
17 , 24481.5 , 809.989 , 0.271754 , 10 , 40.2191 , 0.270731 , 10 , 40.7528 , 0.613671 , 0.865727 , 
18 , 25974.8 , 815.633 , 0.268167 , 10 , 41.0482 , 0.272323 , 10 , 40.4879 , 0.601197 , 0.861342 , 
19 , 27450.3 , 847.863 , 0.269307 , 10 , 41.043 , 0.271351 , 10 , 43.7161 , 0.61444 , 0.864489 , 
20 , 29022 , 800.23 , 0.269631 , 10 , 39.8969 , 0.270637 , 10 , 40.099 , 0.613853 , 0.865746 , 
21 , 30493.5 , 822.732 , 0.267674 , 10 , 41.5599 , 0.270053 , 10 , 40.6862 , 0.606696 , 0.862705 , 
22 , 31964.9 , 821.361 , 0.268751 , 10 , 40.8255 , 0.271331 , 10 , 41.2835 , 0.615512 , 0.864111 , 
23 , 33500.7 , 828.94 , 0.268872 , 10 , 40.9368 , 0.272903 , 10 , 41.9299 , 0.60675 , 0.86199 , 
24 , 34958.6 , 818.903 , 0.27037 , 10 , 40.187 , 0.273332 , 10 , 41.676 , 0.613218 , 0.863792 , 
25 , 36541.9 , 811.03 , 0.270738 , 10 , 40.1475 , 0.270113 , 10 , 40.9285 , 0.612882 , 0.866187 , 
26 , 38072.2 , 811.946 , 0.267639 , 10 , 41.2199 , 0.271822 , 10 , 39.9475 , 0.610524 , 0.86148 , 
27 , 39687.5 , 850.182 , 0.269771 , 10 , 41.0685 , 0.270738 , 10 , 43.9226 , 0.611582 , 0.864849 , 
28 , 41519.2 , 801.492 , 0.269143 , 10 , 40.0569 , 0.270357 , 10 , 40.0652 , 0.614046 , 0.865824 , 
29 , 43236.2 , 820.031 , 0.267502 , 10 , 41.6977 , 0.269895 , 10 , 40.2784 , 0.610262 , 0.863194 , 
30 , 44960.1 , 826.788 , 0.268838 , 10 , 41.0929 , 0.270379 , 10 , 41.5589 , 0.611459 , 0.862942 , 
31 , 46683.2 , 822.994 , 0.268863 , 10 , 40.5847 , 0.273141 , 10 , 41.6874 , 0.608682 , 0.863131 , 
32 , 48436.4 , 824.696 , 0.270255 , 10 , 40.4441 , 0.272615 , 10 , 41.9983 , 0.612238 , 0.8629 , 
