iteration , time , objectiveFunctionValue , userLoss , userLambda , userNorm , movieLoss , movieLambda , movieNorm , test-NDCG@10 , train-NDCG@10 , 
1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.464097 , 0.60132 , 
2 , 11.07 , 803.71 , 1.80241 , 10 , 34.3862 , 4.01187 , 10 , 45.5837 , 0.536827 , 0.999937 , 
3 , 21.36 , 767.027 , 2.62501 , 10 , 32.9059 , 2.65743 , 10 , 43.531 , 0.55553 , 1 , 
4 , 31.61 , 753.078 , 2.34838 , 10 , 32.3834 , 2.45328 , 10 , 42.6791 , 0.563448 , 1 , 
5 , 40.91 , 745.279 , 2.23942 , 10 , 32.1618 , 2.36886 , 10 , 42.1292 , 0.572631 , 1 , 
6 , 49.5 , 741.205 , 2.17944 , 10 , 32.103 , 2.2935 , 10 , 41.7881 , 0.577511 , 1 , 
7 , 58.09 , 738.217 , 2.13101 , 10 , 32.056 , 2.22357 , 10 , 41.5434 , 0.580092 , 0.999989 , 
8 , 66.75 , 735.947 , 2.11805 , 10 , 32.047 , 2.22595 , 10 , 41.3251 , 0.58054 , 0.999989 , 
9 , 75.27 , 734.187 , 2.10181 , 10 , 32.0498 , 2.21643 , 10 , 41.1472 , 0.581694 , 1 , 
10 , 83.43 , 732.662 , 2.08692 , 10 , 32.0579 , 2.30059 , 10 , 40.9783 , 0.582399 , 1 , 
11 , 90.15 , 732.632 , 2.04577 , 10 , 32.1077 , 2.57263 , 10 , 40.8983 , 0.583737 , 0.999964 , 
12 , 97.1 , 732.134 , 2.01287 , 10 , 32.1426 , 2.4802 , 10 , 40.8227 , 0.584535 , 0.999907 , 
13 , 104.05 , 731.406 , 2.01147 , 10 , 32.1537 , 2.51239 , 10 , 40.7357 , 0.583286 , 0.999986 , 
14 , 111.08 , 731.089 , 2.01526 , 10 , 32.1756 , 2.50583 , 10 , 40.6828 , 0.579824 , 0.999896 , 
15 , 117.97 , 730.564 , 2.0185 , 10 , 32.1884 , 2.54983 , 10 , 40.613 , 0.582898 , 0.999873 , 
16 , 125.48 , 729.955 , 2.0192 , 10 , 32.2219 , 2.19236 , 10 , 40.5544 , 0.582561 , 1 , 
17 , 132.3 , 730.013 , 2.03571 , 10 , 32.2134 , 2.44798 , 10 , 40.5431 , 0.583275 , 0.999921 , 
18 , 138.47 , 729.489 , 1.99305 , 10 , 32.2185 , 2.69338 , 10 , 40.461 , 0.583381 , 0.999946 , 
19 , 146.34 , 729.089 , 1.98523 , 10 , 32.3207 , 2.06364 , 10 , 40.3818 , 0.584668 , 1 , 
20 , 154.36 , 728.085 , 2.06404 , 10 , 32.3007 , 2.08144 , 10 , 40.2996 , 0.583789 , 1 , 
21 , 162.3 , 727.505 , 2.09198 , 10 , 32.3143 , 2.09691 , 10 , 40.2264 , 0.585019 , 0.999989 , 
22 , 170.49 , 727.477 , 2.07615 , 10 , 32.3869 , 2.03977 , 10 , 40.1568 , 0.585067 , 1 , 
23 , 178.97 , 726.9 , 2.09115 , 10 , 32.3876 , 2.08931 , 10 , 40.0935 , 0.58486 , 0.999989 , 
24 , 186.51 , 726.843 , 2.02847 , 10 , 32.4213 , 2.21864 , 10 , 40.0412 , 0.584669 , 0.999964 , 
25 , 192.47 , 726.85 , 1.97144 , 10 , 32.4685 , 2.75823 , 10 , 39.9407 , 0.585693 , 0.999986 , 
26 , 200.21 , 727.009 , 1.96333 , 10 , 32.6208 , 2.07466 , 10 , 39.8726 , 0.584686 , 1 , 
27 , 207.71 , 726.662 , 2.0337 , 10 , 32.5938 , 2.18845 , 10 , 39.8535 , 0.586242 , 0.999985 , 
28 , 214.1 , 726.513 , 2.00134 , 10 , 32.6209 , 2.51151 , 10 , 39.7793 , 0.586383 , 0.999944 , 
29 , 220.54 , 726.715 , 1.97063 , 10 , 32.7084 , 2.48695 , 10 , 39.7144 , 0.586896 , 0.999998 , 
30 , 227.49 , 726.835 , 1.97504 , 10 , 32.7742 , 2.34678 , 10 , 39.6746 , 0.587679 , 0.999962 , 
31 , 234.29 , 726.641 , 1.97311 , 10 , 32.8075 , 2.30797 , 10 , 39.6258 , 0.588039 , 0.999971 , 
32 , 241.52 , 726.945 , 1.99107 , 10 , 32.8521 , 2.05977 , 10 , 39.6364 , 0.589012 , 0.999972 , 
