iteration , time , objectiveFunctionValue , userLoss , userLambda , userNorm , movieLoss , movieLambda , movieNorm , test-NDCG@10 , train-NDCG@10 , 
1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.530116 , 0.62836 , 
2 , 3495.16 , 1277.95 , 0.52589 , 10 , 72.019 , 0.591791 , 10 , 55.7167 , 0.559115 , 0.849087 , 
3 , 5916.25 , 1094.99 , 0.586816 , 10 , 54.9299 , 0.581697 , 10 , 54.5111 , 0.59331 , 0.714646 , 
4 , 8043.35 , 1097.56 , 0.573512 , 10 , 54.7371 , 0.592121 , 10 , 54.9601 , 0.615125 , 0.695906 , 
5 , 11180.4 , 1054.13 , 0.581587 , 10 , 52.4534 , 0.58038 , 10 , 52.9016 , 0.611361 , 0.70363 , 
6 , 13488.5 , 1063.51 , 0.576857 , 10 , 53.3396 , 0.58746 , 10 , 52.9529 , 0.586692 , 0.68894 , 
7 , 16060.2 , 1064.11 , 0.580077 , 10 , 52.9911 , 0.58854 , 10 , 53.3609 , 0.609994 , 0.699378 , 
8 , 18357.2 , 1095.54 , 0.576722 , 10 , 53.7376 , 0.583839 , 10 , 55.7584 , 0.606579 , 0.6948 , 
9 , 20718.8 , 1053.13 , 0.58002 , 10 , 52.0892 , 0.584599 , 10 , 53.1653 , 0.604865 , 0.6978 , 
10 , 23330.6 , 1070.68 , 0.577815 , 10 , 52.8614 , 0.582807 , 10 , 54.1479 , 0.605466 , 0.693826 , 
11 , 25657.6 , 1064.33 , 0.5781 , 10 , 52.3051 , 0.585398 , 10 , 54.0697 , 0.60868 , 0.697373 , 
12 , 28053.7 , 1067.44 , 0.578905 , 10 , 52.7251 , 0.585187 , 10 , 53.9606 , 0.608647 , 0.696171 , 
13 , 30643.3 , 1071.13 , 0.581938 , 10 , 52.1574 , 0.589965 , 10 , 54.8963 , 0.607966 , 0.698976 , 
14 , 33236.6 , 1052.33 , 0.579913 , 10 , 52.3948 , 0.585468 , 10 , 52.7792 , 0.618836 , 0.69843 , 
15 , 35332.1 , 1101.46 , 0.576822 , 10 , 53.3885 , 0.621465 , 10 , 56.6951 , 0.583826 , 0.691927 , 
16 , 38476.4 , 1034.3 , 0.587267 , 10 , 52.02 , 0.58525 , 10 , 51.3514 , 0.616926 , 0.709841 , 
17 , 40777.7 , 1097.74 , 0.577071 , 10 , 53.9094 , 0.584413 , 10 , 55.8061 , 0.601342 , 0.691915 , 
18 , 43364.8 , 1056.85 , 0.581057 , 10 , 51.781 , 0.592631 , 10 , 53.8446 , 0.61171 , 0.700728 , 
19 , 45934.9 , 1057.13 , 0.579568 , 10 , 51.8257 , 0.58263 , 10 , 53.8289 , 0.614941 , 0.695726 , 
20 , 48012 , 1066.88 , 0.576955 , 10 , 52.4682 , 0.6205 , 10 , 54.1582 , 0.591777 , 0.692797 , 
21 , 51158.5 , 1040.81 , 0.58995 , 10 , 53.2747 , 0.58481 , 10 , 50.7479 , 0.618035 , 0.708649 , 
22 , 53461.1 , 1104.82 , 0.57879 , 10 , 53.9888 , 0.582925 , 10 , 56.4346 , 0.603625 , 0.690118 , 
23 , 55765.4 , 1038.78 , 0.578704 , 10 , 50.9781 , 0.58888 , 10 , 52.8407 , 0.611738 , 0.698521 , 
24 , 58028.7 , 1078.46 , 0.578176 , 10 , 53.0922 , 0.585778 , 10 , 54.6949 , 0.611578 , 0.69568 , 
25 , 60384 , 1054.37 , 0.581785 , 10 , 52.1591 , 0.583683 , 10 , 53.22 , 0.611874 , 0.699426 , 
26 , 62952.7 , 1065.74 , 0.57865 , 10 , 52.6133 , 0.583356 , 10 , 53.9028 , 0.612215 , 0.697518 , 
27 , 65015.1 , 1085.88 , 0.578268 , 10 , 52.8751 , 0.624407 , 10 , 55.6503 , 0.591143 , 0.694685 , 
28 , 68214 , 1053.85 , 0.585666 , 10 , 53.4321 , 0.584323 , 10 , 51.8944 , 0.621573 , 0.706606 , 
29 , 70811.9 , 1070.97 , 0.579567 , 10 , 52.9049 , 0.589224 , 10 , 54.1335 , 0.617985 , 0.697153 , 
