iteration , time , objectiveFunctionValue , userLoss , userLambda , userNorm , movieLoss , movieLambda , movieNorm , test-NDCG@10 , train-NDCG@10 , 
1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.499082 , 0.628228 , 
2 , 11507.8 , 10986.8 , 3.77169 , 10 , 661.692 , 8.6224 , 10 , 436.121 , 0.527454 , 0.959211 , 
3 , 23150.8 , 11323 , 5.13153 , 10 , 643.768 , 39.3862 , 10 , 484.595 , 0.53571 , 0.975927 , 
4 , 35241.7 , 11449.6 , 2.25274 , 10 , 609.211 , 2.82675 , 10 , 535.462 , 0.566782 , 0.98841 , 
5 , 47062.7 , 11301.3 , 1.35223 , 10 , 570.255 , 4.00193 , 10 , 559.475 , 0.603772 , 0.987478 , 
6 , 59029.1 , 10865 , 1.1025 , 10 , 550.819 , 4.11355 , 10 , 535.272 , 0.621383 , 0.988792 , 
7 , 70698.2 , 11234.4 , 1.53264 , 10 , 555.591 , 2.20787 , 10 , 567.631 , 0.595483 , 0.984058 , 
8 , 82558.4 , 10795.7 , 1.06823 , 10 , 546.392 , 3.25501 , 10 , 532.855 , 0.618088 , 0.986624 , 
9 , 94561 , 11062.2 , 1.69904 , 10 , 553.907 , 2.96846 , 10 , 552.016 , 0.639578 , 0.990657 , 
10 , 106110 , 10947.1 , 1.25325 , 10 , 550.234 , 3.90029 , 10 , 544.082 , 0.656814 , 0.986539 , 
11 , 118074 , 10948 , 1.61159 , 10 , 550.917 , 9.79598 , 10 , 542.901 , 0.644058 , 0.984113 , 
12 , 130202 , 11049.6 , 1.47747 , 10 , 554.864 , 3.42019 , 10 , 549.754 , 0.658376 , 0.98378 , 
13 , 142237 , 10989.4 , 1.43788 , 10 , 546.361 , 7.05199 , 10 , 551.869 , 0.666357 , 0.981182 , 
14 , 154344 , 11052.6 , 1.39378 , 10 , 548.919 , 3.70072 , 10 , 555.97 , 0.659626 , 0.990517 , 
15 , 166334 , 10976.6 , 1.50081 , 10 , 544.188 , 2.97114 , 10 , 553.178 , 0.679041 , 0.985616 , 
16 , 178265 , 10987.7 , 1.32564 , 10 , 546.066 , 4.79818 , 10 , 552.222 , 0.641906 , 0.983819 , 
17 , 190411 , 10841.8 , 1.59576 , 10 , 546.551 , 5.3509 , 10 , 537.089 , 0.644543 , 0.984028 , 
18 , 202615 , 10986.6 , 1.63192 , 10 , 554.667 , 5.09629 , 10 , 543.488 , 0.64587 , 0.98536 , 
19 , 214146 , 10791.4 , 1.72259 , 10 , 550.176 , 5.68103 , 10 , 528.4 , 0.626743 , 0.982976 , 
20 , 226032 , 10978.3 , 1.78188 , 10 , 563.659 , 3.27202 , 10 , 533.84 , 0.637784 , 0.985418 , 
21 , 238003 , 10871.5 , 1.69475 , 10 , 559.375 , 4.31595 , 10 , 527.34 , 0.638719 , 0.982659 , 
22 , 249408 , 10989.4 , 1.81101 , 10 , 566.995 , 2.75754 , 10 , 531.667 , 0.650271 , 0.988535 , 
23 , 261092 , 11037.5 , 1.52046 , 10 , 560.946 , 2.98315 , 10 , 542.504 , 0.65052 , 0.985082 , 
24 , 272763 , 10968 , 1.49295 , 10 , 557.132 , 7.58317 , 10 , 538.912 , 0.634723 , 0.983285 , 
25 , 284394 , 10843.7 , 1.76069 , 10 , 554.866 , 4.42306 , 10 , 529.061 , 0.631941 , 0.979415 , 
26 , 295688 , 11027.6 , 1.63483 , 10 , 563.091 , 4.53197 , 10 , 539.215 , 0.620649 , 0.982604 , 
27 , 307344 , 10906.5 , 1.6385 , 10 , 555.51 , 2.91379 , 10 , 534.849 , 0.645966 , 0.98529 , 
28 , 318949 , 11032.4 , 1.54845 , 10 , 556.063 , 3.10326 , 10 , 546.865 , 0.643505 , 0.988565 , 
29 , 330794 , 10832.5 , 1.53585 , 10 , 548.83 , 7.15861 , 10 , 533.704 , 0.636272 , 0.982767 , 
30 , 342656 , 10947.8 , 1.78672 , 10 , 558.927 , 5.16903 , 10 , 535.339 , 0.665357 , 0.986875 , 
31 , 354314 , 10907.9 , 1.65676 , 10 , 554.771 , 3.2211 , 10 , 535.693 , 0.665286 , 0.98288 , 
