iteration , time , objectiveFunctionValue , userLoss , userLambda , userNorm , movieLoss , movieLambda , movieNorm , test-NDCG@10 , train-NDCG@10 , 
1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.495738 , 0.488982 , 
2 , 17.96 , 34.6753 , 0.645417 , 10 , 2.76712 , 0.869825 , 10 , 0.613423 , 0.588312 , 0.633103 , 
3 , 24.06 , 4.49851 , 0.875339 , 10 , 0.239975 , 0.876198 , 10 , 0.122256 , 0.617604 , 0.608601 , 
4 , 29.71 , 1.81473 , 0.876401 , 10 , 0.0603784 , 0.876454 , 10 , 0.0334489 , 0.601348 , 0.591154 , 
5 , 35.66 , 1.12836 , 0.876468 , 10 , 0.016182 , 0.876472 , 10 , 0.0090072 , 0.619323 , 0.60847 , 
6 , 41.8 , 0.945588 , 0.876473 , 10 , 0.00442367 , 0.876473 , 10 , 0.00248784 , 0.602879 , 0.593552 , 
7 , 48.77 , 0.895108 , 0.876473 , 10 , 0.00119585 , 0.876473 , 10 , 0.000667579 , 0.619066 , 0.60793 , 
8 , 55.22 , 0.881556 , 0.876473 , 10 , 0.000325315 , 0.876473 , 10 , 0.000182943 , 0.605164 , 0.59673 , 
9 , 61.47 , 0.877836 , 0.876473 , 10 , 8.73656e-05 , 0.876473 , 10 , 4.89484e-05 , 0.618317 , 0.607211 , 
10 , 67.58 , 0.876846 , 0.876473 , 10 , 2.38551e-05 , 0.876473 , 10 , 1.34138e-05 , 0.605815 , 0.597255 , 
11 , 73.57 , 0.876574 , 0.876473 , 10 , 6.43798e-06 , 0.876473 , 10 , 3.59957e-06 , 0.617022 , 0.606864 , 
12 , 79.7 , 0.876501 , 0.876473 , 10 , 1.75135e-06 , 0.876473 , 10 , 9.84779e-07 , 0.607306 , 0.598367 , 
13 , 85.65 , 0.876481 , 0.876473 , 10 , 4.70281e-07 , 0.876473 , 10 , 2.64667e-07 , 0.616283 , 0.605868 , 
14 , 91.31 , 0.876475 , 0.876473 , 10 , 1.28782e-07 , 0.876473 , 10 , 7.25866e-08 , 0.607015 , 0.598184 , 
15 , 97.27 , 0.876474 , 0.876473 , 10 , 3.56785e-08 , 0.876473 , 10 , 2.03366e-08 , 0.615057 , 0.604354 , 
16 , 102.73 , 0.876473 , 0.876473 , 10 , 1.05354e-08 , 0.876473 , 10 , 6.03781e-09 , 0.610694 , 0.597137 , 
17 , 108.86 , 0.876473 , 0.876473 , 10 , 3.16792e-09 , 0.876473 , 10 , 1.82596e-09 , 0.619254 , 0.60666 , 
18 , 114.4 , 0.876473 , 0.876473 , 10 , 9.61911e-10 , 0.876473 , 10 , 5.56374e-10 , 0.611496 , 0.599309 , 
19 , 119.89 , 0.876473 , 0.876473 , 10 , 2.92742e-10 , 0.876473 , 10 , 1.69208e-10 , 0.619766 , 0.606703 , 
20 , 125.27 , 0.876473 , 0.876473 , 10 , 8.91304e-11 , 0.876473 , 10 , 5.16128e-11 , 0.610673 , 0.598458 , 
21 , 130.53 , 0.876473 , 0.876473 , 10 , 2.71193e-11 , 0.876473 , 10 , 1.5675e-11 , 0.619575 , 0.606569 , 
22 , 135.84 , 0.876473 , 0.876473 , 10 , 8.24688e-12 , 0.876473 , 10 , 4.77679e-12 , 0.611097 , 0.599547 , 
23 , 141.07 , 0.876473 , 0.876473 , 10 , 2.50774e-12 , 0.876473 , 10 , 1.45034e-12 , 0.618723 , 0.606363 , 
24 , 146.49 , 0.876473 , 0.876473 , 10 , 7.6341e-13 , 0.876473 , 10 , 4.42238e-13 , 0.611616 , 0.599544 , 
25 , 151.87 , 0.876473 , 0.876473 , 10 , 2.32143e-13 , 0.876473 , 10 , 1.34238e-13 , 0.619778 , 0.607396 , 
26 , 158.28 , 0.876473 , 0.876473 , 10 , 7.06429e-14 , 0.876473 , 10 , 4.09427e-14 , 0.612591 , 0.600104 , 
27 , 163.57 , 0.876473 , 0.876473 , 10 , 2.14963e-14 , 0.876473 , 10 , 1.24236e-14 , 0.618393 , 0.606072 , 
28 , 169.57 , 0.876473 , 0.876473 , 10 , 6.54183e-15 , 0.876473 , 10 , 3.79302e-15 , 0.611708 , 0.60003 , 
29 , 175.33 , 0.876473 , 0.876473 , 10 , 1.98912e-15 , 0.876473 , 10 , 1.14995e-15 , 0.618642 , 0.606667 , 
30 , 181.04 , 0.876473 , 0.876473 , 10 , 6.05047e-16 , 0.876473 , 10 , 3.50763e-16 , 0.61065 , 0.599936 , 
31 , 187.32 , 0.876473 , 0.876473 , 10 , 1.83992e-16 , 0.876473 , 10 , 1.06363e-16 , 0.618967 , 0.607401 , 
32 , 193.2 , 0.876473 , 0.876473 , 10 , 5.59736e-17 , 0.876473 , 10 , 3.24444e-17 , 0.61233 , 0.600105 , 
