iteration , time , objectiveFunctionValue , userLoss , userLambda , userNorm , movieLoss , movieLambda , movieNorm , test-NDCG@10 , train-NDCG@10 , 
1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.535993 , 0.811638 , 
2 , 5.92 , 675.477 , 0.883924 , 10 , 27.4973 , 6.22088 , 10 , 39.4283 , 0.575542 , 0.999337 , 
3 , 11.55 , 684.209 , 2.75249 , 10 , 30.8841 , 2.82975 , 10 , 37.2538 , 0.589755 , 0.999603 , 
4 , 17.1 , 675.956 , 2.46649 , 10 , 30.94 , 2.56179 , 10 , 36.3994 , 0.596567 , 0.999507 , 
5 , 22.29 , 670.765 , 2.37378 , 10 , 30.9936 , 2.49753 , 10 , 35.8331 , 0.600165 , 0.999317 , 
6 , 27.39 , 668.294 , 2.35627 , 10 , 31.0848 , 2.40601 , 10 , 35.504 , 0.604585 , 0.99933 , 
7 , 32.47 , 665.847 , 2.34398 , 10 , 31.0975 , 2.38803 , 10 , 35.2484 , 0.607538 , 0.999234 , 
8 , 37.52 , 664.584 , 2.33639 , 10 , 31.1666 , 2.36841 , 10 , 35.055 , 0.60791 , 0.999195 , 
9 , 43 , 664.037 , 2.33589 , 10 , 31.231 , 2.33912 , 10 , 34.9388 , 0.608209 , 0.999121 , 
10 , 48.46 , 663.501 , 2.31289 , 10 , 31.2941 , 2.30516 , 10 , 34.8254 , 0.608403 , 0.999136 , 
11 , 53.45 , 662.389 , 2.35646 , 10 , 31.2739 , 2.34099 , 10 , 34.7309 , 0.608124 , 0.999919 , 
12 , 59.13 , 661.823 , 2.33046 , 10 , 31.2895 , 2.30184 , 10 , 34.6626 , 0.607404 , 0.999649 , 
13 , 64.39 , 662.022 , 2.35223 , 10 , 31.3167 , 2.29291 , 10 , 34.6562 , 0.606466 , 0.999184 , 
14 , 69.28 , 661.28 , 2.31975 , 10 , 31.2989 , 2.32184 , 10 , 34.5969 , 0.606086 , 0.999083 , 
15 , 74.17 , 661.185 , 2.29866 , 10 , 31.365 , 2.34338 , 10 , 34.5192 , 0.607316 , 0.998961 , 
16 , 79.09 , 660.827 , 2.30109 , 10 , 31.4139 , 2.34784 , 10 , 34.434 , 0.608212 , 0.999068 , 
17 , 83.68 , 659.807 , 2.28601 , 10 , 31.4851 , 2.4424 , 10 , 34.2514 , 0.607545 , 0.998521 , 
18 , 88.34 , 658.776 , 2.29864 , 10 , 31.5711 , 2.42247 , 10 , 34.0643 , 0.606383 , 0.999036 , 
19 , 93.01 , 659.1 , 2.3156 , 10 , 31.667 , 2.41987 , 10 , 34.001 , 0.606176 , 0.998776 , 
20 , 97.9 , 659.433 , 2.30665 , 10 , 31.7106 , 2.40381 , 10 , 33.9924 , 0.606426 , 0.998844 , 
21 , 103.52 , 659.259 , 2.30194 , 10 , 31.7093 , 2.38386 , 10 , 33.9782 , 0.605199 , 0.998708 , 
22 , 109.09 , 658.068 , 2.31106 , 10 , 31.7137 , 2.39726 , 10 , 33.8534 , 0.606401 , 0.999011 , 
23 , 114.67 , 658.96 , 2.32593 , 10 , 31.7847 , 2.38827 , 10 , 33.8724 , 0.605593 , 0.99879 , 
24 , 120.7 , 659.129 , 2.3309 , 10 , 31.7599 , 2.38863 , 10 , 33.9142 , 0.604675 , 0.998695 , 
25 , 126.29 , 658.811 , 2.28981 , 10 , 31.7908 , 2.41734 , 10 , 33.8486 , 0.603374 , 0.998473 , 
26 , 131.89 , 658.928 , 2.30187 , 10 , 31.824 , 2.36927 , 10 , 33.8318 , 0.604802 , 0.998168 , 
27 , 137.32 , 658.588 , 2.3123 , 10 , 31.8017 , 2.40639 , 10 , 33.8164 , 0.604351 , 0.998867 , 
28 , 142.3 , 658.496 , 2.30346 , 10 , 31.8324 , 2.40804 , 10 , 33.7764 , 0.603558 , 0.999134 , 
29 , 147.29 , 658.766 , 2.32391 , 10 , 31.8376 , 2.37895 , 10 , 33.8011 , 0.602079 , 0.998725 , 
30 , 151.98 , 657.396 , 2.31167 , 10 , 31.8241 , 2.39568 , 10 , 33.6759 , 0.604094 , 0.999268 , 
31 , 156.98 , 658.995 , 2.33402 , 10 , 31.9031 , 2.32847 , 10 , 33.7635 , 0.603821 , 0.998292 , 
32 , 162.02 , 657.654 , 2.34104 , 10 , 31.8314 , 2.36712 , 10 , 33.6973 , 0.604284 , 0.999267 , 
