iteration , time , objectiveFunctionValue , userLoss , userLambda , userNorm , movieLoss , movieLambda , movieNorm , test-NDCG@10 , train-NDCG@10 , 
1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.49921 , 0.627835 , 
2 , 11084.5 , 10973.9 , 3.76983 , 10 , 661.686 , 16.2573 , 10 , 434.076 , 0.551312 , 0.964836 , 
3 , 21808.4 , 11238.2 , 4.89943 , 10 , 643.776 , 12.2899 , 10 , 478.814 , 0.565169 , 0.974301 , 
4 , 33389 , 11382.5 , 2.25347 , 10 , 611.566 , 3.80435 , 10 , 526.308 , 0.602121 , 0.988957 , 
5 , 45511.5 , 11338.4 , 1.45718 , 10 , 570.27 , 3.7604 , 10 , 563.194 , 0.619072 , 0.988404 , 
6 , 57567.8 , 10811.9 , 1.0448 , 10 , 555.43 , 3.48661 , 10 , 525.406 , 0.646682 , 0.986779 , 
7 , 69013.4 , 11094.3 , 1.77642 , 10 , 560.601 , 4.99125 , 10 , 548.334 , 0.663471 , 0.987157 , 
8 , 80581.1 , 10932.2 , 1.22863 , 10 , 557.942 , 4.9791 , 10 , 534.781 , 0.676105 , 0.988129 , 
9 , 93538.7 , 10925.4 , 1.71294 , 10 , 557.756 , 3.37714 , 10 , 534.446 , 0.66553 , 0.977552 , 
10 , 105304 , 11106.2 , 1.50671 , 10 , 563.454 , 2.73823 , 10 , 546.887 , 0.669512 , 0.989261 , 
11 , 116846 , 10973.5 , 1.4632 , 10 , 552.656 , 4.80115 , 10 , 544.21 , 0.675361 , 0.980978 , 
12 , 128510 , 10977.1 , 1.55446 , 10 , 559.14 , 5.15729 , 10 , 538.05 , 0.68687 , 0.987251 , 
13 , 140146 , 10918.9 , 1.63021 , 10 , 558.083 , 4.42345 , 10 , 533.363 , 0.681339 , 0.976258 , 
14 , 151666 , 10996.2 , 1.61318 , 10 , 566.002 , 7.43601 , 10 , 532.873 , 0.687914 , 0.987317 , 
15 , 163249 , 10857.6 , 1.69285 , 10 , 559.552 , 3.76271 , 10 , 525.835 , 0.691481 , 0.976 , 
16 , 175129 , 10948.7 , 1.73342 , 10 , 568.449 , 5.07158 , 10 , 525.91 , 0.687236 , 0.986225 , 
17 , 187411 , 10828.2 , 1.78837 , 10 , 562.332 , 4.73134 , 10 , 520.018 , 0.679331 , 0.982459 , 
18 , 199391 , 10955.4 , 1.83019 , 10 , 568.805 , 2.55994 , 10 , 526.481 , 0.671818 , 0.989394 , 
19 , 210830 , 10905.2 , 1.68086 , 10 , 561.915 , 4.05354 , 10 , 528.198 , 0.642385 , 0.979953 , 
20 , 222594 , 10944.4 , 1.60695 , 10 , 564.035 , 4.50877 , 10 , 529.958 , 0.639796 , 0.985119 , 
21 , 234910 , 10798.2 , 1.92873 , 10 , 559.615 , 5.36014 , 10 , 519.672 , 0.663731 , 0.982472 , 
22 , 246759 , 11065.2 , 1.69467 , 10 , 567.68 , 4.39374 , 10 , 538.404 , 0.666826 , 0.990774 , 
23 , 258115 , 10886 , 1.55092 , 10 , 553.46 , 7.95865 , 10 , 534.346 , 0.650806 , 0.980768 , 
24 , 269869 , 11037.5 , 1.55481 , 10 , 557.355 , 3.84805 , 10 , 546.011 , 0.66418 , 0.990935 , 
25 , 281404 , 10916 , 1.44368 , 10 , 550.745 , 5.87894 , 10 , 540.272 , 0.666584 , 0.98255 , 
26 , 293094 , 10992.6 , 1.57031 , 10 , 557.808 , 3.58973 , 10 , 541.096 , 0.654254 , 0.98548 , 
27 , 304937 , 10855.8 , 1.5249 , 10 , 556.869 , 5.88388 , 10 , 528.124 , 0.654017 , 0.981462 , 
28 , 316788 , 10863.5 , 1.90923 , 10 , 564.576 , 3.71613 , 10 , 521.401 , 0.663412 , 0.981222 , 
29 , 329016 , 10971.9 , 1.72704 , 10 , 564.224 , 6.29083 , 10 , 532.333 , 0.656213 , 0.984793 , 
30 , 341374 , 10993.1 , 1.54834 , 10 , 562.524 , 5.09247 , 10 , 536.274 , 0.666954 , 0.986569 , 
31 , 353779 , 10896.7 , 1.68246 , 10 , 554.786 , 23.3811 , 10 , 532.548 , 0.65455 , 0.984137 , 
