iteration , time , objectiveFunctionValue , userLoss , userLambda , userNorm , movieLoss , movieLambda , movieNorm , test-NDCG@10 , train-NDCG@10 , 
1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.517655 , 0.610588 , 
2 , 11.22 , 1237.78 , 4.01138 , 10 , 33.2767 , 38.4517 , 10 , 86.6559 , 0.651589 , 0.882113 , 
3 , 21.75 , 1197.95 , 15.1993 , 10 , 42.1725 , 17.8513 , 10 , 75.8379 , 0.660883 , 0.915556 , 
4 , 33.95 , 1173.33 , 11.4559 , 10 , 46.3202 , 14.0158 , 10 , 69.6111 , 0.674127 , 0.944936 , 
5 , 45.21 , 1155.84 , 9.92256 , 10 , 48.0733 , 12.8517 , 10 , 66.2258 , 0.686142 , 0.929146 , 
6 , 55.8 , 1134.35 , 10.1931 , 10 , 49.3017 , 12.1726 , 10 , 62.9157 , 0.694804 , 0.949227 , 
7 , 64.85 , 1129.59 , 9.55365 , 10 , 50.8785 , 11.3261 , 10 , 60.9475 , 0.704988 , 0.943525 , 
8 , 73.44 , 1121.85 , 9.52805 , 10 , 52.121 , 12.0802 , 10 , 58.8563 , 0.711553 , 0.943216 , 
9 , 79.29 , 1118.58 , 9.57858 , 10 , 53.5631 , 10.7547 , 10 , 57.2193 , 0.712159 , 0.946187 , 
10 , 84.57 , 1116.46 , 9.43389 , 10 , 55.0768 , 11.2621 , 10 , 55.4431 , 0.71206 , 0.929044 , 
11 , 94.82 , 1132.37 , 9.80739 , 10 , 56.64 , 9.85078 , 10 , 55.6116 , 0.710476 , 0.941345 , 
12 , 101.35 , 1130.04 , 10.0753 , 10 , 56.3689 , 10.09 , 10 , 55.6266 , 0.709793 , 0.937947 , 
13 , 108.77 , 1129.95 , 10.0538 , 10 , 56.3666 , 10.6138 , 10 , 55.5675 , 0.702147 , 0.93736 , 
14 , 116.31 , 1131 , 10.2012 , 10 , 56.397 , 10.6977 , 10 , 55.6328 , 0.711903 , 0.940509 , 
15 , 124.91 , 1128.94 , 9.96956 , 10 , 56.4565 , 9.96607 , 10 , 55.4412 , 0.709056 , 0.939647 , 
16 , 130.97 , 1130.02 , 10.0412 , 10 , 56.6135 , 10.1299 , 10 , 55.3751 , 0.718375 , 0.932808 , 
17 , 138.41 , 1130.31 , 10.0014 , 10 , 56.6006 , 9.65141 , 10 , 55.4649 , 0.712898 , 0.941993 , 
18 , 143.13 , 1132.4 , 10.0912 , 10 , 56.3087 , 10.0647 , 10 , 55.9244 , 0.690998 , 0.930222 , 
19 , 155.07 , 1128.66 , 10.3095 , 10 , 56.0803 , 10.1655 , 10 , 55.7696 , 0.710688 , 0.942125 , 
20 , 159.82 , 1125.19 , 9.82199 , 10 , 56.3152 , 12.0239 , 10 , 55.0012 , 0.684048 , 0.914149 , 
21 , 179.33 , 1131.19 , 10.3842 , 10 , 57.1673 , 9.56373 , 10 , 54.995 , 0.699861 , 0.940914 , 
22 , 189.19 , 1134.55 , 10.3579 , 10 , 56.8671 , 10.1412 , 10 , 55.5742 , 0.706655 , 0.932407 , 
23 , 196.33 , 1129.36 , 10.2807 , 10 , 55.9095 , 9.83181 , 10 , 56.0432 , 0.709165 , 0.93991 , 
24 , 202.83 , 1127.12 , 10.0582 , 10 , 55.8876 , 11.1699 , 10 , 55.7073 , 0.705927 , 0.928438 , 
25 , 211.69 , 1128.99 , 10.178 , 10 , 55.9277 , 9.70906 , 10 , 56.0005 , 0.715759 , 0.939927 , 
26 , 216.45 , 1126.23 , 10.0986 , 10 , 55.9434 , 11.6306 , 10 , 55.5165 , 0.699039 , 0.924622 , 
27 , 229.99 , 1131.78 , 10.2744 , 10 , 56.5894 , 9.78471 , 10 , 55.61 , 0.70261 , 0.93727 , 
28 , 237.5 , 1130.41 , 10.1123 , 10 , 56.2649 , 10.8215 , 10 , 55.6944 , 0.702166 , 0.933446 , 
29 , 246.98 , 1129.11 , 10.2142 , 10 , 56.1347 , 9.89529 , 10 , 55.787 , 0.706987 , 0.938504 , 
30 , 252.31 , 1129.53 , 10.0541 , 10 , 56.062 , 11.4741 , 10 , 55.7438 , 0.70903 , 0.93047 , 
31 , 263.2 , 1128.61 , 10.3713 , 10 , 56.0382 , 9.93967 , 10 , 55.8291 , 0.703991 , 0.939748 , 
32 , 268.9 , 1129.9 , 10.1286 , 10 , 56.0075 , 10.2298 , 10 , 55.9591 , 0.712533 , 0.92826 , 
