iteration , time , objectiveFunctionValue , userLoss , userLambda , userNorm , movieLoss , movieLambda , movieNorm , test-NDCG@10 , train-NDCG@10 , 
1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.517655 , 0.610588 , 
2 , 16.28 , 941.642 , 1.77415 , 10 , 41.6977 , 3.20571 , 10 , 52.146 , 0.571349 , 0.999964 , 
3 , 31.18 , 893.069 , 2.13481 , 10 , 39.1738 , 2.16847 , 10 , 49.9163 , 0.590321 , 1 , 
4 , 46 , 875.376 , 1.92756 , 10 , 38.3742 , 2.03008 , 10 , 48.9604 , 0.603988 , 0.999884 , 
5 , 60.19 , 866.93 , 1.85979 , 10 , 38.0594 , 1.98553 , 10 , 48.435 , 0.612386 , 0.999783 , 
6 , 72.59 , 862.024 , 1.81622 , 10 , 37.8831 , 1.91487 , 10 , 48.1278 , 0.619529 , 0.999841 , 
7 , 86.48 , 858.363 , 1.79379 , 10 , 37.7427 , 1.82888 , 10 , 47.9107 , 0.624168 , 1 , 
8 , 100.37 , 855.261 , 1.80487 , 10 , 37.6407 , 1.9161 , 10 , 47.6938 , 0.625461 , 0.999884 , 
9 , 113.04 , 852.605 , 1.77788 , 10 , 37.5754 , 1.91154 , 10 , 47.4939 , 0.626159 , 0.999961 , 
10 , 123.08 , 851.539 , 1.76336 , 10 , 37.5758 , 2.00166 , 10 , 47.3779 , 0.627816 , 0.999914 , 
11 , 132.55 , 849.513 , 1.73664 , 10 , 37.5452 , 2.29146 , 10 , 47.1769 , 0.628383 , 0.999747 , 
12 , 142.22 , 849.153 , 1.75283 , 10 , 37.5972 , 2.12889 , 10 , 47.1052 , 0.631552 , 0.999998 , 
13 , 152.78 , 848.691 , 1.72851 , 10 , 37.6243 , 2.11857 , 10 , 47.033 , 0.629648 , 0.999618 , 
14 , 162.43 , 845.867 , 1.71094 , 10 , 37.6173 , 2.44168 , 10 , 46.7252 , 0.63147 , 0.999818 , 
15 , 172.11 , 845.165 , 1.72733 , 10 , 37.8113 , 2.36519 , 10 , 46.4687 , 0.630005 , 0.999638 , 
16 , 181.78 , 844.699 , 1.73259 , 10 , 37.9841 , 2.33915 , 10 , 46.2518 , 0.630105 , 0.999799 , 
17 , 191.43 , 844.097 , 1.73412 , 10 , 38.1296 , 2.31584 , 10 , 46.0485 , 0.630513 , 0.999746 , 
18 , 201.07 , 843.03 , 1.72236 , 10 , 38.2843 , 2.36222 , 10 , 45.7825 , 0.630705 , 0.999771 , 
19 , 211.17 , 845.077 , 1.73722 , 10 , 38.4634 , 1.87125 , 10 , 45.8572 , 0.630147 , 1 , 
20 , 221.59 , 843.505 , 1.76096 , 10 , 38.3629 , 1.95509 , 10 , 45.7921 , 0.629168 , 0.99985 , 
21 , 231.07 , 842.579 , 1.75781 , 10 , 38.3667 , 2.35122 , 10 , 45.6561 , 0.628856 , 0.999807 , 
22 , 240.65 , 843.574 , 1.72436 , 10 , 38.5181 , 2.08825 , 10 , 45.6305 , 0.628606 , 0.999913 , 
23 , 250.7 , 844.093 , 1.72348 , 10 , 38.5285 , 1.87312 , 10 , 45.6935 , 0.627359 , 0.999819 , 
24 , 261.66 , 843.203 , 1.74819 , 10 , 38.4544 , 2.00364 , 10 , 45.6655 , 0.62863 , 0.999961 , 
25 , 271.22 , 841.807 , 1.71701 , 10 , 38.439 , 2.3261 , 10 , 45.5091 , 0.630295 , 0.999948 , 
26 , 281.28 , 844.871 , 1.70586 , 10 , 38.6207 , 1.92498 , 10 , 45.6739 , 0.630055 , 0.999999 , 
27 , 291.35 , 844.208 , 1.70651 , 10 , 38.4444 , 1.87567 , 10 , 45.7888 , 0.63001 , 0.999813 , 
28 , 302.26 , 843.926 , 1.74283 , 10 , 38.3536 , 1.94768 , 10 , 45.8442 , 0.629672 , 0.999848 , 
29 , 315.09 , 842.953 , 1.74273 , 10 , 38.3236 , 1.82094 , 10 , 45.7896 , 0.629552 , 0.999807 , 
30 , 329.49 , 842.176 , 1.79706 , 10 , 38.2986 , 1.73503 , 10 , 45.7456 , 0.630001 , 0.999878 , 
31 , 342.99 , 842.547 , 1.90733 , 10 , 38.3418 , 1.69811 , 10 , 45.7431 , 0.631 , 1 , 
32 , 357.02 , 841.502 , 1.90891 , 10 , 38.3005 , 1.78169 , 10 , 45.6716 , 0.630511 , 0.999964 , 
