iteration , time , objectiveFunctionValue , userLoss , userLambda , userNorm , movieLoss , movieLambda , movieNorm , test-NDCG@10 , train-NDCG@10 , 
1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.466697 , 0.602768 , 
2 , 3.62 , 32.7174 , 0.513933 , 10 , 2.82679 , 0.726781 , 10 , 0.372266 , 0.568834 , 0.837181 , 
3 , 5.89 , 1.64135 , 0.729291 , 10 , 0.0730143 , 0.72939 , 10 , 0.0181815 , 0.613851 , 0.768034 , 
4 , 8.15 , 0.79319 , 0.729396 , 10 , 0.00495586 , 0.729396 , 10 , 0.00142355 , 0.614372 , 0.732618 , 
5 , 10.29 , 0.734801 , 0.729396 , 10 , 0.000416256 , 0.729396 , 10 , 0.000124238 , 0.611909 , 0.721258 , 
6 , 12.31 , 0.729878 , 0.729396 , 10 , 3.70314e-05 , 0.729396 , 10 , 1.11763e-05 , 0.608777 , 0.72025 , 
7 , 14.57 , 0.72944 , 0.729396 , 10 , 3.35723e-06 , 0.729396 , 10 , 1.01782e-06 , 0.605903 , 0.71569 , 
8 , 16.82 , 0.7294 , 0.729396 , 10 , 3.0626e-07 , 0.729396 , 10 , 9.31492e-08 , 0.609537 , 0.717128 , 
9 , 19.03 , 0.729397 , 0.729396 , 10 , 2.84311e-08 , 0.729396 , 10 , 8.92231e-09 , 0.605441 , 0.71477 , 
10 , 21.05 , 0.729396 , 0.729396 , 10 , 2.85176e-09 , 0.729396 , 10 , 9.21043e-10 , 0.607019 , 0.715389 , 
11 , 23.1 , 0.729396 , 0.729396 , 10 , 2.97384e-10 , 0.729396 , 10 , 9.63594e-11 , 0.606667 , 0.716778 , 
12 , 25.11 , 0.729396 , 0.729396 , 10 , 3.11892e-11 , 0.729396 , 10 , 1.01318e-11 , 0.608514 , 0.71298 , 
13 , 26.97 , 0.729396 , 0.729396 , 10 , 3.27193e-12 , 0.729396 , 10 , 1.06006e-12 , 0.607493 , 0.716193 , 
14 , 29.18 , 0.729396 , 0.729396 , 10 , 3.41669e-13 , 0.729396 , 10 , 1.10486e-13 , 0.607776 , 0.71307 , 
15 , 31.39 , 0.729396 , 0.729396 , 10 , 3.56032e-14 , 0.729396 , 10 , 1.15117e-14 , 0.608331 , 0.717615 , 
16 , 33.6 , 0.729396 , 0.729396 , 10 , 3.72971e-15 , 0.729396 , 10 , 1.21207e-15 , 0.608667 , 0.712263 , 
17 , 35.81 , 0.729396 , 0.729396 , 10 , 3.90668e-16 , 0.729396 , 10 , 1.2633e-16 , 0.608484 , 0.718015 , 
18 , 38.02 , 0.729396 , 0.729396 , 10 , 4.07912e-17 , 0.729396 , 10 , 1.32162e-17 , 0.608857 , 0.714498 , 
19 , 40.17 , 0.729396 , 0.729396 , 10 , 4.26467e-18 , 0.729396 , 10 , 1.38057e-18 , 0.608057 , 0.717654 , 
20 , 41.97 , 0.729396 , 0.729396 , 10 , 4.46254e-19 , 0.729396 , 10 , 1.44692e-19 , 0.609087 , 0.713871 , 
21 , 44.07 , 0.729396 , 0.729396 , 10 , 4.67321e-20 , 0.729396 , 10 , 1.51365e-20 , 0.609045 , 0.718242 , 
22 , 46.28 , 0.729396 , 0.729396 , 10 , 4.89047e-21 , 0.729396 , 10 , 1.58515e-21 , 0.608551 , 0.712344 , 
23 , 48.48 , 0.729396 , 0.729396 , 10 , 5.11178e-22 , 0.729396 , 10 , 1.65402e-22 , 0.607655 , 0.718882 , 
24 , 50.69 , 0.729396 , 0.729396 , 10 , 5.35392e-23 , 0.729396 , 10 , 1.73871e-23 , 0.609118 , 0.713637 , 
25 , 52.55 , 0.729396 , 0.729396 , 10 , 5.6095e-24 , 0.729396 , 10 , 1.81543e-24 , 0.60818 , 0.718546 , 
26 , 54.35 , 0.729396 , 0.729396 , 10 , 5.88993e-25 , 0.729396 , 10 , 1.91684e-25 , 0.608709 , 0.712954 , 
27 , 56.18 , 0.729396 , 0.729396 , 10 , 6.18024e-26 , 0.729396 , 10 , 1.99847e-26 , 0.608297 , 0.721176 , 
28 , 57.99 , 0.729396 , 0.729396 , 10 , 6.44867e-27 , 0.729396 , 10 , 2.08708e-27 , 0.60849 , 0.714023 , 
29 , 59.79 , 0.729396 , 0.729396 , 10 , 6.73144e-28 , 0.729396 , 10 , 2.17819e-28 , 0.609159 , 0.720114 , 
30 , 61.58 , 0.729396 , 0.729396 , 10 , 7.0443e-29 , 0.729396 , 10 , 2.28589e-29 , 0.609165 , 0.711564 , 
31 , 63.37 , 0.729396 , 0.729396 , 10 , 7.368e-30 , 0.729396 , 10 , 2.38224e-30 , 0.608511 , 0.717719 , 
32 , 65.18 , 0.729396 , 0.729396 , 10 , 7.7058e-31 , 0.729396 , 10 , 2.49927e-31 , 0.608798 , 0.713718 , 
