iteration , time , objectiveFunctionValue , userLoss , userLambda , userNorm , movieLoss , movieLambda , movieNorm , test-NDCG@10 , train-NDCG@10 , 
1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.53746 , 0.811796 , 
2 , 7.1 , 1060.66 , 1.73666 , 10 , 30.2186 , 28.5765 , 10 , 72.9897 , 0.635104 , 0.921513 , 
3 , 14.21 , 1069.67 , 12.6526 , 10 , 40.7551 , 15.1415 , 10 , 64.6976 , 0.645783 , 0.937436 , 
4 , 20.65 , 1071.22 , 9.6427 , 10 , 45.4376 , 10.787 , 10 , 60.6062 , 0.634074 , 0.947222 , 
5 , 25 , 1062.27 , 8.73801 , 10 , 47.9104 , 11.5155 , 10 , 57.1653 , 0.662697 , 0.955563 , 
6 , 29.05 , 1060.65 , 8.23848 , 10 , 50.117 , 9.14725 , 10 , 55.0335 , 0.677015 , 0.956871 , 
7 , 32.45 , 1053.88 , 7.95188 , 10 , 51.8807 , 9.66062 , 10 , 52.5409 , 0.683397 , 0.955872 , 
8 , 35.27 , 1081.02 , 8.04327 , 10 , 54.1826 , 8.57093 , 10 , 53.0621 , 0.636886 , 0.926967 , 
9 , 43.12 , 1068.86 , 8.98061 , 10 , 52.4361 , 8.32586 , 10 , 53.6171 , 0.65963 , 0.950263 , 
10 , 47.68 , 1066.93 , 8.44609 , 10 , 52.6679 , 9.24606 , 10 , 53.101 , 0.691108 , 0.950438 , 
11 , 51.33 , 1067.02 , 8.15102 , 10 , 53.4449 , 8.64273 , 10 , 52.3931 , 0.681478 , 0.949701 , 
12 , 55.67 , 1073.91 , 8.15502 , 10 , 54.1778 , 8.4538 , 10 , 52.3674 , 0.693 , 0.9437 , 
13 , 59.96 , 1071.67 , 8.36314 , 10 , 53.7 , 8.09904 , 10 , 52.6573 , 0.692627 , 0.949332 , 
14 , 62.72 , 1074.92 , 8.43172 , 10 , 53.3288 , 9.58069 , 10 , 53.2056 , 0.666599 , 0.930439 , 
15 , 69.15 , 1070.81 , 8.82507 , 10 , 52.9683 , 9.75602 , 10 , 53.1367 , 0.683949 , 0.952639 , 
16 , 72.75 , 1065.85 , 8.27045 , 10 , 53.0859 , 8.99822 , 10 , 52.5989 , 0.691076 , 0.940937 , 
17 , 78.72 , 1070.67 , 8.47797 , 10 , 53.4641 , 8.1793 , 10 , 52.7845 , 0.692869 , 0.949861 , 
18 , 82.04 , 1070.66 , 8.40207 , 10 , 53.1594 , 8.50305 , 10 , 53.0567 , 0.691407 , 0.945905 , 
19 , 86.92 , 1068.9 , 8.40321 , 10 , 53.0608 , 8.3624 , 10 , 52.9929 , 0.693977 , 0.947523 , 
20 , 89.74 , 1065.85 , 8.21437 , 10 , 53.2326 , 9.70554 , 10 , 52.3821 , 0.673187 , 0.934189 , 
21 , 99.72 , 1074.3 , 8.78896 , 10 , 54.154 , 8.76276 , 10 , 52.3998 , 0.693158 , 0.949882 , 
22 , 105.42 , 1072.66 , 8.28094 , 10 , 53.8551 , 8.1361 , 10 , 52.5977 , 0.698434 , 0.947949 , 
23 , 108.79 , 1073.69 , 8.46383 , 10 , 53.1537 , 8.32469 , 10 , 53.3827 , 0.681103 , 0.944409 , 
24 , 112.47 , 1065.76 , 8.49388 , 10 , 52.5727 , 8.51144 , 10 , 53.1518 , 0.697214 , 0.948976 , 
25 , 116.14 , 1067.02 , 8.07901 , 10 , 53.3983 , 8.82163 , 10 , 52.4212 , 0.686244 , 0.942063 , 
26 , 121.46 , 1072.18 , 8.49489 , 10 , 53.5645 , 8.07922 , 10 , 52.846 , 0.688059 , 0.948813 , 
27 , 124.21 , 1074.54 , 8.39323 , 10 , 52.9905 , 8.79732 , 10 , 53.5837 , 0.660167 , 0.935435 , 
28 , 131.18 , 1067.13 , 8.90059 , 10 , 52.1909 , 8.4185 , 10 , 53.6802 , 0.684329 , 0.952512 , 
29 , 135 , 1061.46 , 8.10656 , 10 , 52.7903 , 9.2904 , 10 , 52.4263 , 0.693882 , 0.945126 , 
30 , 140.89 , 1072.89 , 8.12428 , 10 , 54.2283 , 7.97347 , 10 , 52.2632 , 0.691109 , 0.950767 , 
31 , 143.62 , 1076.87 , 8.40486 , 10 , 53.6332 , 8.25683 , 10 , 53.2279 , 0.685385 , 0.94238 , 
32 , 148.91 , 1067.22 , 8.45191 , 10 , 52.7576 , 8.34415 , 10 , 53.13 , 0.690761 , 0.951705 , 
