iteration , time , objectiveFunctionValue , userLoss , userLambda , userNorm , movieLoss , movieLambda , movieNorm , test-NDCG@10 , train-NDCG@10 , 
1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.462347 , 0.807195 , 
2 , 3.88 , 511.865 , 0.883122 , 10 , 20.1411 , 8.58684 , 10 , 30.1867 , 0.536758 , 0.999816 , 
3 , 6.86 , 528.409 , 3.99701 , 10 , 24.1365 , 4.04837 , 10 , 28.2996 , 0.545322 , 0.999747 , 
4 , 10.02 , 522.738 , 3.59051 , 10 , 24.2333 , 3.6932 , 10 , 27.6712 , 0.548159 , 0.999108 , 
5 , 12.96 , 518.864 , 3.47542 , 10 , 24.2846 , 3.57887 , 10 , 27.2439 , 0.54804 , 0.999731 , 
6 , 15.82 , 517.568 , 3.43045 , 10 , 24.4234 , 3.47094 , 10 , 26.9862 , 0.546151 , 0.999804 , 
7 , 18.7 , 516.906 , 3.38716 , 10 , 24.5442 , 3.40567 , 10 , 26.8059 , 0.547522 , 0.999747 , 
8 , 21.55 , 515.961 , 3.36189 , 10 , 24.6013 , 3.37612 , 10 , 26.6572 , 0.548241 , 0.999569 , 
9 , 24.7 , 515.864 , 3.38016 , 10 , 24.6513 , 3.31169 , 10 , 26.6039 , 0.549411 , 0.999452 , 
10 , 27.85 , 514.865 , 3.37544 , 10 , 24.6545 , 3.35417 , 10 , 26.4966 , 0.550738 , 0.999536 , 
11 , 30.99 , 514.398 , 3.32015 , 10 , 24.7255 , 3.30496 , 10 , 26.3837 , 0.550882 , 0.999916 , 
12 , 34.09 , 514.488 , 3.32308 , 10 , 24.8339 , 3.29269 , 10 , 26.2856 , 0.551398 , 0.999659 , 
13 , 37.22 , 514.178 , 3.36833 , 10 , 24.8104 , 3.31193 , 10 , 26.2762 , 0.551504 , 0.99913 , 
14 , 40.34 , 513.834 , 3.38187 , 10 , 24.7714 , 3.32078 , 10 , 26.2799 , 0.55314 , 0.999234 , 
15 , 43.53 , 513.82 , 3.33425 , 10 , 24.8402 , 3.32758 , 10 , 26.2091 , 0.554347 , 0.999681 , 
16 , 46.68 , 513.514 , 3.35752 , 10 , 24.8192 , 3.31401 , 10 , 26.2008 , 0.551836 , 0.999802 , 
17 , 50.09 , 513.196 , 3.34697 , 10 , 24.8302 , 3.27887 , 10 , 26.1616 , 0.5505 , 0.999685 , 
18 , 53.42 , 513.128 , 3.3941 , 10 , 24.7958 , 3.30028 , 10 , 26.1869 , 0.548309 , 0.999111 , 
19 , 56.53 , 512.905 , 3.37639 , 10 , 24.7845 , 3.32968 , 10 , 26.1731 , 0.550334 , 0.99933 , 
20 , 59.68 , 513.114 , 3.33491 , 10 , 24.8425 , 3.31185 , 10 , 26.1377 , 0.55014 , 0.999045 , 
21 , 62.82 , 513.227 , 3.3594 , 10 , 24.8398 , 3.30468 , 10 , 26.1525 , 0.549842 , 0.999448 , 
22 , 66.23 , 512.762 , 3.35238 , 10 , 24.8097 , 3.27798 , 10 , 26.1387 , 0.551616 , 0.999668 , 
23 , 69.3 , 512.51 , 3.3968 , 10 , 24.7953 , 3.34643 , 10 , 26.121 , 0.554255 , 0.999551 , 
24 , 72.42 , 512.744 , 3.34709 , 10 , 24.8212 , 3.31498 , 10 , 26.1217 , 0.554419 , 0.998553 , 
25 , 75.52 , 512.701 , 3.34813 , 10 , 24.8414 , 3.31225 , 10 , 26.0976 , 0.552261 , 0.999919 , 
26 , 78.63 , 512.645 , 3.39663 , 10 , 24.8052 , 3.34281 , 10 , 26.125 , 0.551885 , 0.999363 , 
27 , 81.77 , 513.566 , 3.33499 , 10 , 24.9256 , 3.28071 , 10 , 26.1029 , 0.550966 , 0.999392 , 
28 , 84.88 , 512.642 , 3.36727 , 10 , 24.8475 , 3.3174 , 10 , 26.085 , 0.551784 , 0.999588 , 
29 , 88 , 512.868 , 3.35986 , 10 , 24.8667 , 3.32255 , 10 , 26.0879 , 0.551479 , 0.999197 , 
30 , 91.12 , 512.558 , 3.36553 , 10 , 24.8309 , 3.33277 , 10 , 26.0917 , 0.552143 , 0.998892 , 
31 , 94.53 , 513.198 , 3.34452 , 10 , 24.8903 , 3.254 , 10 , 26.1042 , 0.550689 , 0.999921 , 
32 , 97.66 , 512.945 , 3.39504 , 10 , 24.8271 , 3.32888 , 10 , 26.1345 , 0.551554 , 0.999093 , 
