iteration , time , objectiveFunctionValue , userLoss , userLambda , userNorm , movieLoss , movieLambda , movieNorm , test-NDCG@10 , train-NDCG@10 , 
1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.499246 , 0.627781 , 
2 , 11294.9 , 11054.9 , 3.77069 , 10 , 661.722 , 43.0122 , 10 , 439.468 , 0.550055 , 0.967467 , 
3 , 22559.3 , 11216.9 , 4.774 , 10 , 636.506 , 11.7631 , 10 , 484.003 , 0.540672 , 0.972726 , 
4 , 34540.1 , 11438 , 2.23571 , 10 , 608.176 , 3.86626 , 10 , 535.233 , 0.564592 , 0.989904 , 
5 , 46796.6 , 11261.9 , 1.3384 , 10 , 570.151 , 4.45096 , 10 , 555.597 , 0.617503 , 0.988511 , 
6 , 59108 , 10912.9 , 1.14118 , 10 , 553.635 , 3.05477 , 10 , 537.35 , 0.62603 , 0.986501 , 
7 , 71105.8 , 11211.7 , 1.48302 , 10 , 554.834 , 2.89409 , 10 , 566.048 , 0.620915 , 0.985748 , 
8 , 82949 , 10884.4 , 1.21327 , 10 , 551.399 , 4.17157 , 10 , 536.627 , 0.632848 , 0.983971 , 
9 , 94747.1 , 10917.2 , 1.81343 , 10 , 552.601 , 5.93169 , 10 , 538.525 , 0.647252 , 0.980451 , 
10 , 106389 , 11074.2 , 1.46522 , 10 , 559.678 , 8.91309 , 10 , 546.855 , 0.643547 , 0.987908 , 
11 , 118535 , 10856.6 , 1.70006 , 10 , 552.292 , 5.9534 , 10 , 532.768 , 0.630118 , 0.976791 , 
12 , 130775 , 11022.9 , 1.61453 , 10 , 562.213 , 4.12553 , 10 , 539.66 , 0.652305 , 0.988972 , 
13 , 142786 , 10918.9 , 1.71799 , 10 , 555.556 , 7.27581 , 10 , 535.605 , 0.653695 , 0.98317 , 
14 , 154813 , 11049.7 , 1.55638 , 10 , 559.724 , 4.7062 , 10 , 544.777 , 0.648098 , 0.981137 , 
15 , 166988 , 10900.3 , 1.6014 , 10 , 551.892 , 4.29889 , 10 , 537.712 , 0.656327 , 0.98102 , 
16 , 178947 , 10978 , 1.66373 , 10 , 560.377 , 3.98727 , 10 , 537.022 , 0.663783 , 0.9846 , 
17 , 191179 , 10921.9 , 1.67484 , 10 , 554.549 , 3.67827 , 10 , 537.273 , 0.656189 , 0.984144 , 
18 , 203141 , 11033.4 , 1.55982 , 10 , 557.726 , 5.7548 , 10 , 545.035 , 0.662177 , 0.992464 , 
19 , 214777 , 10910 , 1.53712 , 10 , 548.644 , 5.55756 , 10 , 541.799 , 0.661476 , 0.984058 , 
20 , 226833 , 10999 , 1.57825 , 10 , 555.232 , 4.40791 , 10 , 544.229 , 0.674108 , 0.986029 , 
21 , 239164 , 11006.5 , 1.48945 , 10 , 551.298 , 2.92377 , 10 , 549.061 , 0.647499 , 0.982163 , 
22 , 251109 , 11001.4 , 1.48288 , 10 , 551.387 , 4.33155 , 10 , 548.321 , 0.646123 , 0.985249 , 
23 , 263030 , 10839.1 , 1.57456 , 10 , 548.266 , 7.28363 , 10 , 534.919 , 0.672652 , 0.984969 , 
24 , 274891 , 10944.1 , 1.86728 , 10 , 557.117 , 3.68265 , 10 , 536.929 , 0.654474 , 0.983192 , 
25 , 286707 , 11037.1 , 1.51085 , 10 , 552.358 , 6.37519 , 10 , 550.712 , 0.634386 , 0.983194 , 
26 , 298371 , 10957.2 , 1.50324 , 10 , 549.076 , 4.11835 , 10 , 546.228 , 0.625847 , 0.98778 , 
27 , 310110 , 10885.9 , 1.60302 , 10 , 549.284 , 4.37359 , 10 , 538.867 , 0.616156 , 0.982404 , 
28 , 321797 , 11016.7 , 1.71212 , 10 , 559.085 , 6.46581 , 10 , 541.939 , 0.638234 , 0.989406 , 
29 , 333482 , 10992.9 , 1.46176 , 10 , 552.974 , 4.85558 , 10 , 545.827 , 0.649124 , 0.98484 , 
30 , 345192 , 10817.9 , 1.76017 , 10 , 553.411 , 6.13557 , 10 , 527.766 , 0.647782 , 0.982515 , 
31 , 356874 , 10989.4 , 1.8015 , 10 , 561.846 , 13.7951 , 10 , 535.719 , 0.657623 , 0.98924 , 
