iteration , time , objectiveFunctionValue , userLoss , userLambda , userNorm , movieLoss , movieLambda , movieNorm , test-NDCG@10 , train-NDCG@10 , 
1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.463199 , 0.605531 , 
2 , 5.71 , 1082.28 , 3.94775 , 10 , 27.0959 , 51.475 , 10 , 75.9844 , 0.643856 , 0.858495 , 
3 , 12.13 , 1063.75 , 18.4222 , 10 , 37.3739 , 23.9133 , 10 , 66.6094 , 0.668028 , 0.90889 , 
4 , 17.61 , 1029.47 , 13.4715 , 10 , 40.1532 , 18.9267 , 10 , 60.9016 , 0.655752 , 0.925541 , 
5 , 23.01 , 1009.63 , 11.9832 , 10 , 41.8409 , 15.1336 , 10 , 57.6084 , 0.666155 , 0.937012 , 
6 , 28.55 , 983.191 , 11.3888 , 10 , 42.8801 , 13.362 , 10 , 54.1028 , 0.687541 , 0.933045 , 
7 , 33.48 , 985.549 , 11.3274 , 10 , 44.6911 , 12.1568 , 10 , 52.6481 , 0.679477 , 0.931216 , 
8 , 39.39 , 979.054 , 10.8806 , 10 , 45.9758 , 12.3996 , 10 , 50.6896 , 0.675035 , 0.924598 , 
9 , 44.35 , 977.484 , 11.2005 , 10 , 47.1976 , 12.4451 , 10 , 49.3063 , 0.684554 , 0.934239 , 
10 , 47.67 , 975.649 , 11.0613 , 10 , 48.3804 , 13.1475 , 10 , 47.8698 , 0.660289 , 0.902826 , 
11 , 56.11 , 990.226 , 11.7928 , 10 , 50.1808 , 11.7234 , 10 , 47.6695 , 0.666605 , 0.921084 , 
12 , 60.89 , 989.751 , 12.0596 , 10 , 49.2823 , 11.0533 , 10 , 48.5874 , 0.673469 , 0.925451 , 
13 , 64.07 , 992.201 , 12.261 , 10 , 48.1754 , 13.8017 , 10 , 49.6645 , 0.670712 , 0.915567 , 
14 , 70.82 , 981.603 , 11.9664 , 10 , 47.6605 , 11.9644 , 10 , 49.3033 , 0.684045 , 0.926987 , 
15 , 77 , 982.879 , 11.4692 , 10 , 48.3623 , 11.7025 , 10 , 48.7554 , 0.674908 , 0.928181 , 
16 , 80.62 , 981.723 , 11.5408 , 10 , 48.6617 , 11.9247 , 10 , 48.3182 , 0.68391 , 0.92721 , 
17 , 86.25 , 984.884 , 11.6034 , 10 , 49.1843 , 11.4354 , 10 , 48.1605 , 0.682495 , 0.928646 , 
18 , 89.83 , 989.886 , 11.8998 , 10 , 48.868 , 12.2848 , 10 , 48.8922 , 0.677465 , 0.915606 , 
19 , 96.13 , 982.545 , 12.1027 , 10 , 48.261 , 12.12 , 10 , 48.7814 , 0.674482 , 0.922868 , 
20 , 99.98 , 981.621 , 11.3303 , 10 , 48.8106 , 12.1897 , 10 , 48.1325 , 0.690336 , 0.926341 , 
21 , 105.61 , 985.575 , 11.4898 , 10 , 49.4537 , 11.3167 , 10 , 47.9721 , 0.684317 , 0.927688 , 
22 , 108.55 , 993.051 , 11.884 , 10 , 49.1635 , 12.4906 , 10 , 48.8926 , 0.670556 , 0.907546 , 
23 , 117.36 , 985.674 , 12.3624 , 10 , 48.3743 , 11.3721 , 10 , 49.0559 , 0.68165 , 0.921046 , 
24 , 122.21 , 981.124 , 11.7977 , 10 , 48.1766 , 11.8764 , 10 , 48.7481 , 0.669539 , 0.924225 , 
25 , 126.42 , 981.96 , 11.6912 , 10 , 48.6787 , 12.0248 , 10 , 48.3149 , 0.685162 , 0.927005 , 
26 , 131.69 , 984.031 , 11.6795 , 10 , 49.051 , 11.6114 , 10 , 48.191 , 0.675534 , 0.929943 , 
27 , 136.14 , 985.605 , 11.6388 , 10 , 49.1855 , 12.1566 , 10 , 48.1593 , 0.676573 , 0.920639 , 
28 , 141.36 , 985.32 , 12.0322 , 10 , 48.7907 , 11.3809 , 10 , 48.6032 , 0.681075 , 0.929235 , 
29 , 144.79 , 983.119 , 11.6112 , 10 , 48.7816 , 12.0605 , 10 , 48.3242 , 0.669219 , 0.918868 , 
30 , 149.98 , 984.795 , 11.782 , 10 , 49.1195 , 11.4925 , 10 , 48.2108 , 0.673522 , 0.929845 , 
31 , 153.44 , 989.794 , 11.701 , 10 , 48.9644 , 14.8899 , 10 , 48.526 , 0.672656 , 0.918255 , 
32 , 158.97 , 983.951 , 12.3593 , 10 , 48.3587 , 11.4229 , 10 , 48.8941 , 0.682188 , 0.929953 , 
