iteration , time , objectiveFunctionValue , userLoss , userLambda , userNorm , movieLoss , movieLambda , movieNorm , test-NDCG@10 , train-NDCG@10 , 
1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.464097 , 0.60132 , 
2 , 5.91 , 1077.75 , 3.99007 , 10 , 27.1812 , 52.2703 , 10 , 75.3667 , 0.647349 , 0.862028 , 
3 , 11.79 , 1058.58 , 18.3635 , 10 , 37.5908 , 24.3411 , 10 , 65.8332 , 0.660824 , 0.927216 , 
4 , 16.75 , 1026.48 , 12.5103 , 10 , 40.3595 , 16.1182 , 10 , 60.677 , 0.674162 , 0.929179 , 
5 , 21.68 , 1011.14 , 11.9622 , 10 , 42.0166 , 19.0326 , 10 , 57.194 , 0.693478 , 0.933079 , 
6 , 27 , 994.106 , 11.5521 , 10 , 43.5465 , 15.6013 , 10 , 54.3041 , 0.686899 , 0.937566 , 
7 , 32.21 , 990.174 , 11.3493 , 10 , 45.1164 , 12.5451 , 10 , 52.6465 , 0.685981 , 0.932689 , 
8 , 37.09 , 986.445 , 11.1744 , 10 , 46.3434 , 12.7876 , 10 , 51.0224 , 0.696303 , 0.928965 , 
9 , 40.65 , 984.28 , 11.1491 , 10 , 47.6658 , 12.7056 , 10 , 49.4917 , 0.697198 , 0.934346 , 
10 , 45.15 , 991.097 , 11.1044 , 10 , 49.2103 , 11.9164 , 10 , 48.7078 , 0.680792 , 0.916434 , 
11 , 50.21 , 995.34 , 11.8399 , 10 , 49.8414 , 11.8976 , 10 , 48.5028 , 0.681651 , 0.929013 , 
12 , 55.33 , 993.761 , 11.8384 , 10 , 49.645 , 11.5842 , 10 , 48.5726 , 0.690409 , 0.930828 , 
13 , 59.12 , 994.314 , 11.8958 , 10 , 49.6233 , 11.9074 , 10 , 48.6173 , 0.688068 , 0.922188 , 
14 , 64.65 , 993.546 , 11.9776 , 10 , 49.4677 , 11.6914 , 10 , 48.7177 , 0.679517 , 0.930151 , 
15 , 68.31 , 992.864 , 11.5625 , 10 , 49.6948 , 11.8403 , 10 , 48.4075 , 0.695733 , 0.920476 , 
16 , 73.53 , 994.599 , 12.0502 , 10 , 49.4923 , 11.5939 , 10 , 48.8082 , 0.685715 , 0.93184 , 
17 , 77.67 , 994.887 , 11.7607 , 10 , 49.4911 , 13.6903 , 10 , 48.6286 , 0.682464 , 0.919186 , 
18 , 82.14 , 994.925 , 12.0935 , 10 , 49.3335 , 11.4492 , 10 , 49.014 , 0.68759 , 0.931986 , 
19 , 85.04 , 993.085 , 11.9824 , 10 , 49.0176 , 12.5455 , 10 , 49.0363 , 0.674482 , 0.910821 , 
20 , 92.29 , 995.078 , 12.1876 , 10 , 49.2097 , 12.4578 , 10 , 49.0523 , 0.673984 , 0.924264 , 
21 , 96.78 , 992.467 , 11.6507 , 10 , 49.314 , 11.664 , 10 , 48.7663 , 0.69473 , 0.928946 , 
22 , 100.57 , 992.894 , 11.645 , 10 , 49.6213 , 11.9198 , 10 , 48.4761 , 0.678205 , 0.924624 , 
23 , 106.36 , 994.685 , 12.2599 , 10 , 49.4179 , 11.694 , 10 , 48.8811 , 0.675836 , 0.925609 , 
24 , 111.59 , 992.869 , 12.053 , 10 , 49.1278 , 11.7094 , 10 , 48.9881 , 0.687113 , 0.930968 , 
25 , 114.79 , 991.604 , 11.5946 , 10 , 49.3372 , 14.0257 , 10 , 48.4207 , 0.673426 , 0.911503 , 
26 , 121.71 , 997.653 , 12.2734 , 10 , 49.6959 , 11.7615 , 10 , 48.8932 , 0.679205 , 0.920307 , 
27 , 127.12 , 992.417 , 12.3496 , 10 , 48.7919 , 11.8054 , 10 , 49.2692 , 0.690188 , 0.930533 , 
28 , 130.55 , 991.447 , 11.9386 , 10 , 48.9503 , 12.1045 , 10 , 48.9839 , 0.683005 , 0.923968 , 
29 , 135.43 , 992.014 , 11.8551 , 10 , 49.0778 , 11.777 , 10 , 48.9459 , 0.692521 , 0.928092 , 
30 , 139.58 , 992.938 , 11.546 , 10 , 49.4546 , 11.9231 , 10 , 48.6469 , 0.67166 , 0.918493 , 
31 , 144.74 , 994.234 , 12.0072 , 10 , 49.4061 , 11.5378 , 10 , 48.8635 , 0.690539 , 0.928247 , 
32 , 147.82 , 994.611 , 11.735 , 10 , 49.2365 , 12.1515 , 10 , 49.0095 , 0.671787 , 0.920646 , 
