iteration , time , objectiveFunctionValue , userLoss , userLambda , userNorm , movieLoss , movieLambda , movieNorm , test-NDCG@10 , train-NDCG@10 , 
1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.462181 , 0.811476 , 
2 , 3.89 , 513.666 , 0.926507 , 10 , 20.1276 , 8.64525 , 10 , 30.3744 , 0.53267 , 0.998674 , 
3 , 7.32 , 528.842 , 3.89132 , 10 , 24.1435 , 3.93377 , 10 , 28.3473 , 0.544704 , 0.999574 , 
4 , 10.46 , 523.583 , 3.46059 , 10 , 24.325 , 3.55729 , 10 , 27.6776 , 0.548965 , 0.999248 , 
5 , 13.52 , 520.151 , 3.30245 , 10 , 24.462 , 3.44151 , 10 , 27.2089 , 0.549968 , 0.999132 , 
6 , 16.56 , 518.527 , 3.27922 , 10 , 24.5995 , 3.32511 , 10 , 26.9207 , 0.548156 , 0.99998 , 
7 , 19.59 , 517.596 , 3.28562 , 10 , 24.6353 , 3.29268 , 10 , 26.795 , 0.550862 , 0.999791 , 
8 , 22.91 , 516.9 , 3.24405 , 10 , 24.6918 , 3.21549 , 10 , 26.6767 , 0.552018 , 0.998881 , 
9 , 26.17 , 516.027 , 3.27648 , 10 , 24.6959 , 3.22021 , 10 , 26.5847 , 0.5513 , 0.999366 , 
10 , 29.44 , 515.351 , 3.27744 , 10 , 24.6624 , 3.22294 , 10 , 26.5504 , 0.550843 , 0.999032 , 
11 , 32.69 , 515.002 , 3.28769 , 10 , 24.6635 , 3.25572 , 10 , 26.5112 , 0.547802 , 0.998917 , 
12 , 35.97 , 514.314 , 3.232 , 10 , 24.6999 , 3.25858 , 10 , 26.4056 , 0.549434 , 0.997962 , 
13 , 39.24 , 513.817 , 3.23298 , 10 , 24.7745 , 3.24164 , 10 , 26.283 , 0.547259 , 0.999193 , 
14 , 42.54 , 514.257 , 3.29891 , 10 , 24.7768 , 3.21387 , 10 , 26.3275 , 0.551167 , 0.99831 , 
15 , 46.1 , 513.789 , 3.23894 , 10 , 24.7823 , 3.18092 , 10 , 26.2785 , 0.548379 , 0.997719 , 
16 , 49.61 , 513.895 , 3.29059 , 10 , 24.7919 , 3.17669 , 10 , 26.2799 , 0.549382 , 0.998891 , 
17 , 52.86 , 513.042 , 3.31562 , 10 , 24.6997 , 3.25142 , 10 , 26.2793 , 0.554593 , 0.999041 , 
18 , 56.11 , 513.576 , 3.25761 , 10 , 24.7642 , 3.24026 , 10 , 26.2695 , 0.553001 , 0.998925 , 
19 , 59.38 , 513.047 , 3.27451 , 10 , 24.7572 , 3.24424 , 10 , 26.223 , 0.55321 , 0.998999 , 
20 , 62.64 , 513.008 , 3.30177 , 10 , 24.7676 , 3.24175 , 10 , 26.209 , 0.551984 , 0.998712 , 
21 , 65.9 , 513.567 , 3.32005 , 10 , 24.773 , 3.23998 , 10 , 26.2597 , 0.551519 , 0.997998 , 
22 , 69.18 , 513.137 , 3.25452 , 10 , 24.8015 , 3.24993 , 10 , 26.1872 , 0.551524 , 0.998594 , 
23 , 72.48 , 513.22 , 3.31419 , 10 , 24.7773 , 3.25572 , 10 , 26.2192 , 0.550341 , 0.997856 , 
24 , 75.75 , 512.988 , 3.28419 , 10 , 24.7772 , 3.24885 , 10 , 26.1968 , 0.550902 , 0.999112 , 
25 , 79.29 , 513.099 , 3.28296 , 10 , 24.7816 , 3.18669 , 10 , 26.2096 , 0.550326 , 0.999363 , 
26 , 82.79 , 512.93 , 3.37207 , 10 , 24.7021 , 3.23878 , 10 , 26.267 , 0.548912 , 0.999505 , 
27 , 86.05 , 512.672 , 3.28737 , 10 , 24.7351 , 3.2574 , 10 , 26.2063 , 0.549931 , 0.998421 , 
28 , 89.59 , 513.287 , 3.28414 , 10 , 24.7882 , 3.19453 , 10 , 26.221 , 0.548817 , 0.998481 , 
29 , 92.83 , 512.999 , 3.29976 , 10 , 24.787 , 3.24192 , 10 , 26.1887 , 0.548692 , 0.999434 , 
30 , 96.09 , 512.962 , 3.29733 , 10 , 24.7916 , 3.25393 , 10 , 26.1792 , 0.550311 , 0.999297 , 
31 , 99.38 , 512.705 , 3.28177 , 10 , 24.791 , 3.25257 , 10 , 26.1543 , 0.548598 , 0.999121 , 
32 , 102.67 , 512.901 , 3.27014 , 10 , 24.7876 , 3.24014 , 10 , 26.1785 , 0.547652 , 0.999206 , 
