iteration , time , objectiveFunctionValue , userLoss , userLambda , userNorm , movieLoss , movieLambda , movieNorm , test-NDCG@10 , train-NDCG@10 , 
1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.469688 , 0.592172 , 
2 , 5.83 , 1074.53 , 4.07217 , 10 , 27.3231 , 49.8151 , 10 , 75.1486 , 0.623639 , 0.854 , 
3 , 11.25 , 1059.08 , 19.5068 , 10 , 37.5814 , 21.1392 , 10 , 66.2122 , 0.667157 , 0.930481 , 
4 , 16.17 , 1031.82 , 12.3226 , 10 , 40.3405 , 17.1315 , 10 , 61.1289 , 0.676058 , 0.930908 , 
5 , 22.41 , 995.22 , 11.7875 , 10 , 41.6156 , 13.3639 , 10 , 56.57 , 0.673927 , 0.939379 , 
6 , 29.06 , 992.604 , 11.1201 , 10 , 43.5364 , 12.5993 , 10 , 54.4641 , 0.69381 , 0.925653 , 
7 , 34.52 , 987.172 , 11.26 , 10 , 44.6092 , 14.3747 , 10 , 52.6705 , 0.684194 , 0.932673 , 
8 , 40.01 , 978.546 , 11.0489 , 10 , 45.6761 , 12.4192 , 10 , 50.9366 , 0.688189 , 0.934289 , 
9 , 44.82 , 977.755 , 10.9296 , 10 , 47.1353 , 12.0977 , 10 , 49.4305 , 0.694358 , 0.93327 , 
10 , 49.27 , 980.865 , 10.6213 , 10 , 48.6985 , 11.8332 , 10 , 48.2048 , 0.697565 , 0.928798 , 
11 , 53.62 , 987.451 , 10.9548 , 10 , 49.7849 , 11.2762 , 10 , 47.8326 , 0.681584 , 0.92949 , 
12 , 58.2 , 988.904 , 11.7414 , 10 , 49.6573 , 11.3461 , 10 , 48.0985 , 0.688977 , 0.933731 , 
13 , 62.35 , 988.716 , 11.5817 , 10 , 49.3026 , 12.0001 , 10 , 48.369 , 0.695401 , 0.922256 , 
14 , 67.45 , 989.174 , 11.9815 , 10 , 48.7777 , 12.4918 , 10 , 48.8905 , 0.686204 , 0.923693 , 
15 , 72.16 , 985.786 , 12.1695 , 10 , 48.0538 , 11.5445 , 10 , 49.3703 , 0.696038 , 0.926784 , 
16 , 76.59 , 982.093 , 11.5249 , 10 , 48.1474 , 12.1402 , 10 , 48.8478 , 0.68803 , 0.922852 , 
17 , 83.14 , 984.744 , 11.413 , 10 , 48.8019 , 11.323 , 10 , 48.5402 , 0.696402 , 0.932097 , 
18 , 86.25 , 983.912 , 11.5323 , 10 , 48.9926 , 12.8024 , 10 , 48.1184 , 0.675973 , 0.914776 , 
19 , 94.18 , 989.999 , 12.0265 , 10 , 49.5856 , 11.793 , 10 , 48.235 , 0.690875 , 0.926476 , 
20 , 98.34 , 990.106 , 11.8008 , 10 , 48.8779 , 11.7396 , 10 , 48.9588 , 0.689753 , 0.917243 , 
21 , 104.1 , 983.31 , 12.1563 , 10 , 47.9386 , 11.6359 , 10 , 49.2288 , 0.695898 , 0.929628 , 
22 , 108.43 , 982.177 , 11.2337 , 10 , 48.5631 , 11.9805 , 10 , 48.4566 , 0.689853 , 0.932301 , 
23 , 114.23 , 986.221 , 10.9519 , 10 , 49.631 , 12.1967 , 10 , 47.7714 , 0.695237 , 0.92363 , 
24 , 118.94 , 990.03 , 11.9525 , 10 , 49.3796 , 11.1067 , 10 , 48.5128 , 0.694731 , 0.923743 , 
25 , 124.06 , 985.146 , 12.1118 , 10 , 48.3354 , 11.3617 , 10 , 49.043 , 0.693729 , 0.931026 , 
26 , 127.49 , 984.27 , 12.0621 , 10 , 48.0661 , 12.1965 , 10 , 49.1412 , 0.687884 , 0.915499 , 
27 , 133.18 , 984.466 , 11.797 , 10 , 48.2725 , 11.6436 , 10 , 49.0097 , 0.689865 , 0.926468 , 
28 , 137.62 , 982.038 , 11.414 , 10 , 48.6158 , 11.9625 , 10 , 48.3918 , 0.664773 , 0.929262 , 
29 , 143.02 , 984.844 , 11.1551 , 10 , 49.5345 , 12.1216 , 10 , 47.7377 , 0.680425 , 0.926462 , 
30 , 148.72 , 988.351 , 11.7158 , 10 , 49.6971 , 11.314 , 10 , 48.0066 , 0.694603 , 0.928082 , 
31 , 153.35 , 987.142 , 11.6882 , 10 , 49.2534 , 11.6629 , 10 , 48.2946 , 0.685394 , 0.92504 , 
32 , 159.16 , 987.43 , 12.0786 , 10 , 48.9554 , 12.0487 , 10 , 48.5827 , 0.690068 , 0.928919 , 
