iteration , time , objectiveFunctionValue , userLoss , userLambda , userNorm , movieLoss , movieLambda , movieNorm , test-NDCG@10 , train-NDCG@10 , 
1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.518287 , 0.605964 , 
2 , 4.45 , 40.5531 , 0.511313 , 10 , 3.44414 , 0.721089 , 10 , 0.539058 , 0.609949 , 0.842527 , 
3 , 6.84 , 2.551 , 0.724572 , 10 , 0.138436 , 0.724798 , 10 , 0.0441833 , 0.643512 , 0.74916 , 
4 , 9.22 , 0.931734 , 0.724821 , 10 , 0.0152222 , 0.724824 , 10 , 0.00546881 , 0.639222 , 0.716772 , 
5 , 11.61 , 0.752 , 0.724824 , 10 , 0.00198401 , 0.724824 , 10 , 0.000733556 , 0.637708 , 0.706468 , 
6 , 14.24 , 0.728533 , 0.724824 , 10 , 0.000269794 , 0.724824 , 10 , 0.000101083 , 0.631895 , 0.701048 , 
7 , 16.62 , 0.725339 , 0.724824 , 10 , 3.74819e-05 , 0.724824 , 10 , 1.40455e-05 , 0.634494 , 0.698309 , 
8 , 19.01 , 0.724896 , 0.724824 , 10 , 5.20641e-06 , 0.724824 , 10 , 1.96339e-06 , 0.631641 , 0.700284 , 
9 , 21.37 , 0.724834 , 0.724824 , 10 , 7.30569e-07 , 0.724824 , 10 , 2.74727e-07 , 0.636404 , 0.698506 , 
10 , 23.71 , 0.724826 , 0.724824 , 10 , 1.02415e-07 , 0.724824 , 10 , 3.92349e-08 , 0.636774 , 0.70416 , 
11 , 26.08 , 0.724824 , 0.724824 , 10 , 1.53166e-08 , 0.724824 , 10 , 6.20852e-09 , 0.634342 , 0.709198 , 
12 , 28.46 , 0.724824 , 0.724824 , 10 , 2.56376e-09 , 0.724824 , 10 , 1.06356e-09 , 0.639901 , 0.709589 , 
13 , 30.84 , 0.724824 , 0.724824 , 10 , 4.40678e-10 , 0.724824 , 10 , 1.82993e-10 , 0.635262 , 0.708501 , 
14 , 33.22 , 0.724824 , 0.724824 , 10 , 7.59753e-11 , 0.724824 , 10 , 3.16028e-11 , 0.638749 , 0.710005 , 
15 , 35.6 , 0.724824 , 0.724824 , 10 , 1.31159e-11 , 0.724824 , 10 , 5.45408e-12 , 0.635419 , 0.706354 , 
16 , 37.94 , 0.724824 , 0.724824 , 10 , 2.26243e-12 , 0.724824 , 10 , 9.40743e-13 , 0.640297 , 0.7105 , 
17 , 40.3 , 0.724824 , 0.724824 , 10 , 3.90764e-13 , 0.724824 , 10 , 1.62675e-13 , 0.635273 , 0.707043 , 
18 , 42.66 , 0.724824 , 0.724824 , 10 , 6.75135e-14 , 0.724824 , 10 , 2.807e-14 , 0.639164 , 0.709335 , 
19 , 45.02 , 0.724824 , 0.724824 , 10 , 1.16409e-14 , 0.724824 , 10 , 4.83713e-15 , 0.634688 , 0.707075 , 
20 , 47.37 , 0.724824 , 0.724824 , 10 , 2.00502e-15 , 0.724824 , 10 , 8.32702e-16 , 0.637661 , 0.710367 , 
21 , 50.17 , 0.724824 , 0.724824 , 10 , 3.46545e-16 , 0.724824 , 10 , 1.44515e-16 , 0.634251 , 0.70633 , 
22 , 52.66 , 0.724824 , 0.724824 , 10 , 5.9852e-17 , 0.724824 , 10 , 2.48473e-17 , 0.637921 , 0.709853 , 
23 , 54.98 , 0.724824 , 0.724824 , 10 , 1.02981e-17 , 0.724824 , 10 , 4.27779e-18 , 0.635341 , 0.705143 , 
24 , 57.31 , 0.724824 , 0.724824 , 10 , 1.77591e-18 , 0.724824 , 10 , 7.38786e-19 , 0.636812 , 0.709237 , 
25 , 59.68 , 0.724824 , 0.724824 , 10 , 3.06362e-19 , 0.724824 , 10 , 1.2732e-19 , 0.636846 , 0.706435 , 
26 , 62.04 , 0.724824 , 0.724824 , 10 , 5.28176e-20 , 0.724824 , 10 , 2.19617e-20 , 0.636954 , 0.709392 , 
27 , 64.4 , 0.724824 , 0.724824 , 10 , 9.09559e-21 , 0.724824 , 10 , 3.77554e-21 , 0.637666 , 0.706645 , 
28 , 66.77 , 0.724824 , 0.724824 , 10 , 1.56576e-21 , 0.724824 , 10 , 6.50795e-22 , 0.636134 , 0.709764 , 
29 , 69.13 , 0.724824 , 0.724824 , 10 , 2.69869e-22 , 0.724824 , 10 , 1.12154e-22 , 0.63682 , 0.707806 , 
30 , 71.5 , 0.724824 , 0.724824 , 10 , 4.65027e-23 , 0.724824 , 10 , 1.93239e-23 , 0.636408 , 0.709153 , 
31 , 73.86 , 0.724824 , 0.724824 , 10 , 8.02157e-24 , 0.724824 , 10 , 3.33676e-24 , 0.636961 , 0.706939 , 
32 , 76.22 , 0.724824 , 0.724824 , 10 , 1.38459e-24 , 0.724824 , 10 , 5.75711e-25 , 0.637553 , 0.709923 , 
