iteration , time , objectiveFunctionValue , userLoss , userLambda , userNorm , movieLoss , movieLambda , movieNorm , test-NDCG@10 , train-NDCG@10 , 
1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.462621 , 0.812331 , 
2 , 1.86 , 23.9684 , 0.213866 , 10 , 2.16832 , 0.344828 , 10 , 0.194044 , 0.567543 , 0.930221 , 
3 , 3.29 , 0.611852 , 0.345539 , 10 , 0.0232245 , 0.34555 , 10 , 0.00340573 , 0.598951 , 0.911839 , 
4 , 4.69 , 0.352068 , 0.34555 , 10 , 0.000556118 , 0.34555 , 10 , 9.56417e-05 , 0.607772 , 0.900363 , 
5 , 6.11 , 0.345749 , 0.34555 , 10 , 1.68844e-05 , 0.34555 , 10 , 3.05076e-06 , 0.605078 , 0.888617 , 
6 , 7.52 , 0.345557 , 0.34555 , 10 , 5.6564e-07 , 0.34555 , 10 , 1.02194e-07 , 0.604061 , 0.882215 , 
7 , 8.92 , 0.34555 , 0.34555 , 10 , 1.88658e-08 , 0.34555 , 10 , 3.70433e-09 , 0.608383 , 0.870859 , 
8 , 10.31 , 0.34555 , 0.34555 , 10 , 7.75616e-10 , 0.34555 , 10 , 1.63862e-10 , 0.609671 , 0.872369 , 
9 , 11.7 , 0.34555 , 0.34555 , 10 , 3.47025e-11 , 0.34555 , 10 , 7.35745e-12 , 0.603413 , 0.869732 , 
10 , 13.1 , 0.34555 , 0.34555 , 10 , 1.56107e-12 , 0.34555 , 10 , 3.31405e-13 , 0.603023 , 0.868818 , 
11 , 14.49 , 0.34555 , 0.34555 , 10 , 7.03839e-14 , 0.34555 , 10 , 1.49527e-14 , 0.603122 , 0.867358 , 
12 , 15.89 , 0.34555 , 0.34555 , 10 , 3.17736e-15 , 0.34555 , 10 , 6.75287e-16 , 0.603161 , 0.867018 , 
13 , 17.28 , 0.34555 , 0.34555 , 10 , 1.43538e-16 , 0.34555 , 10 , 3.05134e-17 , 0.602853 , 0.866812 , 
14 , 18.68 , 0.34555 , 0.34555 , 10 , 6.48704e-18 , 0.34555 , 10 , 1.3792e-18 , 0.603079 , 0.86667 , 
15 , 20.08 , 0.34555 , 0.34555 , 10 , 2.93244e-19 , 0.34555 , 10 , 6.23511e-20 , 0.603203 , 0.866536 , 
16 , 21.47 , 0.34555 , 0.34555 , 10 , 1.32578e-20 , 0.34555 , 10 , 2.81907e-21 , 0.602955 , 0.866548 , 
17 , 22.86 , 0.34555 , 0.34555 , 10 , 5.99442e-22 , 0.34555 , 10 , 1.27466e-22 , 0.602848 , 0.866846 , 
18 , 24.26 , 0.34555 , 0.34555 , 10 , 2.71047e-23 , 0.34555 , 10 , 5.76367e-24 , 0.602702 , 0.866784 , 
19 , 25.65 , 0.34555 , 0.34555 , 10 , 1.22562e-24 , 0.34555 , 10 , 2.60623e-25 , 0.602124 , 0.866794 , 
20 , 27.03 , 0.34555 , 0.34555 , 10 , 5.54207e-26 , 0.34555 , 10 , 1.17851e-26 , 0.602319 , 0.86674 , 
21 , 28.41 , 0.34555 , 0.34555 , 10 , 2.50607e-27 , 0.34555 , 10 , 5.32912e-28 , 0.602563 , 0.866612 , 
22 , 29.8 , 0.34555 , 0.34555 , 10 , 1.13323e-28 , 0.34555 , 10 , 2.40979e-29 , 0.602559 , 0.866622 , 
23 , 31.18 , 0.34555 , 0.34555 , 10 , 5.1244e-30 , 0.34555 , 10 , 1.0897e-30 , 0.602551 , 0.866615 , 
24 , 32.55 , 0.34555 , 0.34555 , 10 , 2.31723e-31 , 0.34555 , 10 , 4.92757e-32 , 0.602551 , 0.866623 , 
25 , 33.93 , 0.34555 , 0.34555 , 10 , 1.04784e-32 , 0.34555 , 10 , 2.22823e-33 , 0.602551 , 0.866617 , 
26 , 35.3 , 0.34555 , 0.34555 , 10 , 4.73831e-34 , 0.34555 , 10 , 1.0076e-34 , 0.602551 , 0.866617 , 
27 , 36.67 , 0.34555 , 0.34555 , 10 , 2.14265e-35 , 0.34555 , 10 , 4.55632e-36 , 0.602554 , 0.866617 , 
28 , 38.07 , 0.34555 , 0.34555 , 10 , 9.68897e-37 , 0.34555 , 10 , 2.06035e-37 , 0.602554 , 0.866617 , 
29 , 39.46 , 0.34555 , 0.34555 , 10 , 4.38132e-38 , 0.34555 , 10 , 9.31685e-39 , 0.602554 , 0.866617 , 
30 , 40.86 , 0.34555 , 0.34555 , 10 , 1.98122e-39 , 0.34555 , 10 , 4.21305e-40 , 0.602554 , 0.866617 , 
31 , 42.29 , 0.34555 , 0.34555 , 10 , 8.95902e-41 , 0.34555 , 10 , 1.90513e-41 , 0.602554 , 0.866617 , 
32 , 43.73 , 0.34555 , 0.34555 , 10 , 4.05124e-42 , 0.34555 , 10 , 8.61493e-43 , 0.602554 , 0.866617 , 
