iteration , time , objectiveFunctionValue , userLoss , userLambda , userNorm , movieLoss , movieLambda , movieNorm , test-NDCG@10 , train-NDCG@10 , 
1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.518287 , 0.605964 , 
2 , 16.8 , 940.525 , 1.67975 , 10 , 41.6993 , 3.11217 , 10 , 52.0419 , 0.573471 , 0.999889 , 
3 , 31.73 , 891.514 , 2.1541 , 10 , 39.1124 , 2.2203 , 10 , 49.8169 , 0.593043 , 0.999922 , 
4 , 47.41 , 875.149 , 1.97597 , 10 , 38.3527 , 2.0492 , 10 , 48.9573 , 0.604394 , 0.99967 , 
5 , 62.05 , 866.886 , 1.88096 , 10 , 38.0147 , 1.99342 , 10 , 48.4745 , 0.609125 , 0.999801 , 
6 , 75.04 , 861.314 , 1.83693 , 10 , 37.8002 , 1.95605 , 10 , 48.1356 , 0.612129 , 0.999956 , 
7 , 89.03 , 857.702 , 1.80672 , 10 , 37.6796 , 1.89839 , 10 , 47.9008 , 0.613715 , 0.999935 , 
8 , 101.84 , 854.91 , 1.79659 , 10 , 37.5917 , 1.87224 , 10 , 47.7121 , 0.615907 , 0.999821 , 
9 , 114.52 , 852.836 , 1.78108 , 10 , 37.559 , 1.91507 , 10 , 47.5331 , 0.616788 , 0.999847 , 
10 , 125.56 , 850.837 , 1.7817 , 10 , 37.5096 , 2.01139 , 10 , 47.3729 , 0.614545 , 0.99993 , 
11 , 135.09 , 850.947 , 1.7274 , 10 , 37.5274 , 2.09797 , 10 , 47.3575 , 0.616545 , 0.999938 , 
12 , 144.63 , 848.929 , 1.71693 , 10 , 37.4589 , 2.31513 , 10 , 47.2024 , 0.61835 , 0.999574 , 
13 , 153.84 , 847.398 , 1.72896 , 10 , 37.4993 , 2.49677 , 10 , 46.9908 , 0.619878 , 0.999716 , 
14 , 164 , 847.954 , 1.71447 , 10 , 37.6508 , 1.9393 , 10 , 46.9506 , 0.621083 , 0.999902 , 
15 , 173.49 , 845.609 , 1.74412 , 10 , 37.5995 , 2.33177 , 10 , 46.7282 , 0.621956 , 0.999818 , 
16 , 183.14 , 845.187 , 1.72523 , 10 , 37.7413 , 2.30629 , 10 , 46.5468 , 0.623465 , 0.999636 , 
17 , 192.73 , 844.445 , 1.7215 , 10 , 37.8847 , 2.34834 , 10 , 46.3249 , 0.623178 , 0.999537 , 
18 , 202.36 , 844.073 , 1.72427 , 10 , 38.0348 , 2.31361 , 10 , 46.1412 , 0.621418 , 0.999817 , 
19 , 211.99 , 843.282 , 1.71269 , 10 , 38.1943 , 2.2817 , 10 , 45.9057 , 0.622928 , 0.99973 , 
20 , 222.08 , 847.929 , 1.72966 , 10 , 38.3388 , 1.99627 , 10 , 46.2545 , 0.625425 , 0.999735 , 
21 , 233.65 , 844.555 , 1.72836 , 10 , 38.0628 , 1.83432 , 10 , 46.2092 , 0.624285 , 0.999712 , 
22 , 246.88 , 844.016 , 1.80112 , 10 , 38.0451 , 1.75175 , 10 , 46.1813 , 0.624355 , 0.999888 , 
23 , 261.75 , 843.527 , 1.79925 , 10 , 38.0505 , 1.71043 , 10 , 46.1312 , 0.623896 , 0.999951 , 
24 , 275.84 , 842.9 , 1.85574 , 10 , 38.0435 , 1.74388 , 10 , 46.0721 , 0.622967 , 0.999845 , 
25 , 289.97 , 842.598 , 1.78904 , 10 , 38.0928 , 1.74938 , 10 , 45.992 , 0.62257 , 0.999837 , 
26 , 304.86 , 842.446 , 1.7704 , 10 , 38.1321 , 1.69711 , 10 , 45.9428 , 0.623499 , 0.99983 , 
27 , 318.86 , 843.582 , 1.82714 , 10 , 38.1838 , 1.66501 , 10 , 46.0078 , 0.624614 , 0.999817 , 
28 , 332.87 , 842.601 , 1.74837 , 10 , 38.108 , 1.70526 , 10 , 45.9816 , 0.623654 , 0.999865 , 
29 , 346.84 , 842.854 , 1.74548 , 10 , 38.0994 , 1.77555 , 10 , 46.0085 , 0.623987 , 0.999955 , 
30 , 359 , 842.814 , 1.70336 , 10 , 38.0763 , 1.75798 , 10 , 46.0293 , 0.623246 , 0.999729 , 
31 , 369.17 , 840.496 , 1.68231 , 10 , 38.0323 , 2.40644 , 10 , 45.7766 , 0.622303 , 0.999767 , 
32 , 380.63 , 840.985 , 1.65259 , 10 , 38.2949 , 2.25177 , 10 , 45.5784 , 0.621731 , 0.99977 , 
