iteration , time , objectiveFunctionValue , userLoss , userLambda , userNorm , movieLoss , movieLambda , movieNorm , test-NDCG@10 , train-NDCG@10 , 
1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.530115 , 0.628243 , 
2 , 3281.73 , 1277.35 , 0.525944 , 10 , 72.0093 , 0.591799 , 10 , 55.6665 , 0.559324 , 0.848702 , 
3 , 5476.7 , 1094.58 , 0.586804 , 10 , 54.9151 , 0.581718 , 10 , 54.4846 , 0.593718 , 0.714514 , 
4 , 7449.04 , 1097.35 , 0.573509 , 10 , 54.7382 , 0.592154 , 10 , 54.9371 , 0.614648 , 0.696101 , 
5 , 10369.5 , 1053.28 , 0.581665 , 10 , 52.3946 , 0.580628 , 10 , 52.8756 , 0.611214 , 0.703427 , 
6 , 12529.5 , 1063.22 , 0.577008 , 10 , 53.2814 , 0.588166 , 10 , 52.9817 , 0.590641 , 0.691037 , 
7 , 14927 , 1057.5 , 0.581036 , 10 , 52.7687 , 0.591005 , 10 , 52.9221 , 0.619309 , 0.699809 , 
8 , 17370.9 , 1069.87 , 0.578442 , 10 , 53.3618 , 0.585844 , 10 , 53.5663 , 0.618277 , 0.696825 , 
9 , 19548.4 , 1082.16 , 0.578268 , 10 , 53.286 , 0.586655 , 10 , 54.8717 , 0.599624 , 0.69438 , 
10 , 21739.3 , 1063.33 , 0.57789 , 10 , 52.1614 , 0.587741 , 10 , 54.1126 , 0.610732 , 0.693812 , 
11 , 24052 , 1065.93 , 0.579976 , 10 , 52.2538 , 0.587221 , 10 , 54.28 , 0.606422 , 0.698119 , 
12 , 26594.7 , 1067.7 , 0.581008 , 10 , 52.0818 , 0.594186 , 10 , 54.6289 , 0.608468 , 0.695179 , 
13 , 29162.9 , 1049.53 , 0.580599 , 10 , 51.8359 , 0.587964 , 10 , 53.0587 , 0.601353 , 0.698599 , 
14 , 31418.8 , 1077.95 , 0.576782 , 10 , 53.4056 , 0.585465 , 10 , 54.3311 , 0.616388 , 0.698285 , 
15 , 33371 , 1082.19 , 0.577961 , 10 , 52.8015 , 0.624385 , 10 , 55.3553 , 0.566543 , 0.684303 , 
16 , 36299.3 , 1030.98 , 0.589063 , 10 , 52.2867 , 0.587129 , 10 , 50.753 , 0.603973 , 0.709967 , 
17 , 38453.3 , 1098.51 , 0.578636 , 10 , 54.1402 , 0.584749 , 10 , 55.6525 , 0.594787 , 0.692136 , 
18 , 40636.3 , 1057.2 , 0.579618 , 10 , 52.0909 , 0.585081 , 10 , 53.5702 , 0.604812 , 0.698947 , 
19 , 42799.2 , 1080.63 , 0.576734 , 10 , 52.4238 , 0.589342 , 10 , 55.5805 , 0.601938 , 0.696155 , 
20 , 45182.4 , 1055.95 , 0.583152 , 10 , 52.2758 , 0.590462 , 10 , 53.2598 , 0.59354 , 0.699525 , 
21 , 47350.3 , 1076.4 , 0.577131 , 10 , 52.7165 , 0.585321 , 10 , 54.8647 , 0.602389 , 0.696147 , 
22 , 49704 , 1040.26 , 0.58167 , 10 , 52.3283 , 0.589801 , 10 , 51.6389 , 0.619732 , 0.701939 , 
23 , 51865.1 , 1095.61 , 0.577841 , 10 , 53.7082 , 0.584754 , 10 , 55.7939 , 0.6095 , 0.695078 , 
24 , 54256.1 , 1066.96 , 0.580163 , 10 , 52.5195 , 0.590745 , 10 , 54.1177 , 0.610526 , 0.701318 , 
25 , 56469.1 , 1072.76 , 0.577285 , 10 , 52.1637 , 0.588346 , 10 , 55.0533 , 0.603344 , 0.693869 , 
26 , 59091.9 , 1029.11 , 0.584395 , 10 , 51.705 , 0.582969 , 10 , 51.1474 , 0.61435 , 0.70556 , 
27 , 61277.7 , 1090.23 , 0.575318 , 10 , 54.0368 , 0.614092 , 10 , 54.9249 , 0.590105 , 0.688831 , 
28 , 64250 , 1038.69 , 0.584355 , 10 , 52.9259 , 0.586167 , 10 , 50.884 , 0.621723 , 0.704739 , 
29 , 66732.8 , 1081.3 , 0.577447 , 10 , 54.443 , 0.580747 , 10 , 53.6289 , 0.616874 , 0.69747 , 
30 , 68661.1 , 1111.96 , 0.577973 , 10 , 53.278 , 0.621704 , 10 , 57.8556 , 0.567389 , 0.685339 , 
