iteration , time , objectiveFunctionValue , userLoss , userLambda , userNorm , movieLoss , movieLambda , movieNorm , test-NDCG@10 , train-NDCG@10 , 
1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.499164 , 0.628023 , 
2 , 11260.1 , 11061.9 , 3.76961 , 10 , 661.559 , 12.5355 , 10 , 443.373 , 0.517746 , 0.959043 , 
3 , 22624.2 , 11346.9 , 5.02293 , 10 , 640.448 , 14.8632 , 10 , 492.758 , 0.580766 , 0.979552 , 
4 , 34472.6 , 11330.1 , 2.15124 , 10 , 611.381 , 5.68579 , 10 , 521.058 , 0.611545 , 0.982592 , 
5 , 46880.9 , 11459.2 , 1.5642 , 10 , 574.04 , 3.66761 , 10 , 571.513 , 0.623639 , 0.991669 , 
6 , 59098.1 , 10716.7 , 0.986323 , 10 , 550.333 , 3.25377 , 10 , 521.014 , 0.63755 , 0.984039 , 
7 , 71119.6 , 11105.1 , 1.84377 , 10 , 561.335 , 3.58545 , 10 , 548.821 , 0.651513 , 0.987566 , 
8 , 83016 , 10991.3 , 1.25261 , 10 , 557.976 , 4.68496 , 10 , 540.689 , 0.643381 , 0.985912 , 
9 , 94764.5 , 10934.8 , 1.67925 , 10 , 552.53 , 4.98845 , 10 , 540.448 , 0.640188 , 0.981901 , 
10 , 106320 , 11117.6 , 1.45585 , 10 , 557.423 , 3.25711 , 10 , 554.01 , 0.652126 , 0.99049 , 
11 , 118461 , 10968.3 , 1.32804 , 10 , 543.598 , 2.84306 , 10 , 552.945 , 0.639687 , 0.987312 , 
12 , 130493 , 11020.4 , 1.36819 , 10 , 551.181 , 6.01211 , 10 , 550.256 , 0.652661 , 0.98212 , 
13 , 142534 , 10961.5 , 1.53965 , 10 , 547.226 , 10.6309 , 10 , 547.857 , 0.665201 , 0.983276 , 
14 , 154627 , 11069.4 , 1.47458 , 10 , 550.525 , 3.23201 , 10 , 556.088 , 0.680956 , 0.988243 , 
15 , 166716 , 10776 , 1.48486 , 10 , 541.549 , 3.68693 , 10 , 535.685 , 0.674167 , 0.979532 , 
16 , 178599 , 10787.7 , 1.98152 , 10 , 563.154 , 11.2916 , 10 , 514.482 , 0.666039 , 0.983869 , 
17 , 190829 , 10908 , 2.06425 , 10 , 564.902 , 3.44888 , 10 , 525.556 , 0.661587 , 0.986006 , 
18 , 202763 , 11088.4 , 1.61255 , 10 , 564.075 , 9.73214 , 10 , 543.792 , 0.646974 , 0.987141 , 
19 , 214490 , 10944.8 , 1.54241 , 10 , 551.537 , 2.93154 , 10 , 542.649 , 0.660801 , 0.982602 , 
20 , 226731 , 11049.9 , 1.3991 , 10 , 553.155 , 4.52945 , 10 , 551.379 , 0.679589 , 0.989428 , 
21 , 239155 , 11008.7 , 1.36172 , 10 , 544.803 , 3.80876 , 10 , 555.681 , 0.680313 , 0.989114 , 
22 , 250919 , 11034.5 , 1.43717 , 10 , 541.859 , 3.1178 , 10 , 561.275 , 0.671388 , 0.984738 , 
23 , 262947 , 10931.1 , 1.46501 , 10 , 538.19 , 2.7194 , 10 , 554.648 , 0.682324 , 0.986203 , 
24 , 274931 , 10934.9 , 1.33835 , 10 , 540.004 , 4.74133 , 10 , 553.017 , 0.677185 , 0.986788 , 
25 , 286650 , 10871.7 , 1.53534 , 10 , 541.961 , 2.42476 , 10 , 544.969 , 0.680247 , 0.988947 , 
26 , 298365 , 11114.6 , 1.49511 , 10 , 546.722 , 3.76433 , 10 , 564.36 , 0.662085 , 0.988932 , 
27 , 310197 , 10857.5 , 1.25624 , 10 , 537.706 , 2.97034 , 10 , 547.743 , 0.664912 , 0.984537 , 
28 , 321924 , 11017.4 , 1.4884 , 10 , 549.125 , 7.00205 , 10 , 551.913 , 0.650184 , 0.986061 , 
29 , 333646 , 10822.4 , 1.61301 , 10 , 544.676 , 4.70889 , 10 , 537.096 , 0.643792 , 0.981255 , 
30 , 345505 , 10957.1 , 1.67596 , 10 , 556.365 , 4.40276 , 10 , 538.905 , 0.662199 , 0.990927 , 
31 , 357120 , 10725.9 , 1.89339 , 10 , 551.33 , 5.60857 , 10 , 520.698 , 0.661546 , 0.983171 , 
