iteration , time , objectiveFunctionValue , userLoss , userLambda , userNorm , movieLoss , movieLambda , movieNorm , test-NDCG@10 , train-NDCG@10 , 
1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.538837 , 0.812964 , 
2 , 6.27 , 673.351 , 0.877802 , 10 , 27.5257 , 6.17031 , 10 , 39.1924 , 0.585604 , 0.999311 , 
3 , 12.03 , 679.966 , 2.81222 , 10 , 30.7392 , 2.9061 , 10 , 36.9668 , 0.59567 , 0.999519 , 
4 , 17.27 , 671.041 , 2.56217 , 10 , 30.7654 , 2.66754 , 10 , 36.072 , 0.599319 , 0.999006 , 
5 , 22.49 , 666.496 , 2.46817 , 10 , 30.8573 , 2.57203 , 10 , 35.5351 , 0.605578 , 0.999082 , 
6 , 27.01 , 663.418 , 2.42963 , 10 , 30.9168 , 2.50564 , 10 , 35.1745 , 0.60717 , 0.999467 , 
7 , 31.45 , 661.485 , 2.42321 , 10 , 31.0105 , 2.47135 , 10 , 34.8909 , 0.606927 , 0.999392 , 
8 , 35.9 , 660.147 , 2.41676 , 10 , 31.0958 , 2.45842 , 10 , 34.6731 , 0.605752 , 0.999298 , 
9 , 40.68 , 659.367 , 2.40918 , 10 , 31.1494 , 2.41313 , 10 , 34.5459 , 0.607673 , 0.999381 , 
10 , 45.42 , 658.932 , 2.41663 , 10 , 31.2056 , 2.42568 , 10 , 34.445 , 0.607767 , 0.999102 , 
11 , 50.22 , 658.149 , 2.38784 , 10 , 31.2235 , 2.41054 , 10 , 34.3504 , 0.60657 , 0.99924 , 
12 , 55.04 , 657.964 , 2.37602 , 10 , 31.2929 , 2.38632 , 10 , 34.2648 , 0.607491 , 0.999225 , 
13 , 59.79 , 657.99 , 2.39973 , 10 , 31.308 , 2.38916 , 10 , 34.252 , 0.607292 , 0.999602 , 
14 , 64.89 , 657.684 , 2.39368 , 10 , 31.2872 , 2.369 , 10 , 34.2443 , 0.607693 , 0.999618 , 
15 , 69.66 , 656.626 , 2.38703 , 10 , 31.298 , 2.41822 , 10 , 34.1228 , 0.608643 , 0.999135 , 
16 , 74.15 , 656.271 , 2.37783 , 10 , 31.4135 , 2.50554 , 10 , 33.963 , 0.60751 , 0.998871 , 
17 , 78.64 , 656.236 , 2.35035 , 10 , 31.5251 , 2.48158 , 10 , 33.8503 , 0.607427 , 0.998767 , 
18 , 83.21 , 655.913 , 2.35579 , 10 , 31.5684 , 2.45939 , 10 , 33.7769 , 0.608958 , 0.998838 , 
19 , 88.78 , 655.17 , 2.38187 , 10 , 31.5794 , 2.46713 , 10 , 33.6909 , 0.607402 , 0.999546 , 
20 , 94.76 , 656.649 , 2.38239 , 10 , 31.6825 , 2.36149 , 10 , 33.7463 , 0.60565 , 0.999099 , 
21 , 100.25 , 656.432 , 2.39777 , 10 , 31.5904 , 2.40568 , 10 , 33.8123 , 0.607288 , 0.999145 , 
22 , 104.69 , 655.156 , 2.35568 , 10 , 31.601 , 2.49089 , 10 , 33.6655 , 0.606907 , 0.9996 , 
23 , 109.16 , 654.665 , 2.35696 , 10 , 31.6844 , 2.45202 , 10 , 33.5369 , 0.608196 , 0.999335 , 
24 , 113.92 , 655.683 , 2.38663 , 10 , 31.7761 , 2.43014 , 10 , 33.5491 , 0.607111 , 0.999019 , 
25 , 118.35 , 655.756 , 2.38236 , 10 , 31.7486 , 2.42089 , 10 , 33.5849 , 0.609744 , 0.998892 , 
26 , 122.78 , 654.674 , 2.39565 , 10 , 31.6901 , 2.44947 , 10 , 33.5324 , 0.609403 , 0.999275 , 
27 , 127.22 , 655.065 , 2.37719 , 10 , 31.7667 , 2.47591 , 10 , 33.4923 , 0.608646 , 0.998942 , 
28 , 131.67 , 655.325 , 2.36067 , 10 , 31.8378 , 2.43188 , 10 , 33.4515 , 0.608467 , 0.999319 , 
29 , 136.41 , 655.746 , 2.38461 , 10 , 31.8488 , 2.40302 , 10 , 33.4855 , 0.608343 , 0.998863 , 
30 , 140.84 , 654.493 , 2.38818 , 10 , 31.7872 , 2.45962 , 10 , 33.4161 , 0.606311 , 0.999743 , 
31 , 145.59 , 656.002 , 2.40647 , 10 , 31.8604 , 2.3765 , 10 , 33.5022 , 0.606816 , 0.999413 , 
32 , 150.35 , 655.109 , 2.40375 , 10 , 31.7688 , 2.42852 , 10 , 33.4992 , 0.607719 , 0.999149 , 
