iteration , time , objectiveFunctionValue , userLoss , userLambda , userNorm , movieLoss , movieLambda , movieNorm , test-NDCG@10 , train-NDCG@10 , 
1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.462621 , 0.812331 , 
2 , 3.88 , 512.702 , 0.957605 , 10 , 20.196 , 8.6672 , 10 , 30.2075 , 0.533337 , 0.999931 , 
3 , 7.29 , 527.688 , 3.95847 , 10 , 24.1623 , 3.96588 , 10 , 28.2099 , 0.546714 , 0.999612 , 
4 , 10.4 , 521.965 , 3.53652 , 10 , 24.3076 , 3.64838 , 10 , 27.5241 , 0.554772 , 0.999476 , 
5 , 13.47 , 517.985 , 3.43291 , 10 , 24.3332 , 3.5428 , 10 , 27.111 , 0.560306 , 0.998675 , 
6 , 16.51 , 516.221 , 3.36855 , 10 , 24.4429 , 3.43489 , 10 , 26.8357 , 0.560726 , 0.998904 , 
7 , 19.82 , 514.845 , 3.36276 , 10 , 24.4631 , 3.36311 , 10 , 26.6852 , 0.560298 , 0.999469 , 
8 , 23.14 , 514.118 , 3.39087 , 10 , 24.4884 , 3.34647 , 10 , 26.5887 , 0.560473 , 0.998816 , 
9 , 26.43 , 513.767 , 3.34528 , 10 , 24.5647 , 3.33792 , 10 , 26.4783 , 0.5621 , 0.99909 , 
10 , 29.7 , 513.516 , 3.32578 , 10 , 24.5904 , 3.28578 , 10 , 26.4326 , 0.559583 , 0.998788 , 
11 , 33.24 , 513.181 , 3.34203 , 10 , 24.5634 , 3.2451 , 10 , 26.4302 , 0.562641 , 0.99859 , 
12 , 36.49 , 512.748 , 3.3684 , 10 , 24.5255 , 3.31659 , 10 , 26.4177 , 0.562593 , 0.99757 , 
13 , 39.77 , 512.209 , 3.29244 , 10 , 24.5985 , 3.2944 , 10 , 26.293 , 0.560092 , 0.998626 , 
14 , 43.34 , 512.275 , 3.32014 , 10 , 24.6354 , 3.25758 , 10 , 26.2664 , 0.557751 , 0.998405 , 
15 , 46.61 , 512.139 , 3.36017 , 10 , 24.6215 , 3.30459 , 10 , 26.2619 , 0.558823 , 0.998047 , 
16 , 49.89 , 511.873 , 3.30397 , 10 , 24.6654 , 3.29116 , 10 , 26.1928 , 0.559755 , 0.999343 , 
17 , 53.17 , 511.515 , 3.33932 , 10 , 24.6378 , 3.30401 , 10 , 26.1832 , 0.559978 , 0.998562 , 
18 , 56.44 , 511.745 , 3.3737 , 10 , 24.6178 , 3.30111 , 10 , 26.2265 , 0.55839 , 0.998694 , 
19 , 59.7 , 511.624 , 3.31825 , 10 , 24.6751 , 3.30116 , 10 , 26.1571 , 0.559006 , 0.99815 , 
20 , 62.97 , 511.993 , 3.36374 , 10 , 24.6824 , 3.26261 , 10 , 26.1905 , 0.558375 , 0.998328 , 
21 , 66.24 , 510.918 , 3.34963 , 10 , 24.6207 , 3.32598 , 10 , 26.1385 , 0.558178 , 0.999035 , 
22 , 69.51 , 511.157 , 3.31769 , 10 , 24.6828 , 3.29605 , 10 , 26.1033 , 0.559516 , 0.99906 , 
23 , 72.81 , 511.265 , 3.37474 , 10 , 24.6553 , 3.28603 , 10 , 26.1426 , 0.559543 , 0.999346 , 
24 , 76.09 , 511.267 , 3.31669 , 10 , 24.6603 , 3.28221 , 10 , 26.1382 , 0.560305 , 0.999306 , 
25 , 79.36 , 512.029 , 3.31709 , 10 , 24.6949 , 3.26663 , 10 , 26.1813 , 0.562148 , 0.998339 , 
26 , 82.64 , 511.562 , 3.32101 , 10 , 24.6612 , 3.28977 , 10 , 26.1659 , 0.561351 , 0.998795 , 
27 , 85.92 , 511.557 , 3.34809 , 10 , 24.6295 , 3.2839 , 10 , 26.1978 , 0.559828 , 0.99795 , 
28 , 89.2 , 511.528 , 3.35669 , 10 , 24.6575 , 3.29448 , 10 , 26.1658 , 0.558213 , 0.999131 , 
29 , 92.46 , 511.395 , 3.29759 , 10 , 24.6923 , 3.28495 , 10 , 26.1186 , 0.5582 , 0.998215 , 
30 , 95.72 , 511.705 , 3.32773 , 10 , 24.7241 , 3.28641 , 10 , 26.1178 , 0.558402 , 0.997168 , 
31 , 99 , 511.692 , 3.336 , 10 , 24.66 , 3.27006 , 10 , 26.1821 , 0.55838 , 0.998981 , 
32 , 102.55 , 512.049 , 3.30777 , 10 , 24.7129 , 3.21204 , 10 , 26.1708 , 0.55754 , 0.998845 , 
