iteration , time , objectiveFunctionValue , userLoss , userLambda , userNorm , movieLoss , movieLambda , movieNorm , test-NDCG@10 , train-NDCG@10 , 
1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.516694 , 0.602852 , 
2 , 10.6 , 1234.05 , 3.95596 , 10 , 33.2584 , 38.3492 , 10 , 86.3119 , 0.647784 , 0.872724 , 
3 , 20.69 , 1212.65 , 15.3993 , 10 , 42.5872 , 21.0674 , 10 , 76.5713 , 0.666893 , 0.936462 , 
4 , 32.12 , 1181.72 , 10.8811 , 10 , 45.7848 , 15.1498 , 10 , 70.872 , 0.673025 , 0.944425 , 
5 , 42.81 , 1156.3 , 10.0969 , 10 , 47.3536 , 12.0761 , 10 , 67.0685 , 0.688901 , 0.948311 , 
6 , 52.42 , 1135.93 , 9.78702 , 10 , 48.6858 , 11.4212 , 10 , 63.7647 , 0.709132 , 0.948827 , 
7 , 62.15 , 1126.54 , 9.59162 , 10 , 50.1718 , 12.1083 , 10 , 61.2709 , 0.70305 , 0.944091 , 
8 , 71.95 , 1121.88 , 9.67962 , 10 , 51.5928 , 10.707 , 10 , 59.5242 , 0.707781 , 0.944589 , 
9 , 79.76 , 1114.88 , 9.44746 , 10 , 52.9762 , 10.723 , 10 , 57.4397 , 0.706824 , 0.946756 , 
10 , 84.93 , 1117.28 , 9.48729 , 10 , 54.5661 , 11.2313 , 10 , 56.0383 , 0.687736 , 0.928426 , 
11 , 98.13 , 1129.76 , 9.89027 , 10 , 55.9762 , 12.1885 , 10 , 55.7807 , 0.712689 , 0.943385 , 
12 , 104.71 , 1128.33 , 10.231 , 10 , 55.9872 , 10.3066 , 10 , 55.815 , 0.71324 , 0.941807 , 
13 , 112.44 , 1126.13 , 9.69265 , 10 , 56.3908 , 9.85001 , 10 , 55.2376 , 0.709129 , 0.942426 , 
14 , 117.44 , 1130.57 , 10.0252 , 10 , 56.6104 , 11.2209 , 10 , 55.3243 , 0.702695 , 0.931532 , 
15 , 127.78 , 1127.58 , 10.2169 , 10 , 56.5111 , 9.68443 , 10 , 55.2781 , 0.706249 , 0.942655 , 
16 , 134.02 , 1128.18 , 9.9341 , 10 , 56.6706 , 10.6177 , 10 , 55.0858 , 0.70653 , 0.937064 , 
17 , 142.09 , 1131.89 , 10.2236 , 10 , 56.6985 , 10.2522 , 10 , 55.4656 , 0.706043 , 0.938665 , 
18 , 150.07 , 1128.78 , 9.98968 , 10 , 56.2442 , 10.0431 , 10 , 55.6295 , 0.710628 , 0.941094 , 
19 , 156.53 , 1128.56 , 10.2273 , 10 , 55.9293 , 9.88572 , 10 , 55.9383 , 0.701591 , 0.943276 , 
20 , 162.56 , 1127.55 , 10.044 , 10 , 55.9572 , 12.2702 , 10 , 55.5707 , 0.709466 , 0.942575 , 
21 , 170.37 , 1127.44 , 9.90527 , 10 , 56.3649 , 9.85727 , 10 , 55.3932 , 0.712317 , 0.937713 , 
22 , 175.6 , 1130.23 , 10.1823 , 10 , 56.1253 , 10.011 , 10 , 55.8969 , 0.704711 , 0.932273 , 
23 , 183.9 , 1126.74 , 10.2587 , 10 , 55.7373 , 10.2708 , 10 , 55.9097 , 0.71436 , 0.944147 , 
24 , 189.16 , 1129.63 , 10.054 , 10 , 55.7391 , 13.1153 , 10 , 55.9127 , 0.70481 , 0.933722 , 
25 , 197.88 , 1127.2 , 9.97227 , 10 , 55.9787 , 10.0996 , 10 , 55.7312 , 0.704824 , 0.940999 , 
26 , 204.79 , 1127.55 , 10.0495 , 10 , 56.0692 , 11.0017 , 10 , 55.5854 , 0.70955 , 0.938691 , 
27 , 213.98 , 1126.88 , 9.71374 , 10 , 56.45 , 9.82428 , 10 , 55.2552 , 0.703667 , 0.942945 , 
28 , 219.23 , 1130.89 , 9.96081 , 10 , 56.4996 , 10.2493 , 10 , 55.5643 , 0.702058 , 0.933588 , 
29 , 230.28 , 1126.62 , 10.1694 , 10 , 56.1995 , 9.93349 , 10 , 55.4688 , 0.7134 , 0.943715 , 
30 , 236.41 , 1125.8 , 9.81625 , 10 , 56.4698 , 10.264 , 10 , 55.0836 , 0.701597 , 0.937197 , 
31 , 244.27 , 1128.77 , 9.94145 , 10 , 56.8998 , 10.1149 , 10 , 54.9658 , 0.70287 , 0.942379 , 
32 , 250.4 , 1131.51 , 9.91613 , 10 , 56.9627 , 10.9658 , 10 , 55.0914 , 0.709719 , 0.93263 , 
