iteration , time , objectiveFunctionValue , userLoss , userLambda , userNorm , movieLoss , movieLambda , movieNorm , test-NDCG@10 , train-NDCG@10 , 
1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.51973 , 0.602289 , 
2 , 4.72 , 40.2155 , 0.517469 , 10 , 3.42721 , 0.723307 , 10 , 0.522009 , 0.606397 , 0.840618 , 
3 , 7.2 , 2.39293 , 0.726578 , 10 , 0.12769 , 0.726772 , 10 , 0.0389261 , 0.64115 , 0.745463 , 
4 , 9.66 , 0.901605 , 0.72679 , 10 , 0.0129715 , 0.726792 , 10 , 0.0045097 , 0.639235 , 0.717 , 
5 , 12.16 , 0.748469 , 0.726792 , 10 , 0.00159621 , 0.726792 , 10 , 0.00057141 , 0.63409 , 0.709498 , 
6 , 14.66 , 0.729595 , 0.726792 , 10 , 0.000205738 , 0.726792 , 10 , 7.45475e-05 , 0.638167 , 0.705267 , 
7 , 17.16 , 0.72716 , 0.726792 , 10 , 2.69943e-05 , 0.726792 , 10 , 9.80712e-06 , 0.633192 , 0.703429 , 
8 , 19.69 , 0.726841 , 0.726792 , 10 , 3.55781e-06 , 0.726792 , 10 , 1.29804e-06 , 0.637325 , 0.703191 , 
9 , 22.17 , 0.726799 , 0.726792 , 10 , 4.71524e-07 , 0.726792 , 10 , 1.72011e-07 , 0.63406 , 0.703091 , 
10 , 24.61 , 0.726793 , 0.726792 , 10 , 6.3049e-08 , 0.726792 , 10 , 2.36583e-08 , 0.642991 , 0.70104 , 
11 , 27.03 , 0.726792 , 0.726792 , 10 , 9.16524e-09 , 0.726792 , 10 , 3.6317e-09 , 0.635811 , 0.701782 , 
12 , 29.4 , 0.726792 , 0.726792 , 10 , 1.44234e-09 , 0.726792 , 10 , 5.73273e-10 , 0.638319 , 0.705268 , 
13 , 31.82 , 0.726792 , 0.726792 , 10 , 2.28151e-10 , 0.726792 , 10 , 9.09466e-11 , 0.637414 , 0.703085 , 
14 , 34.21 , 0.726792 , 0.726792 , 10 , 3.61436e-11 , 0.726792 , 10 , 1.43853e-11 , 0.636406 , 0.703699 , 
15 , 36.58 , 0.726792 , 0.726792 , 10 , 5.70949e-12 , 0.726792 , 10 , 2.27022e-12 , 0.635992 , 0.701346 , 
16 , 38.93 , 0.726792 , 0.726792 , 10 , 9.00895e-13 , 0.726792 , 10 , 3.582e-13 , 0.63698 , 0.703181 , 
17 , 41.3 , 0.726792 , 0.726792 , 10 , 1.42268e-13 , 0.726792 , 10 , 5.66119e-14 , 0.635852 , 0.703271 , 
18 , 43.73 , 0.726792 , 0.726792 , 10 , 2.25011e-14 , 0.726792 , 10 , 8.96043e-15 , 0.636778 , 0.70217 , 
19 , 46.18 , 0.726792 , 0.726792 , 10 , 3.56204e-15 , 0.726792 , 10 , 1.41872e-15 , 0.635552 , 0.70197 , 
20 , 48.66 , 0.726792 , 0.726792 , 10 , 5.64116e-16 , 0.726792 , 10 , 2.2473e-16 , 0.637314 , 0.702207 , 
21 , 51.08 , 0.726792 , 0.726792 , 10 , 8.91969e-17 , 0.726792 , 10 , 3.54698e-17 , 0.636024 , 0.702963 , 
22 , 53.5 , 0.726792 , 0.726792 , 10 , 1.40992e-17 , 0.726792 , 10 , 5.61529e-18 , 0.637419 , 0.701894 , 
23 , 55.91 , 0.726792 , 0.726792 , 10 , 2.22946e-18 , 0.726792 , 10 , 8.86961e-19 , 0.635748 , 0.703716 , 
24 , 58.33 , 0.726792 , 0.726792 , 10 , 3.52682e-19 , 0.726792 , 10 , 1.40543e-19 , 0.637163 , 0.701963 , 
25 , 60.75 , 0.726792 , 0.726792 , 10 , 5.57578e-20 , 0.726792 , 10 , 2.21671e-20 , 0.636013 , 0.703701 , 
26 , 63.16 , 0.726792 , 0.726792 , 10 , 8.80653e-21 , 0.726792 , 10 , 3.50561e-21 , 0.636265 , 0.70212 , 
27 , 65.58 , 0.726792 , 0.726792 , 10 , 1.39131e-21 , 0.726792 , 10 , 5.53225e-22 , 0.635592 , 0.702632 , 
28 , 67.93 , 0.726792 , 0.726792 , 10 , 2.20003e-22 , 0.726792 , 10 , 8.76518e-23 , 0.637011 , 0.701676 , 
29 , 70.33 , 0.726792 , 0.726792 , 10 , 3.47487e-23 , 0.726792 , 10 , 1.38042e-23 , 0.635137 , 0.70391 , 
30 , 72.75 , 0.726792 , 0.726792 , 10 , 5.489e-24 , 0.726792 , 10 , 2.18695e-24 , 0.637477 , 0.702494 , 
31 , 75.2 , 0.726792 , 0.726792 , 10 , 8.68208e-25 , 0.726792 , 10 , 3.45338e-25 , 0.635963 , 0.704014 , 
32 , 77.63 , 0.726792 , 0.726792 , 10 , 1.37282e-25 , 0.726792 , 10 , 5.46789e-26 , 0.636822 , 0.702501 , 
