iteration , time , objectiveFunctionValue , userLoss , userLambda , userNorm , movieLoss , movieLambda , movieNorm , test-NDCG@10 , train-NDCG@10 , 
1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.516333 , 0.613162 , 
2 , 4.7 , 40.345 , 0.511209 , 10 , 3.43592 , 0.720722 , 10 , 0.526518 , 0.612859 , 0.841917 , 
3 , 7.28 , 2.43604 , 0.724048 , 10 , 0.130425 , 0.724249 , 10 , 0.0407546 , 0.636922 , 0.748392 , 
4 , 9.87 , 0.913958 , 0.724268 , 10 , 0.0139579 , 0.724271 , 10 , 0.00501078 , 0.634989 , 0.716351 , 
5 , 12.41 , 0.749287 , 0.724271 , 10 , 0.00182575 , 0.724271 , 10 , 0.000675883 , 0.636402 , 0.707534 , 
6 , 15.01 , 0.727712 , 0.724271 , 10 , 0.00025032 , 0.724271 , 10 , 9.37803e-05 , 0.630484 , 0.699702 , 
7 , 17.59 , 0.724751 , 0.724271 , 10 , 3.49153e-05 , 0.724271 , 10 , 1.31064e-05 , 0.632282 , 0.701397 , 
8 , 20.18 , 0.724338 , 0.724271 , 10 , 4.8897e-06 , 0.724271 , 10 , 1.84249e-06 , 0.63035 , 0.696439 , 
9 , 22.75 , 0.72428 , 0.724271 , 10 , 6.8729e-07 , 0.724271 , 10 , 2.58707e-07 , 0.632287 , 0.699903 , 
10 , 25.28 , 0.724272 , 0.724271 , 10 , 9.7054e-08 , 0.724271 , 10 , 3.70817e-08 , 0.628618 , 0.703775 , 
11 , 27.79 , 0.724271 , 0.724271 , 10 , 1.44317e-08 , 0.724271 , 10 , 5.78253e-09 , 0.630741 , 0.702261 , 
12 , 30.29 , 0.724271 , 0.724271 , 10 , 2.33678e-09 , 0.724271 , 10 , 9.54556e-10 , 0.624444 , 0.702323 , 
13 , 32.74 , 0.724271 , 0.724271 , 10 , 3.90575e-10 , 0.724271 , 10 , 1.60024e-10 , 0.627801 , 0.701177 , 
14 , 35.24 , 0.724271 , 0.724271 , 10 , 6.54213e-11 , 0.724271 , 10 , 2.67771e-11 , 0.627921 , 0.702192 , 
15 , 37.71 , 0.724271 , 0.724271 , 10 , 1.0961e-11 , 0.724271 , 10 , 4.49198e-12 , 0.62829 , 0.701654 , 
16 , 40.2 , 0.724271 , 0.724271 , 10 , 1.83367e-12 , 0.724271 , 10 , 7.49426e-13 , 0.626772 , 0.701375 , 
17 , 42.7 , 0.724271 , 0.724271 , 10 , 3.06963e-13 , 0.724271 , 10 , 1.25879e-13 , 0.627457 , 0.700766 , 
18 , 45.2 , 0.724271 , 0.724271 , 10 , 5.14911e-14 , 0.724271 , 10 , 2.1086e-14 , 0.626982 , 0.702884 , 
19 , 47.69 , 0.724271 , 0.724271 , 10 , 8.63722e-15 , 0.724271 , 10 , 3.5417e-15 , 0.62745 , 0.701862 , 
20 , 50.18 , 0.724271 , 0.724271 , 10 , 1.44946e-15 , 0.724271 , 10 , 5.93822e-16 , 0.626255 , 0.703314 , 
21 , 52.64 , 0.724271 , 0.724271 , 10 , 2.43091e-16 , 0.724271 , 10 , 9.96222e-17 , 0.627667 , 0.701277 , 
22 , 55.11 , 0.724271 , 0.724271 , 10 , 4.07429e-17 , 0.724271 , 10 , 1.66828e-17 , 0.626049 , 0.702292 , 
23 , 57.57 , 0.724271 , 0.724271 , 10 , 6.83222e-18 , 0.724271 , 10 , 2.80169e-18 , 0.627699 , 0.70121 , 
24 , 60.03 , 0.724271 , 0.724271 , 10 , 1.14526e-18 , 0.724271 , 10 , 4.68712e-19 , 0.625328 , 0.701839 , 
25 , 62.52 , 0.724271 , 0.724271 , 10 , 1.91892e-19 , 0.724271 , 10 , 7.86594e-20 , 0.627502 , 0.70292 , 
26 , 65.02 , 0.724271 , 0.724271 , 10 , 3.21609e-20 , 0.724271 , 10 , 1.31644e-20 , 0.624422 , 0.703822 , 
27 , 67.51 , 0.724271 , 0.724271 , 10 , 5.39821e-21 , 0.724271 , 10 , 2.21603e-21 , 0.628311 , 0.702593 , 
28 , 69.99 , 0.724271 , 0.724271 , 10 , 9.05422e-22 , 0.724271 , 10 , 3.70353e-22 , 0.624254 , 0.700929 , 
29 , 72.46 , 0.724271 , 0.724271 , 10 , 1.51693e-22 , 0.724271 , 10 , 6.21981e-23 , 0.627448 , 0.703708 , 
30 , 74.92 , 0.724271 , 0.724271 , 10 , 2.54657e-23 , 0.724271 , 10 , 1.04395e-23 , 0.625759 , 0.701779 , 
31 , 77.39 , 0.724271 , 0.724271 , 10 , 4.26946e-24 , 0.724271 , 10 , 1.74828e-24 , 0.627674 , 0.703377 , 
32 , 79.89 , 0.724271 , 0.724271 , 10 , 7.15081e-25 , 0.724271 , 10 , 2.92848e-25 , 0.626658 , 0.701021 , 
