iteration , time , objectiveFunctionValue , userLoss , userLambda , userNorm , movieLoss , movieLambda , movieNorm , test-NDCG@10 , train-NDCG@10 , 
1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.51973 , 0.602289 , 
2 , 16.13 , 940.993 , 1.78072 , 10 , 42.0627 , 3.16517 , 10 , 51.7201 , 0.573142 , 0.999877 , 
3 , 30.34 , 891.48 , 2.20734 , 10 , 39.4213 , 2.23942 , 10 , 49.5028 , 0.590544 , 0.999982 , 
4 , 45.21 , 875.5 , 1.95552 , 10 , 38.683 , 1.98503 , 10 , 48.6685 , 0.600727 , 0.999999 , 
5 , 59.76 , 867.437 , 1.84577 , 10 , 38.3437 , 1.92855 , 10 , 48.2071 , 0.60881 , 0.999971 , 
6 , 74.37 , 862.678 , 1.79701 , 10 , 38.1225 , 1.83145 , 10 , 47.9621 , 0.612296 , 0.999993 , 
7 , 88.94 , 859.301 , 1.75838 , 10 , 37.9708 , 1.79747 , 10 , 47.7795 , 0.61625 , 0.999965 , 
8 , 102.74 , 857.157 , 1.74482 , 10 , 37.8866 , 1.77881 , 10 , 47.6513 , 0.619485 , 0.999926 , 
9 , 115.34 , 854.55 , 1.721 , 10 , 37.7925 , 1.89823 , 10 , 47.4726 , 0.621577 , 0.999993 , 
10 , 125.77 , 853.268 , 1.6945 , 10 , 37.7612 , 2.15516 , 10 , 47.3501 , 0.624348 , 0.999867 , 
11 , 136.28 , 851.961 , 1.68339 , 10 , 37.7681 , 1.99814 , 10 , 47.2282 , 0.626799 , 1 , 
12 , 146.33 , 851.028 , 1.69078 , 10 , 37.7454 , 1.90984 , 10 , 47.1665 , 0.626602 , 0.999846 , 
13 , 155.8 , 850.085 , 1.67967 , 10 , 37.7471 , 2.12282 , 10 , 47.0492 , 0.627518 , 0.999883 , 
14 , 164.91 , 848.689 , 1.66825 , 10 , 37.7925 , 2.32403 , 10 , 46.844 , 0.629682 , 0.999641 , 
15 , 174.57 , 848.748 , 1.67086 , 10 , 37.9414 , 2.12682 , 10 , 46.7206 , 0.630212 , 0.999946 , 
16 , 183.69 , 847.259 , 1.67458 , 10 , 37.9851 , 2.3442 , 10 , 46.5063 , 0.62934 , 0.999829 , 
17 , 193.89 , 847.04 , 1.66441 , 10 , 38.1665 , 2.13911 , 10 , 46.3237 , 0.629284 , 0.999879 , 
18 , 203.48 , 845.931 , 1.68396 , 10 , 38.2587 , 2.35428 , 10 , 46.099 , 0.62947 , 0.999755 , 
19 , 213.61 , 847.54 , 1.68459 , 10 , 38.4545 , 1.86367 , 10 , 46.1132 , 0.629339 , 0.999947 , 
20 , 225.14 , 846.929 , 1.70471 , 10 , 38.406 , 1.8059 , 10 , 46.1063 , 0.631468 , 0.999764 , 
21 , 235.07 , 846.295 , 1.70131 , 10 , 38.3834 , 2.0276 , 10 , 46.0434 , 0.630519 , 0.999614 , 
22 , 244.13 , 845.149 , 1.66143 , 10 , 38.4229 , 2.46879 , 10 , 45.8451 , 0.631711 , 0.999716 , 
23 , 254.29 , 845.207 , 1.67546 , 10 , 38.5995 , 2.07808 , 10 , 45.7134 , 0.633264 , 0.999753 , 
24 , 263.8 , 845.745 , 1.67687 , 10 , 38.6616 , 2.1246 , 10 , 45.7004 , 0.632675 , 0.999656 , 
25 , 273.82 , 845.348 , 1.66076 , 10 , 38.7201 , 1.9304 , 10 , 45.6216 , 0.630552 , 0.999652 , 
26 , 283.8 , 845.002 , 1.68345 , 10 , 38.7457 , 1.98252 , 10 , 45.5563 , 0.630848 , 0.999805 , 
27 , 294.81 , 846.962 , 1.69734 , 10 , 38.7936 , 1.99228 , 10 , 45.7033 , 0.633005 , 0.999993 , 
28 , 307.97 , 846.192 , 1.70463 , 10 , 38.6916 , 1.74478 , 10 , 45.7531 , 0.632139 , 0.999853 , 
29 , 320.94 , 845.689 , 1.78505 , 10 , 38.5861 , 1.69648 , 10 , 45.8132 , 0.631967 , 0.999782 , 
30 , 335.05 , 845.029 , 1.74035 , 10 , 38.5187 , 1.64668 , 10 , 45.8195 , 0.633988 , 0.999976 , 
31 , 348.84 , 844.614 , 1.8065 , 10 , 38.5278 , 1.68577 , 10 , 45.765 , 0.63275 , 1 , 
32 , 364.88 , 844.55 , 1.72175 , 10 , 38.5494 , 1.64746 , 10 , 45.7408 , 0.633995 , 0.999826 , 
