iteration , time , objectiveFunctionValue , userLoss , userLambda , userNorm , movieLoss , movieLambda , movieNorm , test-NDCG@10 , train-NDCG@10 , 
1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.530268 , 0.628511 , 
2 , 3308.74 , 1278.18 , 0.525896 , 10 , 72.0202 , 0.59159 , 10 , 55.7387 , 0.559451 , 0.848856 , 
3 , 5526.66 , 1093.36 , 0.586689 , 10 , 54.8762 , 0.581683 , 10 , 54.4016 , 0.594306 , 0.714777 , 
4 , 7515.92 , 1099.17 , 0.573429 , 10 , 54.7484 , 0.591571 , 10 , 55.1096 , 0.615589 , 0.696287 , 
5 , 10395.3 , 1053.7 , 0.581109 , 10 , 52.4199 , 0.580343 , 10 , 52.8917 , 0.611283 , 0.703472 , 
6 , 12545.2 , 1063.64 , 0.57665 , 10 , 53.356 , 0.586958 , 10 , 52.9488 , 0.589002 , 0.689723 , 
7 , 14887.9 , 1057.41 , 0.579612 , 10 , 53.0612 , 0.590167 , 10 , 52.6206 , 0.60929 , 0.699925 , 
8 , 17509.2 , 1065.33 , 0.578391 , 10 , 53.8826 , 0.582717 , 10 , 52.5917 , 0.620225 , 0.699334 , 
9 , 19564.6 , 1126.21 , 0.575116 , 10 , 54.0383 , 0.612129 , 10 , 58.5217 , 0.574147 , 0.683586 , 
10 , 22422.1 , 1018.73 , 0.588856 , 10 , 50.2848 , 0.588334 , 10 , 51.5297 , 0.602328 , 0.707008 , 
11 , 24693.7 , 1087.93 , 0.577048 , 10 , 53.5749 , 0.585971 , 10 , 55.1598 , 0.613164 , 0.693736 , 
12 , 27170.8 , 1058.45 , 0.578427 , 10 , 52.3999 , 0.585162 , 10 , 53.3862 , 0.602299 , 0.697067 , 
13 , 29644.3 , 1075.49 , 0.578411 , 10 , 52.3218 , 0.586661 , 10 , 55.1687 , 0.610426 , 0.695792 , 
14 , 32175 , 1047.41 , 0.58255 , 10 , 51.6714 , 0.594335 , 10 , 53.0103 , 0.586773 , 0.696749 , 
15 , 34410.2 , 1082.91 , 0.579518 , 10 , 52.4675 , 0.591673 , 10 , 55.764 , 0.606544 , 0.695312 , 
16 , 36847.2 , 1030.51 , 0.582391 , 10 , 51.783 , 0.588989 , 10 , 51.2092 , 0.60686 , 0.700123 , 
17 , 39208.1 , 1081.15 , 0.576794 , 10 , 54.2409 , 0.585143 , 10 , 53.8158 , 0.614087 , 0.69796 , 
18 , 41382.3 , 1071.95 , 0.577992 , 10 , 53.5294 , 0.582282 , 10 , 53.6078 , 0.616662 , 0.695999 , 
19 , 43353.6 , 1081.84 , 0.576731 , 10 , 52.3765 , 0.615344 , 10 , 55.7457 , 0.586394 , 0.687425 , 
20 , 46044 , 1039.95 , 0.588867 , 10 , 51.6929 , 0.588871 , 10 , 52.2434 , 0.617559 , 0.703166 , 
21 , 48641.1 , 1063.13 , 0.580767 , 10 , 52.5912 , 0.5866 , 10 , 53.6626 , 0.62218 , 0.698486 , 
22 , 50833.7 , 1065.36 , 0.578593 , 10 , 53.0757 , 0.584547 , 10 , 53.4014 , 0.604037 , 0.69419 , 
23 , 53001.1 , 1074.66 , 0.576561 , 10 , 52.9536 , 0.586426 , 10 , 54.4535 , 0.603905 , 0.69667 , 
24 , 55195.4 , 1053.42 , 0.579918 , 10 , 52.4375 , 0.585542 , 10 , 52.846 , 0.608685 , 0.696405 , 
25 , 57577.2 , 1061.45 , 0.578826 , 10 , 52.9288 , 0.583965 , 10 , 53.1578 , 0.61547 , 0.695323 , 
26 , 59734.6 , 1080.44 , 0.577321 , 10 , 53.319 , 0.585344 , 10 , 54.6668 , 0.611382 , 0.697521 , 
27 , 61908.2 , 1064.23 , 0.577951 , 10 , 52.3825 , 0.585922 , 10 , 53.9816 , 0.608053 , 0.693977 , 
28 , 63999.5 , 1060.61 , 0.580919 , 10 , 52.0927 , 0.585779 , 10 , 53.9094 , 0.604981 , 0.698345 , 
29 , 66131.7 , 1070.83 , 0.578721 , 10 , 52.5842 , 0.584869 , 10 , 54.4404 , 0.608873 , 0.696144 , 
30 , 68285.1 , 1063.08 , 0.579546 , 10 , 52.5311 , 0.586905 , 10 , 53.7183 , 0.611586 , 0.701116 , 
31 , 70704.3 , 1059.22 , 0.580624 , 10 , 52.5326 , 0.586497 , 10 , 53.331 , 0.623647 , 0.700233 , 
