iteration , time , objectiveFunctionValue , userLoss , userLambda , userNorm , movieLoss , movieLambda , movieNorm , test-NDCG@10 , train-NDCG@10 , 
1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.498949 , 0.490401 , 
2 , 81.29 , 1191.94 , 5.2826 , 10 , 72.4756 , 3.49607 , 10 , 46.3683 , 0.575354 , 1 , 
3 , 160.44 , 1093.05 , 3.5865 , 10 , 64.0082 , 2.99095 , 10 , 44.9981 , 0.600019 , 1 , 
4 , 239.52 , 1060.05 , 2.54606 , 10 , 60.8146 , 3.31894 , 10 , 44.8589 , 0.611904 , 1 , 
5 , 318.75 , 1041.73 , 2.2295 , 10 , 58.8334 , 2.9829 , 10 , 45.0418 , 0.617916 , 1 , 
6 , 396.89 , 1029.41 , 2.09277 , 10 , 57.3393 , 2.71234 , 10 , 45.3308 , 0.625049 , 1 , 
7 , 474.8 , 1021.2 , 2.04815 , 10 , 56.0961 , 2.79205 , 10 , 45.7449 , 0.626169 , 1 , 
8 , 553.31 , 1015.31 , 1.97768 , 10 , 55.0254 , 2.72674 , 10 , 46.2332 , 0.630179 , 1 , 
9 , 631.3 , 1010.11 , 1.87592 , 10 , 54.0484 , 2.34238 , 10 , 46.7288 , 0.631829 , 1 , 
10 , 710.04 , 1005.55 , 1.81826 , 10 , 53.1461 , 2.19792 , 10 , 47.189 , 0.631654 , 1 , 
11 , 788.54 , 1002.99 , 1.8301 , 10 , 52.3613 , 2.23214 , 10 , 47.7147 , 0.633422 , 1 , 
12 , 866.2 , 1000.01 , 1.73714 , 10 , 51.5801 , 1.96247 , 10 , 48.2247 , 0.635884 , 1 , 
13 , 942.51 , 998.106 , 1.68359 , 10 , 50.8644 , 2.60193 , 10 , 48.686 , 0.63745 , 1 , 
14 , 1019.05 , 996.15 , 1.72507 , 10 , 50.2236 , 1.74782 , 10 , 49.2166 , 0.639866 , 1 , 
15 , 1095.96 , 995.559 , 1.65091 , 10 , 49.5931 , 2.33449 , 10 , 49.7293 , 0.639722 , 1 , 
16 , 1174.41 , 994.233 , 1.59217 , 10 , 49.0259 , 2.32032 , 10 , 50.1654 , 0.640444 , 1 , 
17 , 1253.73 , 993.286 , 1.65108 , 10 , 48.4595 , 1.92547 , 10 , 50.6765 , 0.641963 , 1 , 
18 , 1332.85 , 993.022 , 1.59273 , 10 , 47.9216 , 1.95781 , 10 , 51.1848 , 0.642511 , 1 , 
19 , 1412.69 , 992.855 , 1.54772 , 10 , 47.425 , 1.69462 , 10 , 51.691 , 0.643672 , 1 , 
20 , 1493.49 , 992.644 , 1.47612 , 10 , 46.947 , 1.86324 , 10 , 52.1311 , 0.645507 , 1 , 
21 , 1574.21 , 993.077 , 1.52867 , 10 , 46.4844 , 2.05136 , 10 , 52.6182 , 0.644971 , 1 , 
22 , 1653.98 , 993.343 , 1.4823 , 10 , 46.0418 , 1.89162 , 10 , 53.1034 , 0.647038 , 1 , 
23 , 1734.11 , 993.549 , 1.4265 , 10 , 45.595 , 1.86794 , 10 , 53.5732 , 0.645963 , 1 , 
24 , 1814.5 , 994.262 , 1.42876 , 10 , 45.1954 , 1.97083 , 10 , 54.0338 , 0.645751 , 1 , 
25 , 1895.26 , 994.379 , 1.40023 , 10 , 44.7964 , 1.87255 , 10 , 54.4542 , 0.646089 , 1 , 
26 , 1976.11 , 995.423 , 1.43844 , 10 , 44.4248 , 1.86747 , 10 , 54.9308 , 0.645212 , 1 , 
27 , 2056.98 , 996.012 , 1.35801 , 10 , 44.0459 , 2.055 , 10 , 55.3498 , 0.646373 , 1 , 
28 , 2137.58 , 997.596 , 1.39569 , 10 , 43.7065 , 2.33729 , 10 , 55.8194 , 0.647007 , 1 , 
29 , 2218.04 , 998.056 , 1.30263 , 10 , 43.3659 , 1.83782 , 10 , 56.2559 , 0.647097 , 1 , 
30 , 2298.03 , 999.04 , 1.28669 , 10 , 43.0328 , 1.84591 , 10 , 56.6866 , 0.6463 , 1 , 
31 , 2377.86 , 999.999 , 1.27043 , 10 , 42.7002 , 2.00061 , 10 , 57.0996 , 0.646835 , 1 , 
32 , 2458.52 , 1000.66 , 1.2771 , 10 , 42.3995 , 1.57943 , 10 , 57.5082 , 0.646805 , 1 , 
