iteration , time , objectiveFunctionValue , userLoss , userLambda , userNorm , movieLoss , movieLambda , movieNorm , test-NDCG@10 , train-NDCG@10 , 
1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.516694 , 0.602852 , 
2 , 4.57 , 40.1546 , 0.515785 , 10 , 3.4162 , 0.723047 , 10 , 0.526957 , 0.603766 , 0.840336 , 
3 , 7.08 , 2.4708 , 0.726382 , 10 , 0.13293 , 0.726591 , 10 , 0.0414911 , 0.642546 , 0.750339 , 
4 , 9.58 , 0.915209 , 0.726611 , 10 , 0.0139611 , 0.726613 , 10 , 0.00489838 , 0.640165 , 0.722411 , 
5 , 12.08 , 0.750274 , 0.726614 , 10 , 0.00173782 , 0.726614 , 10 , 0.00062819 , 0.639054 , 0.713343 , 
6 , 14.58 , 0.729711 , 0.726614 , 10 , 0.000226531 , 0.726614 , 10 , 8.31662e-05 , 0.631498 , 0.703321 , 
7 , 17.1 , 0.727026 , 0.726614 , 10 , 3.01491e-05 , 0.726614 , 10 , 1.10951e-05 , 0.636286 , 0.707473 , 
8 , 19.61 , 0.726669 , 0.726614 , 10 , 4.04208e-06 , 0.726614 , 10 , 1.49709e-06 , 0.633388 , 0.702157 , 
9 , 22.11 , 0.726621 , 0.726614 , 10 , 5.4545e-07 , 0.726614 , 10 , 2.02057e-07 , 0.636892 , 0.702533 , 
10 , 24.57 , 0.726615 , 0.726614 , 10 , 7.43118e-08 , 0.726614 , 10 , 2.81116e-08 , 0.636659 , 0.708141 , 
11 , 27.02 , 0.726614 , 0.726614 , 10 , 1.09006e-08 , 0.726614 , 10 , 4.38122e-09 , 0.636932 , 0.709854 , 
12 , 29.45 , 0.726614 , 0.726614 , 10 , 1.78547e-09 , 0.726614 , 10 , 7.30222e-10 , 0.63573 , 0.706744 , 
13 , 31.91 , 0.726614 , 0.726614 , 10 , 2.98131e-10 , 0.726614 , 10 , 1.21912e-10 , 0.633468 , 0.705692 , 
14 , 34.35 , 0.726614 , 0.726614 , 10 , 4.98085e-11 , 0.726614 , 10 , 2.03834e-11 , 0.634976 , 0.704279 , 
15 , 36.8 , 0.726614 , 0.726614 , 10 , 8.31936e-12 , 0.726614 , 10 , 3.40138e-12 , 0.632079 , 0.705354 , 
16 , 39.26 , 0.726614 , 0.726614 , 10 , 1.38845e-12 , 0.726614 , 10 , 5.67815e-13 , 0.635618 , 0.704209 , 
17 , 41.71 , 0.726614 , 0.726614 , 10 , 2.31928e-13 , 0.726614 , 10 , 9.49324e-14 , 0.631193 , 0.704475 , 
18 , 44.16 , 0.726614 , 0.726614 , 10 , 3.87933e-14 , 0.726614 , 10 , 1.58846e-14 , 0.63541 , 0.70412 , 
19 , 46.6 , 0.726614 , 0.726614 , 10 , 6.49706e-15 , 0.726614 , 10 , 2.66253e-15 , 0.631836 , 0.705322 , 
20 , 49.05 , 0.726614 , 0.726614 , 10 , 1.08768e-15 , 0.726614 , 10 , 4.45227e-16 , 0.636689 , 0.706372 , 
21 , 51.48 , 0.726614 , 0.726614 , 10 , 1.82021e-16 , 0.726614 , 10 , 7.45571e-17 , 0.631904 , 0.706933 , 
22 , 53.91 , 0.726614 , 0.726614 , 10 , 3.04388e-17 , 0.726614 , 10 , 1.24505e-17 , 0.635564 , 0.706219 , 
23 , 56.34 , 0.726614 , 0.726614 , 10 , 5.09315e-18 , 0.726614 , 10 , 2.08658e-18 , 0.632419 , 0.704474 , 
24 , 58.77 , 0.726614 , 0.726614 , 10 , 8.52578e-19 , 0.726614 , 10 , 3.48889e-19 , 0.635765 , 0.70659 , 
25 , 61.2 , 0.726614 , 0.726614 , 10 , 1.42666e-19 , 0.726614 , 10 , 5.84402e-20 , 0.6333 , 0.707348 , 
26 , 63.64 , 0.726614 , 0.726614 , 10 , 2.38773e-20 , 0.726614 , 10 , 9.7727e-21 , 0.634204 , 0.704521 , 
27 , 66.07 , 0.726614 , 0.726614 , 10 , 3.99227e-21 , 0.726614 , 10 , 1.63406e-21 , 0.633458 , 0.70541 , 
28 , 68.5 , 0.726614 , 0.726614 , 10 , 6.68192e-22 , 0.726614 , 10 , 2.7376e-22 , 0.634746 , 0.705769 , 
29 , 70.94 , 0.726614 , 0.726614 , 10 , 1.11621e-22 , 0.726614 , 10 , 4.55949e-23 , 0.633599 , 0.705187 , 
30 , 73.37 , 0.726614 , 0.726614 , 10 , 1.86419e-23 , 0.726614 , 10 , 7.63554e-24 , 0.636841 , 0.706854 , 
31 , 75.8 , 0.726614 , 0.726614 , 10 , 3.11635e-24 , 0.726614 , 10 , 1.27402e-24 , 0.632719 , 0.704388 , 
32 , 78.24 , 0.726614 , 0.726614 , 10 , 5.20314e-25 , 0.726614 , 10 , 2.12908e-25 , 0.635814 , 0.70648 , 
