iteration , time , objectiveFunctionValue , userLoss , userLambda , userNorm , movieLoss , movieLambda , movieNorm , test-NDCG@10 , train-NDCG@10 , 
1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.496414 , 0.489942 , 
2 , 18.28 , 1439.03 , 13.7804 , 10 , 37.694 , 53.8031 , 10 , 100.828 , 0.649515 , 0.915078 , 
3 , 35.62 , 1376.01 , 18.8834 , 10 , 45.6851 , 27.538 , 10 , 89.1624 , 0.694093 , 0.953955 , 
4 , 52.7 , 1322.7 , 14.3632 , 10 , 47.8089 , 26.3951 , 10 , 81.8216 , 0.71756 , 0.974175 , 
5 , 73.93 , 1263.71 , 13.5221 , 10 , 48.4474 , 17.4541 , 10 , 76.1778 , 0.717916 , 0.9668 , 
6 , 96.79 , 1230.8 , 13.6113 , 10 , 49.2208 , 16.5427 , 10 , 72.2053 , 0.713041 , 0.975037 , 
7 , 119.54 , 1213.04 , 12.9795 , 10 , 49.7927 , 15.5457 , 10 , 69.9568 , 0.712882 , 0.972625 , 
8 , 139.47 , 1199.53 , 13.0173 , 10 , 50.1746 , 18.7795 , 10 , 67.9005 , 0.706925 , 0.967912 , 
9 , 162.5 , 1180.46 , 13.0795 , 10 , 51.0164 , 14.0808 , 10 , 65.6211 , 0.723956 , 0.969632 , 
10 , 180.42 , 1172.28 , 12.9158 , 10 , 51.8929 , 13.9742 , 10 , 63.9379 , 0.725452 , 0.978269 , 
11 , 198.31 , 1168.1 , 12.9726 , 10 , 52.7812 , 14.0755 , 10 , 62.6218 , 0.717634 , 0.970132 , 
12 , 213.94 , 1166.73 , 12.864 , 10 , 53.5173 , 13.5474 , 10 , 61.8008 , 0.721884 , 0.975388 , 
13 , 234.74 , 1164.63 , 12.9176 , 10 , 54.1552 , 15.7765 , 10 , 60.7297 , 0.720147 , 0.974312 , 
14 , 254.96 , 1161.76 , 12.8089 , 10 , 54.9289 , 13.5575 , 10 , 59.8918 , 0.720874 , 0.966811 , 
15 , 276.9 , 1165.83 , 12.7777 , 10 , 56.0479 , 13.0846 , 10 , 59.2268 , 0.720763 , 0.976122 , 
16 , 299.25 , 1162.16 , 13.0676 , 10 , 56.3866 , 15.7559 , 10 , 58.2539 , 0.712556 , 0.975044 , 
17 , 316.33 , 1161.75 , 12.9183 , 10 , 57.195 , 14.0106 , 10 , 57.5788 , 0.722019 , 0.972963 , 
18 , 340.66 , 1167.54 , 12.9658 , 10 , 58.0545 , 15.7071 , 10 , 57.1289 , 0.71876 , 0.975875 , 
19 , 362.77 , 1165.7 , 13.4066 , 10 , 58.3883 , 13.0728 , 10 , 56.8745 , 0.71908 , 0.977888 , 
20 , 379.98 , 1165.65 , 13.3544 , 10 , 58.7537 , 13.2299 , 10 , 56.4881 , 0.715342 , 0.977903 , 
21 , 400.36 , 1166.5 , 13.1907 , 10 , 58.9943 , 12.9114 , 10 , 56.3647 , 0.721973 , 0.974577 , 
22 , 419.06 , 1167.08 , 13.752 , 10 , 58.8536 , 13.0916 , 10 , 56.545 , 0.722042 , 0.979856 , 
23 , 438.55 , 1166.56 , 13.3509 , 10 , 58.8057 , 12.9595 , 10 , 56.5544 , 0.716718 , 0.972331 , 
24 , 458.68 , 1166.64 , 14.1627 , 10 , 58.2166 , 13.0452 , 10 , 57.1424 , 0.718182 , 0.970459 , 
25 , 477.17 , 1166.44 , 14.1086 , 10 , 57.7639 , 13.0935 , 10 , 57.5704 , 0.724393 , 0.974597 , 
26 , 493.31 , 1164.41 , 13.5627 , 10 , 57.4146 , 13.0784 , 10 , 57.7191 , 0.721938 , 0.971055 , 
27 , 509.91 , 1168.33 , 14.1035 , 10 , 57.2028 , 14.4198 , 10 , 58.1878 , 0.715929 , 0.974488 , 
28 , 527.29 , 1163.7 , 13.6523 , 10 , 56.8443 , 13.2574 , 10 , 58.2001 , 0.721985 , 0.971214 , 
29 , 545.31 , 1164.03 , 13.7944 , 10 , 56.9754 , 13.424 , 10 , 58.0849 , 0.719989 , 0.9728 , 
30 , 561.58 , 1164.26 , 13.5439 , 10 , 57.2578 , 13.475 , 10 , 57.8203 , 0.711373 , 0.973714 , 
31 , 579.36 , 1163.97 , 13.3515 , 10 , 57.5104 , 14.069 , 10 , 57.4792 , 0.713153 , 0.978512 , 
32 , 596.25 , 1163.85 , 13.0347 , 10 , 57.9728 , 13.7386 , 10 , 57.0381 , 0.718843 , 0.975361 , 
