iteration , time , objectiveFunctionValue , userLoss , userLambda , userNorm , movieLoss , movieLambda , movieNorm , test-NDCG@10 , train-NDCG@10 , 
1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.495859 , 0.498026 , 
2 , 19.17 , 1446 , 13.4949 , 10 , 37.7233 , 54.0538 , 10 , 101.471 , 0.667605 , 0.920812 , 
3 , 35.02 , 1368.05 , 18.5867 , 10 , 45.0434 , 27.3068 , 10 , 89.0305 , 0.68769 , 0.942973 , 
4 , 48.77 , 1302.24 , 14.5641 , 10 , 47.6546 , 20.9424 , 10 , 80.4757 , 0.698122 , 0.971969 , 
5 , 69.46 , 1260.76 , 13.5494 , 10 , 48.4537 , 17.6839 , 10 , 75.8536 , 0.699803 , 0.972028 , 
6 , 90.56 , 1222.78 , 12.961 , 10 , 48.604 , 15.827 , 10 , 72.0911 , 0.706714 , 0.977806 , 
7 , 107.25 , 1198.66 , 12.7839 , 10 , 49.2204 , 15.1229 , 10 , 69.1329 , 0.713263 , 0.974883 , 
8 , 129.68 , 1184.43 , 12.7446 , 10 , 50.0898 , 14.7695 , 10 , 66.8763 , 0.708481 , 0.97406 , 
9 , 150.44 , 1176.96 , 13.0211 , 10 , 50.9044 , 14.0235 , 10 , 65.389 , 0.709071 , 0.971141 , 
10 , 169.37 , 1169.27 , 12.9467 , 10 , 51.6936 , 15.1177 , 10 , 63.7214 , 0.716562 , 0.965476 , 
11 , 189.86 , 1165.68 , 13.0783 , 10 , 52.6092 , 13.6579 , 10 , 62.5933 , 0.717385 , 0.97484 , 
12 , 206.94 , 1163.8 , 12.8093 , 10 , 53.3516 , 15.1173 , 10 , 61.5163 , 0.718256 , 0.974628 , 
13 , 229.54 , 1161.32 , 12.808 , 10 , 54.0983 , 14.2557 , 10 , 60.6082 , 0.713554 , 0.973275 , 
14 , 246.92 , 1158.58 , 12.7086 , 10 , 54.8146 , 16.9231 , 10 , 59.3516 , 0.715692 , 0.975142 , 
15 , 260.85 , 1157.37 , 12.796 , 10 , 55.7105 , 13.8545 , 10 , 58.6409 , 0.715332 , 0.969357 , 
16 , 276.75 , 1157.03 , 12.9889 , 10 , 56.3816 , 13.3373 , 10 , 57.9877 , 0.716187 , 0.970317 , 
17 , 296.86 , 1159.48 , 13.0177 , 10 , 57.119 , 13.9751 , 10 , 57.4319 , 0.717326 , 0.968531 , 
18 , 323.62 , 1163.47 , 13.438 , 10 , 57.7151 , 14.6834 , 10 , 57.1635 , 0.71073 , 0.972418 , 
19 , 340.97 , 1160.96 , 13.3958 , 10 , 57.7738 , 13.1793 , 10 , 57.0045 , 0.714089 , 0.975105 , 
20 , 358.43 , 1161.03 , 13.2979 , 10 , 58.1108 , 13.2481 , 10 , 56.6673 , 0.716288 , 0.972925 , 
21 , 378.58 , 1164.09 , 13.5642 , 10 , 58.3257 , 13.1053 , 10 , 56.7726 , 0.712667 , 0.974113 , 
22 , 398.08 , 1164.71 , 13.6281 , 10 , 57.802 , 13.8934 , 10 , 57.2793 , 0.712066 , 0.971806 , 
23 , 416.2 , 1161.95 , 13.6453 , 10 , 57.254 , 13.5927 , 10 , 57.5815 , 0.714186 , 0.966641 , 
24 , 431.81 , 1160.23 , 13.8007 , 10 , 56.9984 , 13.3363 , 10 , 57.6905 , 0.713709 , 0.976542 , 
25 , 447.07 , 1161.36 , 13.7429 , 10 , 57.2757 , 13.4402 , 10 , 57.5167 , 0.710344 , 0.971294 , 
26 , 464.36 , 1160.37 , 13.476 , 10 , 57.4827 , 13.5169 , 10 , 57.2031 , 0.710136 , 0.976989 , 
27 , 480.1 , 1162.09 , 13.1039 , 10 , 57.8386 , 14.0248 , 10 , 56.9677 , 0.709199 , 0.972648 , 
28 , 496.07 , 1161.54 , 13.4669 , 10 , 57.8285 , 13.2266 , 10 , 57.0032 , 0.71524 , 0.971742 , 
29 , 516.2 , 1162.69 , 13.5456 , 10 , 57.921 , 13.2598 , 10 , 57.0219 , 0.713236 , 0.9719 , 
30 , 537.28 , 1162.54 , 13.3081 , 10 , 57.8959 , 13.4684 , 10 , 57.011 , 0.712379 , 0.970768 , 
31 , 549.56 , 1165.64 , 13.7062 , 10 , 57.6174 , 15.3417 , 10 , 57.4128 , 0.709751 , 0.973651 , 
32 , 565.92 , 1161.26 , 13.8966 , 10 , 57.1083 , 13.1773 , 10 , 57.7002 , 0.708532 , 0.976607 , 
