iteration , time , objectiveFunctionValue , userLoss , userLambda , userNorm , movieLoss , movieLambda , movieNorm , test-NDCG@10 , train-NDCG@10 , 
1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.51973 , 0.602289 , 
2 , 12.13 , 1244.93 , 4.00689 , 10 , 33.4438 , 37.3607 , 10 , 87.3134 , 0.646144 , 0.87028 , 
3 , 23.2 , 1209.24 , 15.9766 , 10 , 42.7166 , 18.3588 , 10 , 76.3719 , 0.680236 , 0.935412 , 
4 , 33.33 , 1194.69 , 10.8803 , 10 , 46.4748 , 13.4142 , 10 , 71.6525 , 0.687982 , 0.935903 , 
5 , 43.99 , 1174.53 , 10.4118 , 10 , 47.6973 , 11.4314 , 10 , 68.6123 , 0.693701 , 0.935498 , 
6 , 56.2 , 1152.8 , 10.1933 , 10 , 48.624 , 12.0177 , 10 , 65.4539 , 0.684893 , 0.935201 , 
7 , 66.03 , 1145.18 , 10.0232 , 10 , 50.0033 , 12.8035 , 10 , 63.2339 , 0.693588 , 0.940093 , 
8 , 76.02 , 1134.52 , 9.80399 , 10 , 51.1495 , 11.8785 , 10 , 61.1148 , 0.706042 , 0.944501 , 
9 , 84.59 , 1126.55 , 9.62105 , 10 , 52.2776 , 10.8286 , 10 , 59.2944 , 0.704794 , 0.940479 , 
10 , 91.41 , 1117.56 , 9.58568 , 10 , 53.7341 , 10.8003 , 10 , 56.9416 , 0.703418 , 0.941697 , 
11 , 97.61 , 1129.87 , 9.72112 , 10 , 55.5644 , 11.8821 , 10 , 56.2345 , 0.694943 , 0.937005 , 
12 , 110.53 , 1134.38 , 9.77852 , 10 , 56.804 , 9.62393 , 10 , 55.6719 , 0.711758 , 0.94128 , 
13 , 115.47 , 1137.06 , 10.3367 , 10 , 56.706 , 13.1182 , 10 , 55.6887 , 0.699874 , 0.928057 , 
14 , 130.74 , 1138.68 , 10.1191 , 10 , 57.3628 , 10.4656 , 10 , 55.4583 , 0.710387 , 0.940066 , 
15 , 139.28 , 1133.27 , 10.1796 , 10 , 56.9214 , 10.1053 , 10 , 55.3949 , 0.709051 , 0.940122 , 
16 , 147.86 , 1135.2 , 10.1819 , 10 , 57.0921 , 9.90625 , 10 , 55.437 , 0.708657 , 0.936796 , 
17 , 153.99 , 1137.9 , 10.1347 , 10 , 56.8134 , 9.95084 , 10 , 55.9816 , 0.712663 , 0.931873 , 
18 , 167.16 , 1133.17 , 10.3562 , 10 , 56.1327 , 9.91231 , 10 , 56.1932 , 0.710752 , 0.938374 , 
19 , 173.2 , 1132.52 , 10.2071 , 10 , 56.1177 , 11.2504 , 10 , 56.0094 , 0.689947 , 0.930597 , 
20 , 186.73 , 1132.78 , 10.0222 , 10 , 56.5237 , 9.92901 , 10 , 55.7612 , 0.703979 , 0.935084 , 
21 , 194.23 , 1134.27 , 9.9832 , 10 , 56.7944 , 11.2008 , 10 , 55.5122 , 0.709273 , 0.938869 , 
22 , 203.92 , 1135.29 , 9.93951 , 10 , 57.0449 , 10.5677 , 10 , 55.4272 , 0.707072 , 0.934789 , 
23 , 212.07 , 1137.02 , 10.2323 , 10 , 56.716 , 10.8763 , 10 , 55.8988 , 0.706484 , 0.933262 , 
24 , 222.91 , 1134.16 , 10.3473 , 10 , 56.1722 , 9.85282 , 10 , 56.2589 , 0.708824 , 0.936826 , 
25 , 229.97 , 1135.32 , 10.4017 , 10 , 55.7814 , 10.8588 , 10 , 56.6651 , 0.695244 , 0.92503 , 
26 , 240.3 , 1131.11 , 10.2324 , 10 , 55.7936 , 10.5411 , 10 , 56.2634 , 0.710741 , 0.939049 , 
27 , 246.61 , 1130.86 , 9.98469 , 10 , 56.0751 , 10.839 , 10 , 55.9273 , 0.687981 , 0.933675 , 
28 , 256.44 , 1138.04 , 10.3779 , 10 , 56.4941 , 12.9664 , 10 , 56.0131 , 0.700913 , 0.936133 , 
29 , 263.52 , 1134.81 , 10.1318 , 10 , 56.2227 , 11.1171 , 10 , 56.1465 , 0.70212 , 0.923823 , 
30 , 280.38 , 1133.37 , 10.2874 , 10 , 56.2771 , 9.80399 , 10 , 56.0791 , 0.707554 , 0.939618 , 
31 , 286.4 , 1132.43 , 10.183 , 10 , 56.2187 , 10.8648 , 10 , 55.9376 , 0.70112 , 0.928788 , 
32 , 300.08 , 1134.46 , 10.1249 , 10 , 56.5935 , 10.3165 , 10 , 55.8207 , 0.709793 , 0.937949 , 
