iteration , time , objectiveFunctionValue , userLoss , userLambda , userNorm , movieLoss , movieLambda , movieNorm , test-NDCG@10 , train-NDCG@10 , 
1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.461887 , 0.803983 , 
2 , 3.28 , 809.353 , 1.72722 , 10 , 21.8196 , 44.2148 , 10 , 54.6942 , 0.618546 , 0.922902 , 
3 , 6.38 , 866.055 , 15.9673 , 10 , 34.5098 , 16.3719 , 10 , 50.4585 , 0.65355 , 0.938507 , 
4 , 9.43 , 861.216 , 11.2763 , 10 , 37.5454 , 12.5467 , 10 , 47.3215 , 0.650042 , 0.939207 , 
5 , 11.99 , 860.884 , 10.681 , 10 , 39.5953 , 11.6206 , 10 , 45.331 , 0.672583 , 0.936749 , 
6 , 14.92 , 861.785 , 10.0785 , 10 , 41.4734 , 11.131 , 10 , 43.592 , 0.658798 , 0.935283 , 
7 , 17.12 , 859.588 , 10.4292 , 10 , 42.5179 , 11.1358 , 10 , 42.3273 , 0.675068 , 0.939052 , 
8 , 19.32 , 866.627 , 10.4462 , 10 , 43.6701 , 11.0453 , 10 , 41.888 , 0.655776 , 0.938393 , 
9 , 21.56 , 869.985 , 10.8648 , 10 , 43.6291 , 10.3574 , 10 , 42.3337 , 0.665762 , 0.935079 , 
10 , 23.38 , 868.845 , 11.2135 , 10 , 42.6377 , 10.7656 , 10 , 43.1703 , 0.650939 , 0.930397 , 
11 , 25.79 , 860.2 , 11.3914 , 10 , 41.8785 , 11.2716 , 10 , 43.0142 , 0.65939 , 0.935021 , 
12 , 27.73 , 860.722 , 10.6397 , 10 , 42.6943 , 11.5279 , 10 , 42.2251 , 0.636353 , 0.927884 , 
13 , 30.36 , 867.013 , 10.9822 , 10 , 43.3595 , 10.5068 , 10 , 42.2912 , 0.668904 , 0.939889 , 
14 , 32 , 877.811 , 11.0843 , 10 , 42.739 , 11.2043 , 10 , 43.9217 , 0.648831 , 0.914137 , 
15 , 35.69 , 855.555 , 12.0856 , 10 , 41.3018 , 11.831 , 10 , 43.0706 , 0.667401 , 0.93282 , 
16 , 38.24 , 865.335 , 10.2789 , 10 , 43.0532 , 10.697 , 10 , 42.4106 , 0.671998 , 0.937765 , 
17 , 40.74 , 865.916 , 10.6783 , 10 , 43.257 , 10.5737 , 10 , 42.2772 , 0.671454 , 0.939151 , 
18 , 42.09 , 879.48 , 10.8714 , 10 , 43.0331 , 13.812 , 10 , 43.5337 , 0.61507 , 0.903946 , 
19 , 47.34 , 866.917 , 13.8573 , 10 , 42.0509 , 11.7385 , 10 , 43.4669 , 0.654885 , 0.933739 , 
20 , 49.39 , 860.481 , 10.5225 , 10 , 42.4277 , 11.0924 , 10 , 42.5112 , 0.665873 , 0.939167 , 
21 , 51.06 , 863.915 , 10.4517 , 10 , 43.3152 , 11.3006 , 10 , 41.9463 , 0.654296 , 0.934764 , 
22 , 53.98 , 866.425 , 11.4517 , 10 , 43.2446 , 10.5928 , 10 , 42.3386 , 0.666615 , 0.941353 , 
23 , 55.65 , 869.976 , 10.9581 , 10 , 42.8128 , 10.6383 , 10 , 43.121 , 0.670574 , 0.930937 , 
24 , 58.06 , 861.38 , 11.2993 , 10 , 42.0887 , 11.0875 , 10 , 42.9406 , 0.676355 , 0.9384 , 
25 , 59.91 , 859.11 , 10.5045 , 10 , 42.778 , 12.0326 , 10 , 41.9297 , 0.652558 , 0.933331 , 
26 , 63.44 , 865.691 , 10.8653 , 10 , 44.0855 , 10.7122 , 10 , 41.4124 , 0.660927 , 0.941972 , 
27 , 65.47 , 872.519 , 10.8678 , 10 , 43.9517 , 10.1279 , 10 , 42.2874 , 0.672841 , 0.93721 , 
28 , 67.15 , 871.915 , 11.4808 , 10 , 42.3026 , 10.3798 , 10 , 43.851 , 0.650567 , 0.934152 , 
29 , 69.37 , 858.247 , 10.9774 , 10 , 41.679 , 11.5191 , 10 , 42.9938 , 0.641054 , 0.931862 , 
30 , 71.83 , 864.957 , 10.7308 , 10 , 42.6888 , 10.781 , 10 , 42.7287 , 0.644365 , 0.933265 , 
31 , 73.61 , 862.346 , 10.8003 , 10 , 42.7677 , 11.1997 , 10 , 42.3469 , 0.662591 , 0.934115 , 
32 , 75.97 , 866.889 , 10.8305 , 10 , 43.2388 , 10.5216 , 10 , 42.3979 , 0.672805 , 0.936747 , 
