iteration , time , objectiveFunctionValue , userLoss , userLambda , userNorm , movieLoss , movieLambda , movieNorm , test-NDCG@10 , train-NDCG@10 , 
1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.495141 , 0.495026 , 
2 , 17.1 , 1434.07 , 13.7059 , 10 , 37.6217 , 53.6729 , 10 , 100.418 , 0.649204 , 0.913638 , 
3 , 35.17 , 1368.83 , 19.4681 , 10 , 45.9152 , 26.7985 , 10 , 88.2879 , 0.686503 , 0.961028 , 
4 , 54.5 , 1302.66 , 14.2261 , 10 , 47.7218 , 19.3933 , 10 , 80.605 , 0.703737 , 0.960184 , 
5 , 76.76 , 1251.51 , 13.5003 , 10 , 48.4126 , 18.5242 , 10 , 74.8862 , 0.704329 , 0.956124 , 
6 , 97.44 , 1226.3 , 13.8213 , 10 , 49.5821 , 15.5361 , 10 , 71.4948 , 0.721628 , 0.968934 , 
7 , 117.86 , 1200.89 , 13.1584 , 10 , 49.7754 , 15.2525 , 10 , 68.788 , 0.714079 , 0.964818 , 
8 , 136.41 , 1189.58 , 13.0837 , 10 , 50.5171 , 14.0339 , 10 , 67.0378 , 0.721174 , 0.972593 , 
9 , 155.68 , 1181.4 , 13.1572 , 10 , 51.0687 , 15.8492 , 10 , 65.4865 , 0.725261 , 0.974906 , 
10 , 173.9 , 1171.04 , 12.9808 , 10 , 51.6712 , 13.8513 , 10 , 64.0478 , 0.72671 , 0.978025 , 
11 , 192.15 , 1165.6 , 12.8148 , 10 , 52.3922 , 13.8866 , 10 , 62.7795 , 0.721793 , 0.97715 , 
12 , 206.77 , 1161.85 , 13.1485 , 10 , 53.1171 , 13.8126 , 10 , 61.6865 , 0.722778 , 0.976734 , 
13 , 224.15 , 1160.6 , 12.6744 , 10 , 53.9811 , 14.7665 , 10 , 60.6019 , 0.726208 , 0.969235 , 
14 , 239.98 , 1159.08 , 12.8532 , 10 , 54.946 , 13.6521 , 10 , 59.5972 , 0.72837 , 0.971099 , 
15 , 264.4 , 1161.37 , 12.9223 , 10 , 55.9381 , 13.8601 , 10 , 58.8126 , 0.722454 , 0.966726 , 
16 , 284.58 , 1160.59 , 13.0357 , 10 , 56.5181 , 13.4384 , 10 , 58.1975 , 0.718272 , 0.97163 , 
17 , 305.37 , 1161.61 , 13.3282 , 10 , 57.0154 , 13.1279 , 10 , 57.8325 , 0.725031 , 0.978863 , 
18 , 320.35 , 1159.46 , 13.2878 , 10 , 57.4915 , 14.0443 , 10 , 57.0498 , 0.728067 , 0.973152 , 
19 , 334.25 , 1166.85 , 13.1735 , 10 , 57.9398 , 17.5596 , 10 , 56.989 , 0.728481 , 0.977003 , 
20 , 350.82 , 1162.26 , 13.9099 , 10 , 57.9016 , 13.577 , 10 , 56.9664 , 0.719362 , 0.973617 , 
21 , 371.01 , 1161.93 , 13.352 , 10 , 58.0829 , 13.0533 , 10 , 56.8047 , 0.718887 , 0.978039 , 
22 , 387.53 , 1162.5 , 13.5302 , 10 , 58.1712 , 13.2336 , 10 , 56.7558 , 0.722721 , 0.974804 , 
23 , 400.48 , 1163.5 , 13.7336 , 10 , 58.2417 , 13.2173 , 10 , 56.7864 , 0.725872 , 0.969808 , 
24 , 416.91 , 1164.63 , 13.9906 , 10 , 57.928 , 13.6068 , 10 , 57.1745 , 0.722946 , 0.97717 , 
25 , 428.98 , 1161.27 , 13.3472 , 10 , 57.701 , 13.0474 , 10 , 57.121 , 0.723946 , 0.97778 , 
26 , 444.44 , 1162.54 , 13.8982 , 10 , 57.7039 , 13.3674 , 10 , 57.2133 , 0.721754 , 0.970833 , 
27 , 460.68 , 1163.54 , 13.8161 , 10 , 57.5709 , 13.2118 , 10 , 57.4622 , 0.724042 , 0.967723 , 
28 , 475.86 , 1162.96 , 13.8591 , 10 , 57.2125 , 13.6519 , 10 , 57.7186 , 0.729641 , 0.973697 , 
29 , 491.78 , 1161.37 , 13.3456 , 10 , 57.1055 , 13.0305 , 10 , 57.7287 , 0.724288 , 0.971911 , 
30 , 504.99 , 1161.74 , 13.915 , 10 , 56.9057 , 13.3607 , 10 , 57.9327 , 0.722988 , 0.968405 , 
31 , 517.47 , 1161.19 , 13.5324 , 10 , 57.0095 , 13.4265 , 10 , 57.7672 , 0.718418 , 0.973235 , 
32 , 532.04 , 1161.31 , 13.6271 , 10 , 57.2566 , 13.3594 , 10 , 57.5388 , 0.721813 , 0.973992 , 
