iteration , time , objectiveFunctionValue , userLoss , userLambda , userNorm , movieLoss , movieLambda , movieNorm , test-NDCG@10 , train-NDCG@10 , 
1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.516333 , 0.613162 , 
2 , 10.97 , 1243.14 , 3.97803 , 10 , 33.2492 , 37.4 , 10 , 87.3251 , 0.643808 , 0.882324 , 
3 , 21.49 , 1209.27 , 15.3278 , 10 , 42.0389 , 18.5427 , 10 , 77.0335 , 0.67885 , 0.932538 , 
4 , 32.81 , 1181.06 , 11.0763 , 10 , 45.8256 , 17.5946 , 10 , 70.5206 , 0.678967 , 0.940842 , 
5 , 41.6 , 1154.49 , 10.1622 , 10 , 47.7545 , 11.6051 , 10 , 66.5339 , 0.67567 , 0.927983 , 
6 , 54.35 , 1151.24 , 10.3608 , 10 , 49.5374 , 10.9492 , 10 , 64.4921 , 0.687829 , 0.941361 , 
7 , 63.65 , 1139.07 , 9.8603 , 10 , 50.3015 , 10.7627 , 10 , 62.5297 , 0.707037 , 0.943174 , 
8 , 74.06 , 1131.12 , 9.66485 , 10 , 51.3628 , 10.7892 , 10 , 60.6699 , 0.702025 , 0.94048 , 
9 , 84.82 , 1128.86 , 9.71815 , 10 , 52.605 , 10.626 , 10 , 59.2181 , 0.709209 , 0.943699 , 
10 , 95 , 1127.88 , 9.62707 , 10 , 53.7521 , 10.3591 , 10 , 58.0005 , 0.708878 , 0.936612 , 
11 , 104.76 , 1126.32 , 9.64844 , 10 , 54.9807 , 11.22 , 10 , 56.5288 , 0.70667 , 0.945572 , 
12 , 112.44 , 1130.3 , 9.64954 , 10 , 56.0578 , 10.1456 , 10 , 55.9574 , 0.712108 , 0.931425 , 
13 , 121.01 , 1134.05 , 10.0648 , 10 , 56.387 , 10.0957 , 10 , 56.0087 , 0.713573 , 0.941227 , 
14 , 128.16 , 1132.08 , 9.8646 , 10 , 56.3827 , 10.7989 , 10 , 55.7455 , 0.713446 , 0.934529 , 
15 , 136.78 , 1132.91 , 10.1243 , 10 , 56.4645 , 9.79357 , 10 , 55.8474 , 0.723449 , 0.942069 , 
16 , 143.35 , 1132.92 , 10.2244 , 10 , 56.3602 , 10.6258 , 10 , 55.8688 , 0.713721 , 0.929572 , 
17 , 154.77 , 1133.59 , 10.353 , 10 , 56.1954 , 9.75381 , 10 , 56.1883 , 0.716387 , 0.937941 , 
18 , 163.39 , 1133.32 , 10.4523 , 10 , 55.8022 , 10.7989 , 10 , 56.4503 , 0.717507 , 0.938855 , 
19 , 171.57 , 1129.77 , 9.97493 , 10 , 55.8291 , 10.6206 , 10 , 56.0857 , 0.716027 , 0.938606 , 
20 , 179.42 , 1129.04 , 9.86876 , 10 , 56.3977 , 10.2209 , 10 , 55.4846 , 0.710095 , 0.940969 , 
21 , 188.62 , 1133.99 , 9.9543 , 10 , 57.0875 , 9.87633 , 10 , 55.3234 , 0.712172 , 0.940675 , 
22 , 196.72 , 1134.62 , 10.3077 , 10 , 56.8258 , 10.1117 , 10 , 55.6249 , 0.707655 , 0.937045 , 
23 , 208.22 , 1132.59 , 10.0089 , 10 , 56.5621 , 9.77904 , 10 , 55.7189 , 0.713358 , 0.94122 , 
24 , 215.84 , 1132.68 , 10.246 , 10 , 56.4179 , 10.1119 , 10 , 55.8394 , 0.713111 , 0.936389 , 
25 , 225.11 , 1132.77 , 10.1401 , 10 , 56.3539 , 10.6447 , 10 , 55.8587 , 0.717777 , 0.935976 , 
26 , 233.8 , 1132.6 , 10.1418 , 10 , 56.3005 , 10.3836 , 10 , 55.921 , 0.704815 , 0.935306 , 
27 , 242.91 , 1131.83 , 9.99957 , 10 , 56.3279 , 9.91339 , 10 , 55.8638 , 0.716346 , 0.937774 , 
28 , 250.49 , 1133.22 , 10.3056 , 10 , 56.2155 , 10.1774 , 10 , 56.089 , 0.711663 , 0.933303 , 
29 , 259.65 , 1131.17 , 10.3235 , 10 , 55.9973 , 9.96542 , 10 , 56.1228 , 0.72044 , 0.942228 , 
30 , 264.71 , 1129.7 , 10.0573 , 10 , 56.1187 , 11.4751 , 10 , 55.704 , 0.700891 , 0.924663 , 
31 , 278.97 , 1135.94 , 10.2548 , 10 , 56.7742 , 10.5443 , 10 , 55.765 , 0.702655 , 0.939493 , 
32 , 285.53 , 1139.89 , 10.2378 , 10 , 56.1471 , 14.9194 , 10 , 56.3501 , 0.718696 , 0.935699 , 
