iteration , time , objectiveFunctionValue , userLoss , userLambda , userNorm , movieLoss , movieLambda , movieNorm , test-NDCG@10 , train-NDCG@10 , 
1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.51878 , 0.606354 , 
2 , 10.31 , 1226.16 , 3.91651 , 10 , 33.1957 , 39.0634 , 10 , 85.514 , 0.64922 , 0.8657 , 
3 , 20.82 , 1209.28 , 15.8939 , 10 , 42.9415 , 18.0303 , 10 , 76.1838 , 0.68055 , 0.925654 , 
4 , 28.62 , 1178.87 , 11.2828 , 10 , 46.3261 , 14.8517 , 10 , 70.0754 , 0.697195 , 0.937345 , 
5 , 38.19 , 1164.23 , 10.29 , 10 , 47.9989 , 12.2715 , 10 , 67.1968 , 0.701657 , 0.936064 , 
6 , 47.75 , 1147.59 , 10.1139 , 10 , 48.7779 , 13.2076 , 10 , 64.6607 , 0.693299 , 0.936476 , 
7 , 55.93 , 1135.73 , 9.93111 , 10 , 49.9512 , 12.1589 , 10 , 62.4055 , 0.714725 , 0.935582 , 
8 , 65.08 , 1131.27 , 9.82566 , 10 , 51.1029 , 12.7084 , 10 , 60.7534 , 0.718963 , 0.942516 , 
9 , 73.24 , 1123.78 , 9.56332 , 10 , 52.2447 , 10.4842 , 10 , 59.0845 , 0.720901 , 0.944731 , 
10 , 80.57 , 1119.86 , 9.52924 , 10 , 53.4669 , 10.8338 , 10 , 57.4353 , 0.715787 , 0.932325 , 
11 , 86.45 , 1121.2 , 9.63918 , 10 , 54.8539 , 10.7409 , 10 , 56.1918 , 0.71285 , 0.938787 , 
12 , 94.47 , 1127.36 , 9.54301 , 10 , 56.152 , 9.75038 , 10 , 55.6091 , 0.725799 , 0.939183 , 
13 , 100.62 , 1127.11 , 9.99216 , 10 , 56.7115 , 11.682 , 10 , 54.8312 , 0.717039 , 0.939394 , 
14 , 111.49 , 1132.19 , 9.76511 , 10 , 57.6627 , 9.59797 , 10 , 54.5965 , 0.723625 , 0.940869 , 
15 , 118.69 , 1134.63 , 10.1336 , 10 , 57.4664 , 9.80701 , 10 , 55.0159 , 0.720833 , 0.930659 , 
16 , 125.14 , 1131.67 , 10.1986 , 10 , 56.6338 , 9.56536 , 10 , 55.5766 , 0.723057 , 0.937597 , 
17 , 131.13 , 1131.8 , 10.4288 , 10 , 55.8606 , 10.3176 , 10 , 56.2876 , 0.714505 , 0.930062 , 
18 , 142.42 , 1128.83 , 10.3712 , 10 , 55.4496 , 9.8701 , 10 , 56.446 , 0.713872 , 0.931011 , 
19 , 147.4 , 1130.95 , 10.5206 , 10 , 54.9742 , 10.5876 , 10 , 57.0623 , 0.715605 , 0.927211 , 
20 , 155.8 , 1129.92 , 10.5516 , 10 , 54.7393 , 13.2056 , 10 , 56.9321 , 0.719781 , 0.942291 , 
21 , 161.99 , 1120.13 , 9.70652 , 10 , 55.4071 , 10.9647 , 10 , 55.5094 , 0.718253 , 0.935035 , 
22 , 169.13 , 1129.99 , 9.75194 , 10 , 56.6542 , 10.2948 , 10 , 55.3158 , 0.715605 , 0.936857 , 
23 , 176.12 , 1129.9 , 9.97216 , 10 , 56.9589 , 9.99885 , 10 , 55.031 , 0.720789 , 0.941791 , 
24 , 180.7 , 1137.93 , 10.0154 , 10 , 56.9471 , 12.7538 , 10 , 55.57 , 0.70734 , 0.921199 , 
25 , 191.93 , 1130.14 , 10.3951 , 10 , 56.3656 , 11.7774 , 10 , 55.4702 , 0.716116 , 0.938493 , 
26 , 197.63 , 1130.68 , 10.0129 , 10 , 56.5467 , 11.0858 , 10 , 55.413 , 0.706283 , 0.933078 , 
27 , 206.41 , 1130.76 , 10.0697 , 10 , 56.6893 , 9.81307 , 10 , 55.4052 , 0.70252 , 0.931903 , 
28 , 211.78 , 1136.21 , 10.1925 , 10 , 56.3227 , 12.031 , 10 , 56.0952 , 0.717058 , 0.934935 , 
29 , 220.68 , 1128.05 , 10.1448 , 10 , 55.6914 , 10.0747 , 10 , 56.1061 , 0.718453 , 0.934713 , 
30 , 229.57 , 1127.3 , 10.1604 , 10 , 55.8583 , 10.0698 , 10 , 55.8644 , 0.720635 , 0.937996 , 
31 , 234.11 , 1127.53 , 10.0693 , 10 , 56.0939 , 13.2002 , 10 , 55.3391 , 0.697398 , 0.918212 , 
32 , 251.43 , 1130.26 , 10.435 , 10 , 56.7217 , 9.68778 , 10 , 55.3359 , 0.71637 , 0.940341 , 
