iteration , time , objectiveFunctionValue , userLoss , userLambda , userNorm , movieLoss , movieLambda , movieNorm , test-NDCG@10 , train-NDCG@10 , 
1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.497167 , 0.825265 , 
2 , 6246.13 , 9719.73 , 1.61852 , 10 , 536.362 , 6.67177 , 10 , 434.944 , 0.578741 , 0.985876 , 
3 , 12369.8 , 10113.6 , 2.3616 , 10 , 528.501 , 5.95727 , 10 , 482.265 , 0.548889 , 0.98812 , 
4 , 18723.8 , 9797.52 , 1.12745 , 10 , 509.007 , 1.76121 , 10 , 470.569 , 0.617308 , 0.99155 , 
5 , 25160 , 9856.77 , 1.23673 , 10 , 502.738 , 1.14141 , 10 , 482.825 , 0.64497 , 0.994879 , 
6 , 31484 , 9694.76 , 1.01199 , 10 , 498.827 , 1.2389 , 10 , 470.525 , 0.659177 , 0.995375 , 
7 , 36790.2 , 9783.77 , 1.15079 , 10 , 498.984 , 1.12477 , 10 , 479.281 , 0.680705 , 0.995767 , 
8 , 40625.1 , 9680.02 , 1.02001 , 10 , 494.482 , 1.75788 , 10 , 473.344 , 0.697673 , 0.994828 , 
9 , 44908.9 , 9779.26 , 1.13993 , 10 , 491.67 , 1.0494 , 10 , 486.151 , 0.684968 , 0.995651 , 
10 , 51054 , 9640.81 , 1.00235 , 10 , 486.837 , 1.38184 , 10 , 477.106 , 0.692885 , 0.995868 , 
11 , 54737.1 , 9737.19 , 1.12937 , 10 , 487.912 , 1.25684 , 10 , 485.681 , 0.685688 , 0.994647 , 
12 , 60884 , 9655.9 , 1.02689 , 10 , 484.787 , 1.27751 , 10 , 480.676 , 0.685863 , 0.996028 , 
13 , 65641.7 , 9699.45 , 1.10042 , 10 , 484.482 , 1.22111 , 10 , 485.341 , 0.694646 , 0.995063 , 
14 , 69174.5 , 9638.85 , 1.02472 , 10 , 482.768 , 1.2341 , 10 , 480.994 , 0.685994 , 0.995304 , 
15 , 75311.6 , 9680.72 , 1.11322 , 10 , 484.146 , 1.08702 , 10 , 483.817 , 0.685887 , 0.995795 , 
16 , 78621.3 , 9640.47 , 1.05415 , 10 , 483.728 , 1.55902 , 10 , 480.163 , 0.692664 , 0.994481 , 
17 , 84931.2 , 9698.47 , 1.10243 , 10 , 485.145 , 1.10425 , 10 , 484.591 , 0.698138 , 0.995969 , 
18 , 90498.9 , 9654.47 , 1.05555 , 10 , 482.557 , 1.74072 , 10 , 482.716 , 0.704293 , 0.995806 , 
19 , 94224.5 , 9681.94 , 1.08518 , 10 , 482.301 , 1.3253 , 10 , 485.761 , 0.704463 , 0.995436 , 
20 , 100524 , 9656.09 , 1.06094 , 10 , 481.819 , 1.20795 , 10 , 483.669 , 0.699744 , 0.996019 , 
21 , 106668 , 9659.48 , 1.07924 , 10 , 482.128 , 1.17063 , 10 , 483.704 , 0.698281 , 0.995646 , 
22 , 110741 , 9645.77 , 1.03734 , 10 , 483.205 , 1.54957 , 10 , 481.218 , 0.702392 , 0.995684 , 
23 , 117064 , 9670.38 , 1.08658 , 10 , 484.581 , 1.21019 , 10 , 482.337 , 0.700931 , 0.996047 , 
24 , 121468 , 9648.17 , 1.05753 , 10 , 484.272 , 1.48044 , 10 , 480.397 , 0.698754 , 0.99559 , 
25 , 127775 , 9681.35 , 1.07397 , 10 , 486.171 , 1.46331 , 10 , 481.817 , 0.682631 , 0.995591 , 
26 , 134101 , 9656.22 , 1.04481 , 10 , 485.346 , 1.29082 , 10 , 480.148 , 0.695888 , 0.995811 , 
27 , 138047 , 9689.12 , 1.0526 , 10 , 485.064 , 1.22815 , 10 , 483.726 , 0.706006 , 0.995565 , 
28 , 144555 , 9659.27 , 1.0784 , 10 , 484.008 , 1.26475 , 10 , 481.792 , 0.711872 , 0.996004 , 
29 , 150973 , 9658.97 , 1.08291 , 10 , 483.712 , 1.21302 , 10 , 482.063 , 0.706909 , 0.995792 , 
30 , 153910 , 9659.31 , 1.04079 , 10 , 483.879 , 1.93387 , 10 , 481.859 , 0.696772 , 0.994744 , 
31 , 160351 , 9665.86 , 1.0964 , 10 , 483.897 , 1.51479 , 10 , 482.538 , 0.702937 , 0.996015 , 
32 , 165247 , 9640.1 , 1.07459 , 10 , 483.933 , 1.79845 , 10 , 479.897 , 0.695684 , 0.99551 , 
