iteration , time , objectiveFunctionValue , userLoss , userLambda , userNorm , movieLoss , movieLambda , movieNorm , test-NDCG@10 , train-NDCG@10 , 
1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.494046 , 0.491361 , 
2 , 20.66 , 34.6841 , 0.64328 , 10 , 2.7861 , 0.869685 , 10 , 0.595341 , 0.593008 , 0.639044 , 
3 , 27.5 , 4.206 , 0.874952 , 10 , 0.222823 , 0.875701 , 10 , 0.110207 , 0.608898 , 0.607203 , 
4 , 34.2 , 1.68773 , 0.875867 , 10 , 0.0528701 , 0.875908 , 10 , 0.0283119 , 0.603836 , 0.592589 , 
5 , 40.97 , 1.08408 , 0.875918 , 10 , 0.0134527 , 0.875921 , 10 , 0.00736348 , 0.607743 , 0.605615 , 
6 , 47.71 , 0.930053 , 0.875922 , 10 , 0.00350229 , 0.875922 , 10 , 0.00191079 , 0.599822 , 0.591661 , 
7 , 54.62 , 0.889861 , 0.875922 , 10 , 0.000900499 , 0.875922 , 10 , 0.000493427 , 0.60795 , 0.603913 , 
8 , 61.49 , 0.879534 , 0.875922 , 10 , 0.000233529 , 0.875922 , 10 , 0.000127695 , 0.59904 , 0.590232 , 
9 , 68.38 , 0.876848 , 0.875922 , 10 , 5.973e-05 , 0.875922 , 10 , 3.28682e-05 , 0.607201 , 0.605318 , 
10 , 75.25 , 0.876163 , 0.875922 , 10 , 1.56089e-05 , 0.875922 , 10 , 8.53577e-06 , 0.598565 , 0.589657 , 
11 , 81.9 , 0.875984 , 0.875922 , 10 , 3.96734e-06 , 0.875922 , 10 , 2.18605e-06 , 0.610719 , 0.60631 , 
12 , 88.68 , 0.875938 , 0.875922 , 10 , 1.03549e-06 , 0.875922 , 10 , 5.671e-07 , 0.598067 , 0.589595 , 
13 , 95.28 , 0.875926 , 0.875922 , 10 , 2.63481e-07 , 0.875922 , 10 , 1.45742e-07 , 0.609773 , 0.606139 , 
14 , 101.73 , 0.875923 , 0.875922 , 10 , 6.92571e-08 , 0.875922 , 10 , 3.83259e-08 , 0.599594 , 0.589518 , 
15 , 107.59 , 0.875922 , 0.875922 , 10 , 1.86709e-08 , 0.875922 , 10 , 1.05379e-08 , 0.610374 , 0.606391 , 
16 , 113.29 , 0.875922 , 0.875922 , 10 , 5.38645e-09 , 0.875922 , 10 , 3.03355e-09 , 0.606233 , 0.595482 , 
17 , 119.38 , 0.875922 , 0.875922 , 10 , 1.55788e-09 , 0.875922 , 10 , 8.89881e-10 , 0.611817 , 0.608455 , 
18 , 125.31 , 0.875922 , 0.875922 , 10 , 4.55033e-10 , 0.875922 , 10 , 2.58242e-10 , 0.607129 , 0.596146 , 
19 , 131.75 , 0.875922 , 0.875922 , 10 , 1.32831e-10 , 0.875922 , 10 , 7.58529e-11 , 0.612002 , 0.608261 , 
20 , 138.27 , 0.875922 , 0.875922 , 10 , 3.87942e-11 , 0.875922 , 10 , 2.20263e-11 , 0.606864 , 0.596685 , 
21 , 144.26 , 0.875922 , 0.875922 , 10 , 1.13203e-11 , 0.875922 , 10 , 6.46684e-12 , 0.611857 , 0.608606 , 
22 , 150.63 , 0.875922 , 0.875922 , 10 , 3.3044e-12 , 0.875922 , 10 , 1.87611e-12 , 0.607306 , 0.596458 , 
23 , 157.08 , 0.875922 , 0.875922 , 10 , 9.64076e-13 , 0.875922 , 10 , 5.50766e-13 , 0.611642 , 0.608506 , 
24 , 163.5 , 0.875922 , 0.875922 , 10 , 2.81474e-13 , 0.875922 , 10 , 1.59808e-13 , 0.607184 , 0.596869 , 
25 , 169.8 , 0.875922 , 0.875922 , 10 , 8.21237e-14 , 0.875922 , 10 , 4.69298e-14 , 0.611791 , 0.608769 , 
26 , 175.93 , 0.875922 , 0.875922 , 10 , 2.39705e-14 , 0.875922 , 10 , 1.36086e-14 , 0.60751 , 0.596669 , 
27 , 181.81 , 0.875922 , 0.875922 , 10 , 6.99062e-15 , 0.875922 , 10 , 3.9943e-15 , 0.611364 , 0.608862 , 
28 , 187.72 , 0.875922 , 0.875922 , 10 , 2.0397e-15 , 0.875922 , 10 , 1.15772e-15 , 0.607593 , 0.59671 , 
29 , 193.87 , 0.875922 , 0.875922 , 10 , 5.94808e-16 , 0.875922 , 10 , 3.39875e-16 , 0.611508 , 0.608913 , 
30 , 199.68 , 0.875922 , 0.875922 , 10 , 1.73603e-16 , 0.875922 , 10 , 9.85341e-17 , 0.607773 , 0.596877 , 
31 , 205.26 , 0.875922 , 0.875922 , 10 , 5.06387e-17 , 0.875922 , 10 , 2.89374e-17 , 0.61161 , 0.608582 , 
32 , 210.48 , 0.875922 , 0.875922 , 10 , 1.47774e-17 , 0.875922 , 10 , 8.38693e-18 , 0.607344 , 0.597015 , 
