iteration , time , objectiveFunctionValue , userLoss , userLambda , userNorm , movieLoss , movieLambda , movieNorm , test-NDCG@10 , train-NDCG@10 , 
1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.495738 , 0.488982 , 
2 , 77.12 , 1192.62 , 5.16944 , 10 , 72.2003 , 3.66202 , 10 , 46.6956 , 0.569653 , 1 , 
3 , 151.53 , 1094.79 , 3.43199 , 10 , 63.9011 , 2.90691 , 10 , 45.2874 , 0.601159 , 1 , 
4 , 233.71 , 1061.08 , 2.46746 , 10 , 60.7484 , 2.7218 , 10 , 45.087 , 0.615247 , 1 , 
5 , 312.86 , 1042.28 , 2.2643 , 10 , 58.7359 , 2.61096 , 10 , 45.2315 , 0.625074 , 1 , 
6 , 387.38 , 1029.58 , 2.17701 , 10 , 57.224 , 2.36593 , 10 , 45.4971 , 0.627585 , 1 , 
7 , 467.54 , 1021.9 , 2.15165 , 10 , 56.0296 , 2.62412 , 10 , 45.8976 , 0.630521 , 1 , 
8 , 540.99 , 1015.23 , 2.07783 , 10 , 54.8909 , 2.20581 , 10 , 46.4118 , 0.633978 , 1 , 
9 , 618.56 , 1010.01 , 1.89426 , 10 , 53.8879 , 2.09479 , 10 , 46.904 , 0.636061 , 1 , 
10 , 693.93 , 1005.78 , 1.80511 , 10 , 53.0046 , 2.24463 , 10 , 47.3486 , 0.638589 , 1 , 
11 , 767.67 , 1003.39 , 1.80879 , 10 , 52.2484 , 2.50716 , 10 , 47.8402 , 0.64074 , 1 , 
12 , 841.25 , 1001.09 , 1.76344 , 10 , 51.5353 , 2.54343 , 10 , 48.319 , 0.644061 , 1 , 
13 , 914.84 , 999.148 , 1.72008 , 10 , 50.8614 , 2.09505 , 10 , 48.844 , 0.644868 , 1 , 
14 , 990.42 , 997.933 , 1.63047 , 10 , 50.2373 , 2.25595 , 10 , 49.3304 , 0.646034 , 1 , 
15 , 1081.27 , 995.738 , 1.60535 , 10 , 49.6358 , 1.99602 , 10 , 49.7384 , 0.648573 , 1 , 
16 , 1164.27 , 995.467 , 1.68702 , 10 , 49.0723 , 1.99856 , 10 , 50.2745 , 0.647662 , 1 , 
17 , 1242.96 , 994.879 , 1.56876 , 10 , 48.5314 , 1.88549 , 10 , 50.7679 , 0.649749 , 1 , 
18 , 1318.9 , 994.683 , 1.50904 , 10 , 48.0176 , 2.17651 , 10 , 51.2331 , 0.649775 , 1 , 
19 , 1395.43 , 994.197 , 1.48058 , 10 , 47.5251 , 2.14741 , 10 , 51.6799 , 0.64927 , 1 , 
20 , 1472.3 , 994.149 , 1.46873 , 10 , 47.0558 , 2.01309 , 10 , 52.1578 , 0.649911 , 1 , 
21 , 1547.82 , 993.935 , 1.41807 , 10 , 46.6152 , 2.12963 , 10 , 52.5654 , 0.650512 , 1 , 
22 , 1625.13 , 994.219 , 1.44149 , 10 , 46.2056 , 2.00093 , 10 , 53.0162 , 0.651234 , 1 , 
23 , 1702.18 , 993.668 , 1.3815 , 10 , 45.7983 , 1.77152 , 10 , 53.3914 , 0.653011 , 1 , 
24 , 1782.27 , 995.012 , 1.47163 , 10 , 45.4302 , 2.1754 , 10 , 53.8535 , 0.653549 , 1 , 
25 , 1860.04 , 995.232 , 1.38086 , 10 , 45.0413 , 1.73743 , 10 , 54.3081 , 0.652919 , 1 , 
26 , 1940.75 , 995.548 , 1.31634 , 10 , 44.6566 , 1.77134 , 10 , 54.7211 , 0.652481 , 1 , 
27 , 2017.97 , 996.322 , 1.32127 , 10 , 44.3108 , 1.60047 , 10 , 55.1613 , 0.652555 , 1 , 
28 , 2094.5 , 997.519 , 1.26975 , 10 , 43.9735 , 2.24166 , 10 , 55.5543 , 0.652733 , 1 , 
29 , 2171.35 , 997.618 , 1.26823 , 10 , 43.6373 , 1.43294 , 10 , 55.9812 , 0.651736 , 1 , 
30 , 2249.58 , 998.49 , 1.2376 , 10 , 43.3183 , 1.65486 , 10 , 56.3652 , 0.651621 , 1 , 
31 , 2327.3 , 999.462 , 1.23075 , 10 , 43.0275 , 1.91516 , 10 , 56.7271 , 0.65077 , 1 , 
32 , 2405.58 , 1000.11 , 1.24541 , 10 , 42.7521 , 1.41578 , 10 , 57.1177 , 0.651777 , 1 , 
